discount_price,is_active,item_price,quantity,registration_price,tax,total_price,create_time,update_time,channel_order_id,channel_order_item_id,contract_id,currency,entity,field,hash_code,install_id,material_id,order_id,order_item_id,order_item_status,order_item_type,value
,Y,,1,,,,2024-12-05 08:14:54.379000 +00:00,2024-12-06 13:10:03.609000 +00:00,100117333864939162,1001173338649391621643579,0105434000045-0101-50000A,,CollectOrder,orderId,698f90e1794b1017adec83fb1ace51f2,1Z4mtYTBGGv,WP_113725,0105434000045,0105434000045-0101,INSTALL_COMPLETED,RENTAL,0105434000045
,Y,,1,,,,2024-12-05 08:14:52.055000 +00:00,2024-12-06 13:10:09.410000 +00:00,100117333864914290,1001173338649142901490543,0105434000044-0101-N0000A,,CollectOrder,orderId,961692fb2f80b70fb8d44d116d97d119,1Z4mtNv146G,WP_113816,0105434000044,0105434000044-0101,INSTALL_COMPLETED,RENTAL,0105434000044
,Y,,1,,,,2024-12-05 08:14:49.721000 +00:00,2024-12-06 13:10:15.155000 +00:00,100117333864890603,1001173338648906031027174,0105434000043-0101-50000A,,CollectOrder,orderId,d4ee5db056d43c5284c46081cdf00772,1Z4mtD3iXXb,WP_113792,0105434000043,0105434000043-0101,INSTALL_COMPLETED,RENTAL,0105434000043
,Y,,1,,,,2024-12-05 08:14:47.432000 +00:00,2024-12-06 13:10:20.866000 +00:00,100117333864868603,1001173338648686031959764,0105434000042-0101-50000A,,CollectOrder,orderId,6cdf288fff8b8d0cc16711b719103a68,1Z4mt2c8J3o,WP_113780,0105434000042,0105434000042-0101,INSTALL_COMPLETED,RENTAL,0105434000042
,Y,,1,,,,2024-12-05 08:14:45.062000 +00:00,2024-12-05 08:14:46.050000 +00:00,100117333864845834,1001173338648458341487580,0105434000041-0101-N0000A,,CollectOrder,orderId,bf6d8cba3aaa1f3131fc9d1f17ea468f,1Z4msrstknx,WP_113781,0105434000041,0105434000041-0101,BOOKING_CONFIRMED,RENTAL,0105434000041
,Y,,1,,,,2024-12-05 08:14:42.725000 +00:00,2024-12-06 13:10:29.531000 +00:00,100117333864818533,1001173338648185331688782,0105434000040-0101-30000A,,CollectOrder,orderId,92f2b200f6314fcbfa8ee29ee71d3ad3,1Z4msgw5dsn,WP_113780,0105434000040,0105434000040-0101,INSTALL_COMPLETED,RENTAL,0105434000040
,Y,,1,,,,2024-12-05 08:14:40.469000 +00:00,2024-12-06 13:10:35.216000 +00:00,100117333864799634,1001173338647996341257083,0105434000039-0101-30000A,,CollectOrder,orderId,29cb199c8e9d557de6ae9b6e8f13add9,1Z4msWb9O9C,WP_113627,0105434000039,0105434000039-0101,INSTALL_COMPLETED,RENTAL,0105434000039
,Y,,1,,,,2024-12-05 08:14:38.366000 +00:00,2024-12-06 13:10:40.724000 +00:00,100117333864775902,1001173338647759021004842,0105434000038-0101-30000A,,CollectOrder,orderId,8542e7e85fa337c85f81a2dbb1530359,1Z4msMxMABA,WP_113792,0105434000038,0105434000038-0101,INSTALL_COMPLETED,RENTAL,0105434000038
,Y,,1,,,,2024-12-05 08:14:35.826000 +00:00,2024-12-06 13:10:46.299000 +00:00,100117333864742252,1001173338647422521958682,0105434000037-0101-70000A,,CollectOrder,orderId,0e19b0ae890725b9a449a5442fe7ce81,1Z4msBXXmMl,WP_113793,0105434000037,0105434000037-0101,INSTALL_COMPLETED,RENTAL,0105434000037
,Y,,1,,,,2024-12-05 08:14:32.073000 +00:00,2024-12-06 13:10:52.065000 +00:00,100117333864715853,1001173338647158531026046,0105434000036-0101-N0000A,,CollectOrder,orderId,5bffa02b68ed8a97f38d8087af1441eb,1Z4mruPMnbk,WP_113819,0105434000036,0105434000036-0101,INSTALL_COMPLETED,RENTAL,0105434000036
,Y,,1,,,,2024-12-05 08:14:29.958000 +00:00,2024-12-06 13:10:57.765000 +00:00,100117333864690673,1001173338646906731571461,0105434000035-0101-50000A,,CollectOrder,orderId,8d8722f24f26c1743cc9e6f1078f5c13,1Z4mrkdE0Au,WP_113820,0105434000035,0105434000035-0101,INSTALL_COMPLETED,RENTAL,0105434000035
,Y,,1,,,,2024-12-05 08:14:27.569000 +00:00,2024-12-06 13:11:03.242000 +00:00,100117333864670053,1001173338646700531297040,0105434000034-0101-30000A,,CollectOrder,orderId,321af52eb4b23f1c28dcaa86f61c767d,1Z4mrZXHXSO,WP_113643,0105434000034,0105434000034-0101,INSTALL_COMPLETED,RENTAL,0105434000034
,Y,,1,,,,2024-12-05 08:14:25.538000 +00:00,2024-12-06 13:11:09.037000 +00:00,100117333864645211,1001173338646452111728264,0105434000033-0101-30000A,,CollectOrder,orderId,1899f83979bd1fb4ecbeb45ad5070980,1Z4mrQEf2U3,WP_113781,0105434000033,0105434000033-0101,INSTALL_COMPLETED,RENTAL,0105434000033
,Y,,1,,,,2024-12-05 08:14:22.564000 +00:00,2024-12-06 13:11:14.658000 +00:00,100117333864615403,1001173338646154031756473,0105434000032-0101-50000A,,CollectOrder,orderId,92e3ac722a41249e725eb99885232337,1Z4mrCpFwTA,WP_113729,0105434000032,0105434000032-0101,INSTALL_COMPLETED,RENTAL,0105434000032
,Y,,1,,,,2024-12-05 08:14:19.674000 +00:00,2024-12-05 08:14:20.624000 +00:00,100117333864590670,1001173338645906701627532,0105434000031-0101-N0000A,,CollectOrder,orderId,eedfce9bcfd97080b13b4ec51c66e112,1Z4mqzi8NQl,WP_113781,0105434000031,0105434000031-0101,BOOKING_CONFIRMED,RENTAL,0105434000031
,Y,,1,,,,2024-12-05 08:14:17.063000 +00:00,2024-12-06 13:11:23.176000 +00:00,100117333864562221,1001173338645622211794448,0105434000030-0101-70000A,,CollectOrder,orderId,f6d7593ec9c3782a8ab64ba93e67e947,1Z4mqnjSWNq,WP_113793,0105434000030,0105434000030-0101,INSTALL_COMPLETED,RENTAL,0105434000030
,Y,,1,,,,2024-12-05 08:14:13.859000 +00:00,2024-12-06 06:11:11.455000 +00:00,100117333864532333,1001173338645323331471375,0105434000029-0101-70000A,,CollectOrder,orderId,943b920c9db8a9bdc35a66070c1fb40f,1Z4mqYzZMAr,WP_113729,0105434000029,0105434000029-0101,ORDER_ON_HOLD,RENTAL,0105434000029
,Y,,1,,,,2024-12-05 08:14:11.243000 +00:00,2024-12-06 06:13:34.513000 +00:00,100117333864503363,1001173338645033631895655,0105434000028-0101-N0000A,,CollectOrder,orderId,9f1137f2ab38a30eeb5c816fd1a82346,1Z4mqNGVRH0,WP_113820,0105434000028,0105434000028-0101,ORDER_ON_HOLD,RENTAL,0105434000028
,Y,,1,,,,2024-12-05 08:14:08.450000 +00:00,2024-12-06 13:11:28.743000 +00:00,100117333864474840,1001173338644748401003538,0105434000027-0101-50000A,,CollectOrder,orderId,897fdbcaf265c9e1378d0350c4e3048e,1Z4mqA6zsXj,WP_113781,0105434000027,0105434000027-0101,INSTALL_COMPLETED,RENTAL,0105434000027
,Y,,1,,,,2024-12-05 08:14:05.613000 +00:00,2024-12-06 13:11:34.193000 +00:00,100117333864447811,1001173338644478111120741,0105434000026-0101-70000A,,CollectOrder,orderId,4ab2a14ef5a080dc8ef607d7e5c64049,1Z4mpxDV3nJ,WP_113793,0105434000026,0105434000026-0101,INSTALL_COMPLETED,RENTAL,0105434000026
,Y,,1,,,,2024-12-05 08:14:02.739000 +00:00,2024-12-06 13:11:39.870000 +00:00,100117333864420284,1001173338644202841684208,0105434000025-0101-70000A,,CollectOrder,orderId,43350a7f5875baf5f9cef3901381c6e8,1Z4mpk3zV4M,WP_113643,0105434000025,0105434000025-0101,INSTALL_COMPLETED,RENTAL,0105434000025
,Y,,1,,,,2024-12-05 08:14:00.289000 +00:00,2024-12-06 06:21:21.132000 +00:00,100117333864394783,1001173338643947831353859,0105434000024-0101-50000A,,CollectOrder,orderId,82b4ab371d1efcd5d290c27a35065973,1Z4mpYrHqqC,WP_113785,0105434000024,0105434000024-0101,INSTALL_COMPLETED,RENTAL,0105434000024
,Y,,1,,,,2024-12-05 08:14:00.117000 +00:00,2024-12-06 06:53:11.302000 +00:00,G-241205-000008,S-241205-000007,0105434000023-0101-30000A,,CollectOrder,orderId,cd4b6508bfb1b5e265afc1281c6d1268,1Z4mpXvUt58,WP_113627,0105434000023,0105434000023-0101,CANCELLATION_COMPLETED,RENTAL,0105434000023
,Y,,1,,,,2024-12-05 08:14:00.117000 +00:00,2024-12-06 06:58:03.207000 +00:00,G-241205-000008,S-241205-000008,0105434000023-0201-30000A,,CollectOrder,orderId,4c109c6e71aad291fb750f564b160e67,1Z4mpbUu0YY,WP_113627,0105434000023,0105434000023-0201,CANCELLATION_COMPLETED,RENTAL,0105434000023
,Y,,1,,,,2024-12-05 08:13:57.978000 +00:00,2024-12-06 13:11:47.265000 +00:00,100117333864372642,1001173338643726421468121,0105434000022-0101-30000A,,CollectOrder,orderId,09f37f87d2134766d4b278fe60215ac5,1Z4mpO8cUxb,WP_113786,0105434000022,0105434000022-0101,INSTALL_COMPLETED,RENTAL,0105434000022
,Y,,1,,,,2024-12-05 08:13:55.374000 +00:00,2024-12-06 13:11:54.820000 +00:00,100117333864349172,1001173338643491721132066,0105434000021-0101-50000A,,CollectOrder,orderId,66dfc4477de9429e034d9df3c6a41838,1Z4mpCFAcsl,WP_113818,0105434000021,0105434000021-0101,INSTALL_COMPLETED,RENTAL,0105434000021
,Y,,1,,,,2024-12-05 08:13:53.201000 +00:00,2024-12-06 13:12:02.397000 +00:00,100117333864324774,1001173338643247741119990,0105434000020-0101-70000A,,CollectOrder,orderId,c3c5cbcf60092f2aaa51d296c774a7fd,1Z4mp2VIdOT,WP_113627,0105434000020,0105434000020-0101,INSTALL_COMPLETED,RENTAL,0105434000020
,Y,,1,,,,2024-12-05 08:13:50.792000 +00:00,2024-12-06 13:12:07.787000 +00:00,100117333864303003,1001173338643030031152710,0105434000019-0101-N0000A,,CollectOrder,orderId,7f7db7d9bec54b49ea7aa95cff2cdefa,1Z4morNFm9i,WP_113819,0105434000019,0105434000019-0101,INSTALL_COMPLETED,RENTAL,0105434000019
,Y,,1,,,,2024-12-05 08:13:48.838000 +00:00,2024-12-06 13:12:13.215000 +00:00,100117333864281301,1001173338642813011450643,0105434000018-0101-50000A,,CollectOrder,orderId,66517e692ef6e3339aded15fa4359c32,1Z4moiJLCJj,WP_113793,0105434000018,0105434000018-0101,INSTALL_COMPLETED,RENTAL,0105434000018
,Y,,1,,,,2024-12-05 08:13:46.573000 +00:00,2024-12-06 13:12:20.610000 +00:00,100117333864259190,1001173338642591901767983,0105434000017-0101-50000A,,CollectOrder,orderId,6471605b7b969ac91f5713b6e1817382,1Z4moXzQ9Gg,WP_113784,0105434000017,0105434000017-0101,INSTALL_COMPLETED,RENTAL,0105434000017
,Y,,1,,,,2024-12-05 08:13:44.339000 +00:00,2024-12-06 06:09:31.856000 +00:00,100117333864238794,1001173338642387941066385,0105434000016-0101-30000A,,CollectOrder,orderId,a3af7096c6bcbd9b30b660dbe7f5b249,1Z4moNcmIkh,WP_113783,0105434000016,0105434000016-0101,INSTALL_COMPLETED,RENTAL,0105434000016
,Y,,1,,,,2024-12-05 08:13:42.552000 +00:00,2024-12-06 06:10:58.216000 +00:00,100117333864218380,1001173338642183801520212,0105434000015-0101-30000A,,CollectOrder,orderId,0cb7ded6eefd78f7eaec0f8a39871599,1Z4moFSDW8d,WP_113786,0105434000015,0105434000015-0101,ORDER_ON_HOLD,RENTAL,0105434000015
,Y,,1,,,,2024-12-05 08:13:40.095000 +00:00,2024-12-06 13:12:26.121000 +00:00,100117333864196240,1001173338641962401617302,0105434000014-0101-70000A,,CollectOrder,orderId,7e57bb14dd7827ebcab530210061c06b,1Z4mo4Vh0XT,WP_113782,0105434000014,0105434000014-0101,INSTALL_COMPLETED,RENTAL,0105434000014
,Y,,1,,,,2024-12-05 08:13:38.020000 +00:00,2024-12-06 13:12:31.617000 +00:00,100117333864173062,1001173338641730621553000,0105434000013-0101-50000A,,CollectOrder,orderId,ab368cfe1e207a8bbd6989554c121a42,1Z4mnuomC8y,WP_113793,0105434000013,0105434000013-0101,INSTALL_COMPLETED,RENTAL,0105434000013
,Y,,1,,,,2024-12-05 08:13:35.443000 +00:00,2024-12-06 13:12:39.033000 +00:00,100117333864143322,1001173338641433221656306,0105434000012-0101-70000A,,CollectOrder,orderId,7b7b5581d5343c8a4f2d33909bf815bb,1Z4mnj8mfoQ,WP_113643,0105434000012,0105434000012-0101,INSTALL_COMPLETED,RENTAL,0105434000012
,Y,,1,,,,2024-12-05 08:13:32.549000 +00:00,2024-12-06 13:12:44.635000 +00:00,100117333864117942,1001173338641179421278644,0105434000011-0101-N0000A,,CollectOrder,orderId,8da37228d7b962954a044c7f10b9dae9,1Z4mnW3PtQ8,WP_113637,0105434000011,0105434000011-0101,INSTALL_COMPLETED,RENTAL,0105434000011
,Y,,1,,,,2024-12-05 08:13:30.433000 +00:00,2024-12-06 13:12:51.910000 +00:00,100117333864099452,1001173338640994521763902,0105434000010-0101-30000A,,CollectOrder,orderId,4b7b9fe546993ff8a002c5586c056864,1Z4mnM0lAet,WP_113820,0105434000010,0105434000010-0101,INSTALL_COMPLETED,RENTAL,0105434000010
,Y,,1,,,,2024-12-05 08:13:28.194000 +00:00,2024-12-06 13:12:59.314000 +00:00,100117333864075903,1001173338640759031194093,0105434000009-0101-50000A,,CollectOrder,orderId,18a5cac62458e9b8ceba1d06fbabe08f,1Z4mnBwS3Zg,WP_113820,0105434000009,0105434000009-0101,INSTALL_COMPLETED,RENTAL,0105434000009
,Y,,1,,,,2024-12-05 08:13:26.058000 +00:00,2024-12-06 13:13:06.740000 +00:00,100117333864050914,1001173338640509141238240,0105434000008-0101-30000A,,CollectOrder,orderId,ed214c33c94e2650bccb564de82885cb,1Z4mn1xMuRK,WP_113781,0105434000008,0105434000008-0101,INSTALL_COMPLETED,RENTAL,0105434000008
,Y,,1,,,,2024-12-05 08:13:22.536000 +00:00,2024-12-06 13:13:12.249000 +00:00,100117333864020170,1001173338640201701899763,0105434000007-0101-70000A,,CollectOrder,orderId,6a5298f43055a6909dd85e4722cbcb87,1Z4mmmCSn4G,WP_113637,0105434000007,0105434000007-0101,INSTALL_COMPLETED,RENTAL,0105434000007
,Y,,1,,,,2024-12-05 08:13:20.266000 +00:00,2024-12-06 13:13:19.560000 +00:00,100117333863992073,1001173338639920731570808,0105434000006-0101-50000A,,CollectOrder,orderId,a21efd20fe9966d50a5a21c548ece27e,1Z4mmbkJMNV,WP_113785,0105434000006,0105434000006-0101,INSTALL_COMPLETED,RENTAL,0105434000006
,Y,,1,,,,2024-12-05 08:13:16.673000 +00:00,2024-12-06 13:13:24.994000 +00:00,100117333863946111,1001173338639461111383016,0105434000005-0101-30000A,,CollectOrder,orderId,3b019c1b76245bfb04ca4d01cf13ce1e,1Z4mmLKobeI,WP_113627,0105434000005,0105434000005-0101,INSTALL_COMPLETED,RENTAL,0105434000005
,Y,,1,,,,2024-12-05 07:36:33.881000 +00:00,2024-12-05 07:36:34.831000 +00:00,G-241205-000003,S-241205-000002,,,CollectOrder,orderId,99ba6d18046a042bdf4d8cdc701b3a37,1Z4k9iNowVS,WP_113783,0105434000004,0105434000004-0202,BOOKING_SCHEDULED,ONETIME,0105434000004
,Y,,1,,,,2024-12-05 07:36:33.881000 +00:00,2024-12-05 07:36:35.260000 +00:00,G-241205-000003,S-241205-000003,,,CollectOrder,orderId,21a7fd0606d1f5a767dfef1c1a7b712a,1Z4k9kMjFrB,WP_113783,0105434000004,0105434000004-0302,BOOKING_SCHEDULED,ONETIME,0105434000004
,Y,,1,,,,2024-12-05 07:36:33.881000 +00:00,2024-12-05 07:36:35.672000 +00:00,G-241205-000003,S-241205-000004,,,CollectOrder,orderId,053ac10a87859eb35f9395c762763797,1Z4k9mGoNzs,WP_113783,0105434000004,0105434000004-0402,BOOKING_SCHEDULED,ONETIME,0105434000004
,Y,,1,,,,2024-12-05 07:36:33.881000 +00:00,2024-12-06 05:55:16.121000 +00:00,G-241205-000003,S-241205-000005,,,CollectOrder,orderId,9fa81254beb167b16fbddd22c9d12482,1Z4k9o6Lw3b,WP_113783,0105434000004,0105434000004-0502,REFUND_PROCESSING,ONETIME,0105434000004
,Y,,1,,,,2024-12-05 07:36:33.881000 +00:00,2024-12-06 05:45:39.047000 +00:00,G-241205-000003,S-241205-000006,,,CollectOrder,orderId,05b28926430a558ad44958db5f69b13b,1Z4k9qiQtMQ,WP_113783,0105434000004,0105434000004-0602,REFUND_PROCESSING,ONETIME,0105434000004
,Y,,1,,,,2024-12-05 07:36:33.880000 +00:00,2024-12-05 07:36:34.409000 +00:00,G-241205-000003,S-241205-000001,,,CollectOrder,orderId,c545f62aae4262859736d29ef67a79c7,1Z4k9gCzTh5,WP_113783,0105434000004,0105434000004-0102,BOOKING_SCHEDULED,ONETIME,0105434000004
,Y,,1,,,,2024-12-05 05:40:18.886000 +00:00,2024-12-05 05:42:04.082000 +00:00,G-241205-000004,S-241205-000003,0105434000003-0101-70000A,,CollectOrder,orderId,a036aa7a31ec9b0795a8e374df3f0264,1Z4bqeVR9F1,WP_113785,0105434000003,0105434000003-0101,CANCELLATION_COMPLETED,RENTAL,0105434000003
,Y,,1,,,,2024-12-05 03:46:42.422000 +00:00,2024-12-05 03:46:44.253000 +00:00,G-241205-000002,S-241205-000002,,,CollectOrder,orderId,bb2694cd774ef97543fbbbfd779f921e,1Z4TjHPUVfM,WP_113727,0105434000002,0105434000002-0102,BOOKING_SCHEDULED,ONETIME,0105434000002
,Y,,1,,,,2024-12-05 01:47:52.752000 +00:00,2024-12-05 01:48:02.698000 +00:00,G-241205-000001,S-241205-000001,0105434000001-0101-30000A,,CollectOrder,orderId,4d80a0feabdf59577302c4e8fe5818a9,1Z4LEp7TMEL,WP_113820,0105434000001,0105434000001-0101,CANCELLATION_COMPLETED,RENTAL,0105434000001
,Y,,1,,,,2024-12-04 10:48:18.700000 +00:00,2024-12-04 10:48:19.477000 +00:00,G-241204-000005,S-241204-000007,0105433900081-0101-70000A,,CollectOrder,orderId,fdd7cc9925cc8bd98077a934319eb68d,1Z3IxBe93UX,WP_113782,0105433900081,0105433900081-0101,BOOKING_SCHEDULED,RENTAL,0105433900081
,Y,,1,,,,2024-12-04 10:30:05.895000 +00:00,2024-12-05 13:09:30.136000 +00:00,G-241204-000020,S-241204-000010,0105433900080-0101-30000A,,CollectOrder,orderId,26c631f6613bb7d949866c426b2a24f0,1Z3HeUVnfqe,WP_113627,0105433900080,0105433900080-0101,INSTALL_COMPLETED,RENTAL,0105433900080
,Y,,1,,,,2024-12-04 10:25:20.378000 +00:00,2024-12-04 10:25:21.294000 +00:00,G-241204-000019,S-241204-000009,,,CollectOrder,orderId,0ca6efb7874fa1b133e0880e0553c5e5,1Z3HJP9y3eR,WP_113627,0105433900079,0105433900079-0102,BOOKING_SCHEDULED,ONETIME,0105433900079
,Y,,1,,,,2024-12-04 09:35:22.992000 +00:00,2024-12-04 09:35:23.853000 +00:00,G-241204-000016,S-241204-000008,0105433900078-0101-70000A,,CollectOrder,orderId,8287be4c51310abd762d7fe32f96cf4c,1Z3Dk4g5SOY,WP_113627,0105433900078,0105433900078-0101,BOOKING_SCHEDULED,RENTAL,0105433900078
,Y,,1,,,,2024-12-04 09:29:28.040000 +00:00,2024-12-04 09:29:39.394000 +00:00,G-241204-000004,S-241204-000006,0105433900077-0601-30000A,,CollectOrder,orderId,f7667d35b13082c197a64df7b0df7547,1Z3DKYdyKs6,WP_113785,0105433900077,0105433900077-0601,SUSPENDED,RENTAL,0105433900077
,Y,,1,,,,2024-12-04 09:29:28.039000 +00:00,2024-12-04 09:29:37.523000 +00:00,G-241204-000004,S-241204-000005,0105433900077-0501-30000A,,CollectOrder,orderId,ddf61d34f4e00e5b2f3a18afe35dcb32,1Z3DKOuDXBY,WP_113785,0105433900077,0105433900077-0501,SUSPENDED,RENTAL,0105433900077
,Y,,1,,,,2024-12-04 09:29:28.037000 +00:00,2024-12-04 09:29:33.322000 +00:00,G-241204-000004,S-241204-000003,0105433900077-0301-30000A,,CollectOrder,orderId,fc83d9bbea4ded3fe1eb1fb00063db54,1Z3DK3mWKz8,WP_113785,0105433900077,0105433900077-0301,SUSPENDED,RENTAL,0105433900077
,Y,,1,,,,2024-12-04 09:29:28.037000 +00:00,2024-12-04 09:29:35.406000 +00:00,G-241204-000004,S-241204-000004,0105433900077-0401-30000A,,CollectOrder,orderId,393402fd71a457c6ae5c1f0c9b168160,1Z3DKFZ9poQ,WP_113785,0105433900077,0105433900077-0401,SUSPENDED,RENTAL,0105433900077
,Y,,1,,,,2024-12-04 09:29:28.035000 +00:00,2024-12-04 09:29:30.752000 +00:00,G-241204-000004,S-241204-000002,0105433900077-0201-30000A,,CollectOrder,orderId,b8bc15f18fa360b8164d6a03efb20ade,1Z3DJz1JVgs,WP_113785,0105433900077,0105433900077-0201,BOOKING_SCHEDULED,RENTAL,0105433900077
,Y,,1,,,,2024-12-04 09:29:28.032000 +00:00,2024-12-04 09:29:29.708000 +00:00,G-241204-000004,S-241204-000001,0105433900077-0101-30000A,,CollectOrder,orderId,ccd6107670c67953952063a7c947c920,1Z3DJs2ipRS,WP_113785,0105433900077,0105433900077-0101,BOOKING_SCHEDULED,RENTAL,0105433900077
,Y,,1,,,,2024-12-04 08:40:19.253000 +00:00,2024-12-04 08:40:19.695000 +00:00,G-241204-000013,S-241204-000007,,,CollectOrder,orderId,521314ccac0dfb16dd93ac7676bad480,1Z39o6mVjUK,WP_113627,0105433900076,0105433900076-0102,BOOKING_SCHEDULED,ONETIME,0105433900076
,Y,,1,,,,2024-12-04 08:35:21.345000 +00:00,2024-12-05 13:09:54.237000 +00:00,G-241204-000010,S-241204-000006,0105433900075-0201-30000A,,CollectOrder,orderId,6b4d1dbbd4ddae3160a0eb05026184eb,1Z39SCVv8bE,WP_113627,0105433900075,0105433900075-0201,INSTALL_COMPLETED,RENTAL,0105433900075
,Y,,1,,,,2024-12-04 08:35:21.344000 +00:00,2024-12-05 07:26:54.174000 +00:00,G-241204-000010,S-241204-000005,0105433900075-0101-30000A,,CollectOrder,orderId,eb446fef03f78e85795a95fa43710349,1Z39S7DVF4M,WP_113627,0105433900075,0105433900075-0101,BOOKING_CONFIRMED,RENTAL,0105433900075
,Y,,1,,,,2024-12-04 08:31:27.035000 +00:00,2024-12-05 13:10:01.318000 +00:00,100117333010866663,1001173330108666631994566,0105433900074-0101-50000A,,CollectOrder,orderId,b58ff790532cc61905d39024cfedb85e,1Z39AoOyxNt,WP_113783,0105433900074,0105433900074-0101,INSTALL_COMPLETED,RENTAL,0105433900074
,Y,,1,,,,2024-12-04 08:31:25.162000 +00:00,2024-12-05 13:10:08.168000 +00:00,100117333010847701,1001173330108477011789018,0105433900073-0101-50000A,,CollectOrder,orderId,ac302c30fb2a1f636ebc5d1356e5538b,1Z39Afv9cKn,WP_113627,0105433900073,0105433900073-0101,INSTALL_COMPLETED,RENTAL,0105433900073
,Y,,1,,,,2024-12-04 08:31:23.028000 +00:00,2024-12-05 13:10:16.751000 +00:00,100117333010826613,1001173330108266131543731,0105433900072-0101-30000A,,CollectOrder,orderId,3c17b42c41518678573987e3681acc3f,1Z39AVxciMV,WP_113713,0105433900072,0105433900072-0101,INSTALL_COMPLETED,RENTAL,0105433900072
,Y,,1,,,,2024-12-04 08:31:21.177000 +00:00,2024-12-05 13:10:23.410000 +00:00,100117333010807991,1001173330108079911025930,0105433900071-0101-30000A,,CollectOrder,orderId,c46e6ca3eaea89f2094dd3a9b1642518,1Z39ANbSWlH,WP_113819,0105433900071,0105433900071-0101,INSTALL_COMPLETED,RENTAL,0105433900071
,Y,,1,,,,2024-12-04 08:31:19.085000 +00:00,2024-12-05 04:32:35.147000 +00:00,100117333010787332,1001173330107873321050246,0105433900070-0101-70000A,,CollectOrder,orderId,b24458edb38a592bb61c3c7e628ad593,1Z39AEHfSzh,WP_113729,0105433900070,0105433900070-0101,INSTALL_COMPLETED,RENTAL,0105433900070
,Y,,1,,,,2024-12-04 08:31:17.020000 +00:00,2024-12-05 04:34:46.583000 +00:00,100117333010763993,1001173330107639931911739,0105433900069-0101-50000A,,CollectOrder,orderId,e1fd5c880a659aac77bb5de588a78ae2,1Z39A4ZcFwg,WP_113643,0105433900069,0105433900069-0101,INSTALL_COMPLETED,RENTAL,0105433900069
,Y,,1,,,,2024-12-04 08:31:15.090000 +00:00,2024-12-05 13:10:31.834000 +00:00,100117333010747042,1001173330107470421957738,0105433900068-0101-30000A,,CollectOrder,orderId,2e9d867ff958028453a2c77f3db3e598,1Z399vffouT,WP_113637,0105433900068,0105433900068-0101,INSTALL_COMPLETED,RENTAL,0105433900068
,Y,,1,,,,2024-12-04 08:31:13.165000 +00:00,2024-12-05 13:10:40.358000 +00:00,100117333010728172,1001173330107281721212489,0105433900067-0101-50000A,,CollectOrder,orderId,83919f8199cb84ac5425e7811f633e8d,1Z399n5aA2Y,WP_113786,0105433900067,0105433900067-0101,INSTALL_COMPLETED,RENTAL,0105433900067
,Y,,1,,,,2024-12-04 08:31:10.871000 +00:00,2024-12-05 13:10:48.646000 +00:00,100117333010700970,1001173330107009701607421,0105433900066-0101-50000A,,CollectOrder,orderId,7a0db442ed757783c2e31d8b5fb821a4,1Z399cQlzCZ,WP_113643,0105433900066,0105433900066-0101,INSTALL_COMPLETED,RENTAL,0105433900066
,Y,,1,,,,2024-12-04 08:31:08.320000 +00:00,2024-12-05 13:10:56.914000 +00:00,100117333010678762,1001173330106787621376720,0105433900065-0101-30000A,,CollectOrder,orderId,11291986314e0b573f3bc08da08733e1,1Z399Qn5QI8,WP_113782,0105433900065,0105433900065-0101,INSTALL_COMPLETED,RENTAL,0105433900065
,Y,,1,,,,2024-12-04 08:31:04.977000 +00:00,2024-12-04 08:31:06.910000 +00:00,100117333010643480,1001173330106434801686394,0105433900064-0101-50000A,,CollectOrder,orderId,ab27f12ea954e51f9b3cc55f7225c881,1Z399BWimU4,WP_113783,0105433900064,0105433900064-0101,SUSPENDED,RENTAL,0105433900064
,Y,,1,,,,2024-12-04 08:31:01.655000 +00:00,2024-12-04 08:31:03.677000 +00:00,100117333010612951,1001173330106129511771211,0105433900063-0101-50000A,,CollectOrder,orderId,5701f882b0134b9cae916a94532a4815,1Z398wEmmGS,WP_113627,0105433900063,0105433900063-0101,SUSPENDED,RENTAL,0105433900063
