billing_cycle,end_date,is_active,start_date,total_price,create_time,update_time,charge_id,charge_status,contract_id,hash_code,receipt_id,target_month
84,,Y,,36.00,2024-12-02 08:05:45.948875 +00:00,2024-12-03 13:10:54.441625 +00:00,0105433700051-0101-70000A-84,CREATED,0105433700051-0101-70000A,c1968ee924dfd0c6a99c53acb35602ca,,2031-11
83,,Y,,36.00,2024-12-02 08:05:45.948833 +00:00,2024-12-03 13:10:54.441577 +00:00,0105433700051-0101-70000A-83,CREATED,0105433700051-0101-70000A,7dc31ff0c2929e96a5793569427481f8,,2031-10
82,,Y,,36.00,2024-12-02 08:05:45.948778 +00:00,2024-12-03 13:10:54.441519 +00:00,0105433700051-0101-70000A-82,CREATED,0105433700051-0101-70000A,7a03f393089c31ecda195cdf214a8956,,2031-09
81,,Y,,36.00,2024-12-02 08:05:45.948751 +00:00,2024-12-03 13:10:54.441129 +00:00,0105433700051-0101-70000A-81,CREATED,0105433700051-0101-70000A,ec9e6a72bc21865be99d939e74f367d1,,2031-08
80,,Y,,36.00,2024-12-02 08:05:45.948724 +00:00,2024-12-03 13:10:54.440886 +00:00,0105433700051-0101-70000A-80,CREATED,0105433700051-0101-70000A,9c2dc7d43a7cc3c08a7d023691f94924,,2031-07
79,,Y,,36.00,2024-12-02 08:05:45.948692 +00:00,2024-12-03 13:10:54.440844 +00:00,0105433700051-0101-70000A-79,CREATED,0105433700051-0101-70000A,571141a2c36eebea29431bdf5ef17bc4,,2031-06
78,,Y,,36.00,2024-12-02 08:05:45.948649 +00:00,2024-12-03 13:10:54.440800 +00:00,0105433700051-0101-70000A-78,CREATED,0105433700051-0101-70000A,a93f5118c62a0a19b226bb203402f0f5,,2031-05
77,,Y,,36.00,2024-12-02 08:05:45.948621 +00:00,2024-12-03 13:10:54.440758 +00:00,0105433700051-0101-70000A-77,CREATED,0105433700051-0101-70000A,34a6617fb9f1cc051fa0d64c24bb8eef,,2031-04
76,,Y,,36.00,2024-12-02 08:05:45.948575 +00:00,2024-12-03 13:10:54.440712 +00:00,0105433700051-0101-70000A-76,CREATED,0105433700051-0101-70000A,7d06652a41e38603af4499646c2a0574,,2031-03
75,,Y,,36.00,2024-12-02 08:05:45.948548 +00:00,2024-12-03 13:10:54.440630 +00:00,0105433700051-0101-70000A-75,CREATED,0105433700051-0101-70000A,aa5e8599861d7f698cb0e4131fb21c7f,,2031-02
74,,Y,,36.00,2024-12-02 08:05:45.948520 +00:00,2024-12-03 13:10:54.439974 +00:00,0105433700051-0101-70000A-74,CREATED,0105433700051-0101-70000A,1cf255d1ed6037bf57a5674922cb390c,,2031-01
73,,Y,,36.00,2024-12-02 08:05:45.948494 +00:00,2024-12-03 13:10:54.439932 +00:00,0105433700051-0101-70000A-73,CREATED,0105433700051-0101-70000A,f310a4674013378672bf1c5391889c26,,2030-12
72,,Y,,36.00,2024-12-02 08:05:45.948466 +00:00,2024-12-03 13:10:54.439891 +00:00,0105433700051-0101-70000A-72,CREATED,0105433700051-0101-70000A,4c0ca24f5a5c73d24f754e42827e6dfd,,2030-11
71,,Y,,36.00,2024-12-02 08:05:45.948439 +00:00,2024-12-03 13:10:54.439849 +00:00,0105433700051-0101-70000A-71,CREATED,0105433700051-0101-70000A,6420e339fc1bab2b5307cf7dee080b15,,2030-10
70,,Y,,36.00,2024-12-02 08:05:45.948412 +00:00,2024-12-03 13:10:54.439803 +00:00,0105433700051-0101-70000A-70,CREATED,0105433700051-0101-70000A,29e8a7ace35fb78aef612a0f9186f260,,2030-09
69,,Y,,36.00,2024-12-02 08:05:45.948383 +00:00,2024-12-03 13:10:54.439748 +00:00,0105433700051-0101-70000A-69,CREATED,0105433700051-0101-70000A,3a9c8531e203acd50cc1ddcd668fb2c9,,2030-08
68,,Y,,36.00,2024-12-02 08:05:45.948345 +00:00,2024-12-03 13:10:54.439676 +00:00,0105433700051-0101-70000A-68,CREATED,0105433700051-0101-70000A,c6fd6a569e4aa10d1284868dd42c4d6e,,2030-07
67,,Y,,36.00,2024-12-02 08:05:45.948261 +00:00,2024-12-03 13:10:54.438880 +00:00,0105433700051-0101-70000A-67,CREATED,0105433700051-0101-70000A,a7394b0c27ee05d72509cb9b71adb92c,,2030-06
66,,Y,,36.00,2024-12-02 08:05:45.948234 +00:00,2024-12-03 13:10:54.438837 +00:00,0105433700051-0101-70000A-66,CREATED,0105433700051-0101-70000A,4b9e691d9124d13aa7d22354a62c2ec1,,2030-05
65,,Y,,36.00,2024-12-02 08:05:45.948207 +00:00,2024-12-03 13:10:54.438795 +00:00,0105433700051-0101-70000A-65,CREATED,0105433700051-0101-70000A,cef7883aa33b6009159478d2ecef2db1,,2030-04
64,,Y,,36.00,2024-12-02 08:05:45.948180 +00:00,2024-12-03 13:10:54.438752 +00:00,0105433700051-0101-70000A-64,CREATED,0105433700051-0101-70000A,8356f018b9af2c6d9d7a77aecd2874fb,,2030-03
63,,Y,,36.00,2024-12-02 08:05:45.948154 +00:00,2024-12-03 13:10:54.438706 +00:00,0105433700051-0101-70000A-63,CREATED,0105433700051-0101-70000A,68bd546b78ab6e9a07846941f1856dc9,,2030-02
62,,Y,,36.00,2024-12-02 08:05:45.948129 +00:00,2024-12-03 13:10:54.438661 +00:00,0105433700051-0101-70000A-62,CREATED,0105433700051-0101-70000A,ff1178806ea67d87ee2efa12cbee4411,,2030-01
61,,Y,,36.00,2024-12-02 08:05:45.948101 +00:00,2024-12-03 13:10:54.438616 +00:00,0105433700051-0101-70000A-61,CREATED,0105433700051-0101-70000A,4d31d9fa18acf4db23b743af102eb9fb,,2029-12
60,,Y,,36.00,2024-12-02 08:05:45.948075 +00:00,2024-12-03 13:10:54.438558 +00:00,0105433700051-0101-70000A-60,CREATED,0105433700051-0101-70000A,ac66b7cf6f62ef3be13e721afad06f46,,2029-11
59,,Y,,36.00,2024-12-02 08:05:45.948045 +00:00,2024-12-03 13:10:54.438465 +00:00,0105433700051-0101-70000A-59,CREATED,0105433700051-0101-70000A,7827879ea17a0388ca4d3ad75dd04ff6,,2029-10
58,,Y,,36.00,2024-12-02 08:05:45.948003 +00:00,2024-12-03 13:10:54.437929 +00:00,0105433700051-0101-70000A-58,CREATED,0105433700051-0101-70000A,6b750ad99ac0ab66a5b7b2af65eb8283,,2029-09
57,,Y,,36.00,2024-12-02 08:05:45.947977 +00:00,2024-12-03 13:10:54.437885 +00:00,0105433700051-0101-70000A-57,CREATED,0105433700051-0101-70000A,cb053c0d859bf82256a81e5e329f7722,,2029-08
56,,Y,,36.00,2024-12-02 08:05:45.947950 +00:00,2024-12-03 13:10:54.437839 +00:00,0105433700051-0101-70000A-56,CREATED,0105433700051-0101-70000A,20219a5c31dce3521e1f15b8f251d231,,2029-07
55,,Y,,36.00,2024-12-02 08:05:45.947924 +00:00,2024-12-03 13:10:54.437795 +00:00,0105433700051-0101-70000A-55,CREATED,0105433700051-0101-70000A,cb90415346df7efa946b187ca286f8ec,,2029-06
54,,Y,,36.00,2024-12-02 08:05:45.947898 +00:00,2024-12-03 13:10:54.437750 +00:00,0105433700051-0101-70000A-54,CREATED,0105433700051-0101-70000A,49cee51bad7662d2ac104eaea568af84,,2029-05
53,,Y,,36.00,2024-12-02 08:05:45.947872 +00:00,2024-12-03 13:10:54.437703 +00:00,0105433700051-0101-70000A-53,CREATED,0105433700051-0101-70000A,1511e928cff1884b199d3f49e31e9e70,,2029-04
52,,Y,,36.00,2024-12-02 08:05:45.947844 +00:00,2024-12-03 13:10:54.437645 +00:00,0105433700051-0101-70000A-52,CREATED,0105433700051-0101-70000A,0642af7321cf91fa4a2d1c72d528ff85,,2029-03
51,,Y,,36.00,2024-12-02 08:05:45.947818 +00:00,2024-12-03 13:10:54.437033 +00:00,0105433700051-0101-70000A-51,CREATED,0105433700051-0101-70000A,cfe60d8cc809fb022ac7a94aaee0e36f,,2029-02
50,,Y,,36.00,2024-12-02 08:05:45.947790 +00:00,2024-12-03 13:10:54.436950 +00:00,0105433700051-0101-70000A-50,CREATED,0105433700051-0101-70000A,20b5764355022fe63309a6aef7c3e297,,2029-01
49,,Y,,36.00,2024-12-02 08:05:45.947763 +00:00,2024-12-03 13:10:54.436906 +00:00,0105433700051-0101-70000A-49,CREATED,0105433700051-0101-70000A,91e466a61153248e655391726e87b244,,2028-12
48,,Y,,36.00,2024-12-02 08:05:45.947736 +00:00,2024-12-03 13:10:54.436860 +00:00,0105433700051-0101-70000A-48,CREATED,0105433700051-0101-70000A,aff1decd918152a72e33923b80d7afb4,,2028-11
47,,Y,,36.00,2024-12-02 08:05:45.947708 +00:00,2024-12-03 13:10:54.436813 +00:00,0105433700051-0101-70000A-47,CREATED,0105433700051-0101-70000A,9f426442ea35340eb7b201b41fef6236,,2028-10
46,,Y,,36.00,2024-12-02 08:05:45.947681 +00:00,2024-12-03 13:10:54.436761 +00:00,0105433700051-0101-70000A-46,CREATED,0105433700051-0101-70000A,5b60cfb8cd0b96f24d1948337204ac21,,2028-09
45,,Y,,36.00,2024-12-02 08:05:45.947654 +00:00,2024-12-03 13:10:54.436666 +00:00,0105433700051-0101-70000A-45,CREATED,0105433700051-0101-70000A,5b7389739197546581213e4c74dd5b9b,,2028-08
44,,Y,,36.00,2024-12-02 08:05:45.947627 +00:00,2024-12-03 13:10:54.435973 +00:00,0105433700051-0101-70000A-44,CREATED,0105433700051-0101-70000A,7aa72449eadf08d8510a1b762824aecd,,2028-07
43,,Y,,36.00,2024-12-02 08:05:45.947599 +00:00,2024-12-03 13:10:54.435928 +00:00,0105433700051-0101-70000A-43,CREATED,0105433700051-0101-70000A,d8b47025823bc4555741d5ae758ed297,,2028-06
42,,Y,,36.00,2024-12-02 08:05:45.947571 +00:00,2024-12-03 13:10:54.435882 +00:00,0105433700051-0101-70000A-42,CREATED,0105433700051-0101-70000A,56f4f590cdf7c0f26d72d68cc59fa48d,,2028-05
41,,Y,,36.00,2024-12-02 08:05:45.947544 +00:00,2024-12-03 13:10:54.435833 +00:00,0105433700051-0101-70000A-41,CREATED,0105433700051-0101-70000A,6250f6bacc96ce561556bed19ef4192f,,2028-04
40,,Y,,36.00,2024-12-02 08:05:45.947517 +00:00,2024-12-03 13:10:54.435754 +00:00,0105433700051-0101-70000A-40,CREATED,0105433700051-0101-70000A,9b2ec55b83de4b6fbf12f80545d911d3,,2028-03
39,,Y,,36.00,2024-12-02 08:05:45.947490 +00:00,2024-12-03 13:10:54.435507 +00:00,0105433700051-0101-70000A-39,CREATED,0105433700051-0101-70000A,b252d3c60bb2869901fe08e81eaab586,,2028-02
38,,Y,,36.00,2024-12-02 08:05:45.947463 +00:00,2024-12-03 13:10:54.435441 +00:00,0105433700051-0101-70000A-38,CREATED,0105433700051-0101-70000A,ecaa060c24d30cf33ee6f6279ea551e2,,2028-01
37,,Y,,36.00,2024-12-02 08:05:45.947436 +00:00,2024-12-03 13:10:54.435072 +00:00,0105433700051-0101-70000A-37,CREATED,0105433700051-0101-70000A,9ec4a4c84d0626dd1734476d9fd5ce8e,,2027-12
36,,Y,,36.00,2024-12-02 08:05:45.947408 +00:00,2024-12-03 13:10:54.435027 +00:00,0105433700051-0101-70000A-36,CREATED,0105433700051-0101-70000A,7b0850667db8758d5b5ee7205880c33f,,2027-11
35,,Y,,36.00,2024-12-02 08:05:45.947382 +00:00,2024-12-03 13:10:54.434977 +00:00,0105433700051-0101-70000A-35,CREATED,0105433700051-0101-70000A,4ae831086772d01f824a718785796c14,,2027-10
34,,Y,,36.00,2024-12-02 08:05:45.947355 +00:00,2024-12-03 13:10:54.434896 +00:00,0105433700051-0101-70000A-34,CREATED,0105433700051-0101-70000A,6226ba246f5afe5a5703c586e1b1a783,,2027-09
33,,Y,,36.00,2024-12-02 08:05:45.947328 +00:00,2024-12-03 13:10:54.433871 +00:00,0105433700051-0101-70000A-33,CREATED,0105433700051-0101-70000A,7290f7ec3ae4a3f34e6227eb738563ac,,2027-08
32,,Y,,36.00,2024-12-02 08:05:45.947300 +00:00,2024-12-03 13:10:54.433798 +00:00,0105433700051-0101-70000A-32,CREATED,0105433700051-0101-70000A,7f9e16d7302f4face1a25deffc6224e0,,2027-07
31,,Y,,36.00,2024-12-02 08:05:45.947272 +00:00,2024-12-03 13:10:54.433129 +00:00,0105433700051-0101-70000A-31,CREATED,0105433700051-0101-70000A,4b721f8db3669acaec3a3acae0bfa19b,,2027-06
30,,Y,,36.00,2024-12-02 08:05:45.947245 +00:00,2024-12-03 13:10:54.433085 +00:00,0105433700051-0101-70000A-30,CREATED,0105433700051-0101-70000A,ff2a8d129dfb582040ad89c21384ae0e,,2027-05
29,,Y,,36.00,2024-12-02 08:05:45.947219 +00:00,2024-12-03 13:10:54.433039 +00:00,0105433700051-0101-70000A-29,CREATED,0105433700051-0101-70000A,bc6aee753a1a0ea76d0dd112bed582fa,,2027-04
28,,Y,,36.00,2024-12-02 08:05:45.947192 +00:00,2024-12-03 13:10:54.432978 +00:00,0105433700051-0101-70000A-28,CREATED,0105433700051-0101-70000A,c2efa45587857b9e397bdd8d0abb895c,,2027-03
27,,Y,,36.00,2024-12-02 08:05:45.947166 +00:00,2024-12-03 13:10:54.432728 +00:00,0105433700051-0101-70000A-27,CREATED,0105433700051-0101-70000A,573d715571780f3a7fc2675505fb2cca,,2027-02
26,,Y,,36.00,2024-12-02 08:05:45.947137 +00:00,2024-12-03 13:10:54.432650 +00:00,0105433700051-0101-70000A-26,CREATED,0105433700051-0101-70000A,9f34e40f508118f5b5496784e3d88e3e,,2027-01
25,,Y,,36.00,2024-12-02 08:05:45.947110 +00:00,2024-12-03 13:10:54.432399 +00:00,0105433700051-0101-70000A-25,CREATED,0105433700051-0101-70000A,b6e77b3b382a785d72a6c017cfc523ef,,2026-12
24,,Y,,36.00,2024-12-02 08:05:45.947083 +00:00,2024-12-03 13:10:54.432131 +00:00,0105433700051-0101-70000A-24,CREATED,0105433700051-0101-70000A,3deb29bd363d8337e1fb8d5afdcfd260,,2026-11
23,,Y,,36.00,2024-12-02 08:05:45.947055 +00:00,2024-12-03 13:10:54.431882 +00:00,0105433700051-0101-70000A-23,CREATED,0105433700051-0101-70000A,72b44342def70821724f611dc7e1cfa6,,2026-10
22,,Y,,36.00,2024-12-02 08:05:45.947028 +00:00,2024-12-03 13:10:54.431811 +00:00,0105433700051-0101-70000A-22,CREATED,0105433700051-0101-70000A,b4a746367682b110e876c0e771a83954,,2026-09
21,,Y,,36.00,2024-12-02 08:05:45.947001 +00:00,2024-12-03 13:10:54.431550 +00:00,0105433700051-0101-70000A-21,CREATED,0105433700051-0101-70000A,82606af9d0660e06c92e85571e46d20d,,2026-08
20,,Y,,36.00,2024-12-02 08:05:45.946974 +00:00,2024-12-03 13:10:54.431492 +00:00,0105433700051-0101-70000A-20,CREATED,0105433700051-0101-70000A,531eb03f4ac7cfb6ed1cbf09013ce486,,2026-07
19,,Y,,36.00,2024-12-02 08:05:45.946947 +00:00,2024-12-03 13:10:54.430933 +00:00,0105433700051-0101-70000A-19,CREATED,0105433700051-0101-70000A,b9f5ac1c09bb7892c039513712159635,,2026-06
18,,Y,,36.00,2024-12-02 08:05:45.946918 +00:00,2024-12-03 13:10:54.430664 +00:00,0105433700051-0101-70000A-18,CREATED,0105433700051-0101-70000A,2361e56a4d0a082a5622adc4da2a26a3,,2026-05
17,,Y,,36.00,2024-12-02 08:05:45.946891 +00:00,2024-12-03 13:10:54.430609 +00:00,0105433700051-0101-70000A-17,CREATED,0105433700051-0101-70000A,81e99f544a851a3c6cae0bbb8e9162c2,,2026-04
16,,Y,,36.00,2024-12-02 08:05:45.946863 +00:00,2024-12-03 13:10:54.430555 +00:00,0105433700051-0101-70000A-16,CREATED,0105433700051-0101-70000A,5615ab08b24b6867349e40d1f681f188,,2026-03
15,,Y,,36.00,2024-12-02 08:05:45.946836 +00:00,2024-12-03 13:10:54.430492 +00:00,0105433700051-0101-70000A-15,CREATED,0105433700051-0101-70000A,8f43bc670ed27ad775c48c8ee795963b,,2026-02
14,,Y,,36.00,2024-12-02 08:05:45.946808 +00:00,2024-12-03 13:10:54.430068 +00:00,0105433700051-0101-70000A-14,CREATED,0105433700051-0101-70000A,90e14fa0b9d1c32bb9538a2e6dc2449f,,2026-01
13,,Y,,36.00,2024-12-02 08:05:45.946782 +00:00,2024-12-03 13:10:54.429769 +00:00,0105433700051-0101-70000A-13,CREATED,0105433700051-0101-70000A,062702690b8903aeb3c834d5ba6d503a,,2025-12
12,,Y,,36.00,2024-12-02 08:05:45.946754 +00:00,2024-12-03 13:10:54.429725 +00:00,0105433700051-0101-70000A-12,CREATED,0105433700051-0101-70000A,f52a06a356fe5bdbd17c934b35ef71a3,,2025-11
11,,Y,,36.00,2024-12-02 08:05:45.946727 +00:00,2024-12-03 13:10:54.429681 +00:00,0105433700051-0101-70000A-11,CREATED,0105433700051-0101-70000A,49feb22cd7a6a13c39e87a790b093d6a,,2025-10
10,,Y,,36.00,2024-12-02 08:05:45.946695 +00:00,2024-12-03 13:10:54.429633 +00:00,0105433700051-0101-70000A-10,CREATED,0105433700051-0101-70000A,f9c4f2c890e4132254c7b0231ecde773,,2025-09
9,,Y,,36.00,2024-12-02 08:05:45.946668 +00:00,2024-12-03 13:10:54.429585 +00:00,0105433700051-0101-70000A-09,CREATED,0105433700051-0101-70000A,06fdf7c0c9bf4fbc12278d27b99ecf1d,,2025-08
8,,Y,,36.00,2024-12-02 08:05:45.946641 +00:00,2024-12-03 13:10:54.429511 +00:00,0105433700051-0101-70000A-08,CREATED,0105433700051-0101-70000A,c1dd7739d7ca1780362fb63c9e6de4bc,,2025-07
7,,Y,,36.00,2024-12-02 08:05:45.946613 +00:00,2024-12-03 13:10:54.428883 +00:00,0105433700051-0101-70000A-07,CREATED,0105433700051-0101-70000A,87ab9e745a616e880d7ee835c285d2a8,,2025-06
6,,Y,,36.00,2024-12-02 08:05:45.946585 +00:00,2024-12-03 13:10:54.428839 +00:00,0105433700051-0101-70000A-06,CREATED,0105433700051-0101-70000A,e129ac1e05c93fb96440770011d40463,,2025-05
5,,Y,,36.00,2024-12-02 08:05:45.946558 +00:00,2024-12-03 13:10:54.428790 +00:00,0105433700051-0101-70000A-05,CREATED,0105433700051-0101-70000A,007a1bc378838e7fe717648d9a323b16,,2025-04
4,,Y,,36.00,2024-12-02 08:05:45.946526 +00:00,2024-12-03 13:10:54.428703 +00:00,0105433700051-0101-70000A-04,CREATED,0105433700051-0101-70000A,d08829a3833b1edcd66e62e03fe08d6b,,2025-03
3,,Y,,36.00,2024-12-02 08:05:45.946500 +00:00,2024-12-03 13:10:54.428654 +00:00,0105433700051-0101-70000A-03,CREATED,0105433700051-0101-70000A,98075b6007436f5e4151da4aabcc6f7d,,2025-02
2,,Y,,36.00,2024-12-02 08:05:45.946473 +00:00,2024-12-03 13:10:54.428607 +00:00,0105433700051-0101-70000A-02,CREATED,0105433700051-0101-70000A,755c2b18181958bad56f276245fadd26,,2025-01
1,,Y,,33.84,2024-12-02 08:05:45.946425 +00:00,2024-12-03 13:10:54.428549 +00:00,0105433700051-0101-70000A-01,SCHEDULED,0105433700051-0101-70000A,1c4505a83a102a27b12c9122bc94a3d4,,2024-12
84,,Y,,72.00,2024-12-02 08:05:43.922629 +00:00,2024-12-03 13:11:00.045130 +00:00,0105433700050-0101-N0000A-84,CREATED,0105433700050-0101-N0000A,44e779c9818773a7d943e8da33bb82ba,,2031-11
83,,Y,,72.00,2024-12-02 08:05:43.922602 +00:00,2024-12-03 13:11:00.045096 +00:00,0105433700050-0101-N0000A-83,CREATED,0105433700050-0101-N0000A,77999aadfdfe8ec56b69201acfea0efd,,2031-10
82,,Y,,72.00,2024-12-02 08:05:43.922573 +00:00,2024-12-03 13:11:00.045024 +00:00,0105433700050-0101-N0000A-82,CREATED,0105433700050-0101-N0000A,9fac45f4c9942236acc5f9337f7cc615,,2031-09
81,,Y,,72.00,2024-12-02 08:05:43.922545 +00:00,2024-12-03 13:11:00.044972 +00:00,0105433700050-0101-N0000A-81,CREATED,0105433700050-0101-N0000A,91af3c838a7ef80ace436f421ca1cd18,,2031-08
80,,Y,,72.00,2024-12-02 08:05:43.922517 +00:00,2024-12-03 13:11:00.044948 +00:00,0105433700050-0101-N0000A-80,CREATED,0105433700050-0101-N0000A,c3eb7247e0a6e8339a97d588aee74182,,2031-07
79,,Y,,72.00,2024-12-02 08:05:43.922484 +00:00,2024-12-03 13:11:00.044925 +00:00,0105433700050-0101-N0000A-79,CREATED,0105433700050-0101-N0000A,402507ea5d04a9fbcb60e5b032c09a44,,2031-06
78,,Y,,72.00,2024-12-02 08:05:43.922441 +00:00,2024-12-03 13:11:00.044901 +00:00,0105433700050-0101-N0000A-78,CREATED,0105433700050-0101-N0000A,a999876257cfbe0a93bf0f93fd45fdb2,,2031-05
77,,Y,,72.00,2024-12-02 08:05:43.922390 +00:00,2024-12-03 13:11:00.044878 +00:00,0105433700050-0101-N0000A-77,CREATED,0105433700050-0101-N0000A,3a0d89aa8e29814ee8d9f3dbbca71c05,,2031-04
76,,Y,,72.00,2024-12-02 08:05:43.922363 +00:00,2024-12-03 13:11:00.044856 +00:00,0105433700050-0101-N0000A-76,CREATED,0105433700050-0101-N0000A,1998c48d72ce0552f196768863b46a44,,2031-03
75,,Y,,72.00,2024-12-02 08:05:43.922336 +00:00,2024-12-03 13:11:00.044832 +00:00,0105433700050-0101-N0000A-75,CREATED,0105433700050-0101-N0000A,6b1da5c3f717e64e5a824c39d0415b34,,2031-02
74,,Y,,72.00,2024-12-02 08:05:43.922306 +00:00,2024-12-03 13:11:00.044809 +00:00,0105433700050-0101-N0000A-74,CREATED,0105433700050-0101-N0000A,a0be2f0b1e53fab88706bd410e7fbd2e,,2031-01
73,,Y,,72.00,2024-12-02 08:05:43.922264 +00:00,2024-12-03 13:11:00.044786 +00:00,0105433700050-0101-N0000A-73,CREATED,0105433700050-0101-N0000A,712fdc62a56cb20142efeb7beb6cfb88,,2030-12
72,,Y,,72.00,2024-12-02 08:05:43.922236 +00:00,2024-12-03 13:11:00.044762 +00:00,0105433700050-0101-N0000A-72,CREATED,0105433700050-0101-N0000A,feeb55bd33eb05bffcfb3b563f4e3057,,2030-11
71,,Y,,72.00,2024-12-02 08:05:43.922209 +00:00,2024-12-03 13:11:00.044737 +00:00,0105433700050-0101-N0000A-71,CREATED,0105433700050-0101-N0000A,cac78ee07ce69e6bf6cdf248df771064,,2030-10
70,,Y,,72.00,2024-12-02 08:05:43.922181 +00:00,2024-12-03 13:11:00.044711 +00:00,0105433700050-0101-N0000A-70,CREATED,0105433700050-0101-N0000A,e0f2c50ef15fe4f154073db4e67b7853,,2030-09
69,,Y,,72.00,2024-12-02 08:05:43.922154 +00:00,2024-12-03 13:11:00.044686 +00:00,0105433700050-0101-N0000A-69,CREATED,0105433700050-0101-N0000A,53fbba89292d9f80a87c2dbaeb9c5b59,,2030-08
68,,Y,,72.00,2024-12-02 08:05:43.922126 +00:00,2024-12-03 13:11:00.044661 +00:00,0105433700050-0101-N0000A-68,CREATED,0105433700050-0101-N0000A,749a0e8c4fd213f646b610f586870534,,2030-07
67,,Y,,72.00,2024-12-02 08:05:43.922095 +00:00,2024-12-03 13:11:00.044635 +00:00,0105433700050-0101-N0000A-67,CREATED,0105433700050-0101-N0000A,2f4d0186ce2aa6c89d7a89153c64bd31,,2030-06
66,,Y,,72.00,2024-12-02 08:05:43.922049 +00:00,2024-12-03 13:11:00.044611 +00:00,0105433700050-0101-N0000A-66,CREATED,0105433700050-0101-N0000A,8c71f3831810bd92d1641ff43f3e8712,,2030-05
65,,Y,,72.00,2024-12-02 08:05:43.922020 +00:00,2024-12-03 13:11:00.044587 +00:00,0105433700050-0101-N0000A-65,CREATED,0105433700050-0101-N0000A,948ae8a88959ddaa74a1d0498a257d38,,2030-04
64,,Y,,72.00,2024-12-02 08:05:43.921981 +00:00,2024-12-03 13:11:00.044562 +00:00,0105433700050-0101-N0000A-64,CREATED,0105433700050-0101-N0000A,45f90b5b59635fca2fee5bad11237462,,2030-03
63,,Y,,72.00,2024-12-02 08:05:43.921933 +00:00,2024-12-03 13:11:00.044538 +00:00,0105433700050-0101-N0000A-63,CREATED,0105433700050-0101-N0000A,dacbcb1fec62fab8846db9a862625e03,,2030-02
62,,Y,,72.00,2024-12-02 08:05:43.921906 +00:00,2024-12-03 13:11:00.044512 +00:00,0105433700050-0101-N0000A-62,CREATED,0105433700050-0101-N0000A,d95f4585efcb46fd280c98259348c21b,,2030-01
61,,Y,,72.00,2024-12-02 08:05:43.921876 +00:00,2024-12-03 13:11:00.044472 +00:00,0105433700050-0101-N0000A-61,CREATED,0105433700050-0101-N0000A,b92e8b6a1396df534923c21b60e15039,,2029-12
60,,Y,,72.00,2024-12-02 08:05:43.921848 +00:00,2024-12-03 13:11:00.044447 +00:00,0105433700050-0101-N0000A-60,CREATED,0105433700050-0101-N0000A,c3d0e71a59d052008fecce5f885ccd77,,2029-11
59,,Y,,72.00,2024-12-02 08:05:43.921821 +00:00,2024-12-03 13:11:00.044419 +00:00,0105433700050-0101-N0000A-59,CREATED,0105433700050-0101-N0000A,4333cdb0afa47cbb868645747a2d805c,,2029-10
58,,Y,,72.00,2024-12-02 08:05:43.921793 +00:00,2024-12-03 13:11:00.044395 +00:00,0105433700050-0101-N0000A-58,CREATED,0105433700050-0101-N0000A,e82f3ac45cd75d44416e268189902de9,,2029-09
57,,Y,,72.00,2024-12-02 08:05:43.921765 +00:00,2024-12-03 13:11:00.044370 +00:00,0105433700050-0101-N0000A-57,CREATED,0105433700050-0101-N0000A,557836d507474c449e195f1c40afcc64,,2029-08
56,,Y,,72.00,2024-12-02 08:05:43.921737 +00:00,2024-12-03 13:11:00.044345 +00:00,0105433700050-0101-N0000A-56,CREATED,0105433700050-0101-N0000A,9bfd218f3793be5a9cf7dc2d674adf61,,2029-07
55,,Y,,72.00,2024-12-02 08:05:43.921708 +00:00,2024-12-03 13:11:00.044321 +00:00,0105433700050-0101-N0000A-55,CREATED,0105433700050-0101-N0000A,c3067bbd01375edd7d95f650a2080238,,2029-06
54,,Y,,72.00,2024-12-02 08:05:43.921661 +00:00,2024-12-03 13:11:00.044294 +00:00,0105433700050-0101-N0000A-54,CREATED,0105433700050-0101-N0000A,569e211b08555e7a67e3eca86b1d584a,,2029-05
53,,Y,,72.00,2024-12-02 08:05:43.921402 +00:00,2024-12-03 13:11:00.044253 +00:00,0105433700050-0101-N0000A-53,CREATED,0105433700050-0101-N0000A,2a51d02eb5bd706b68ac8a414da96381,,2029-04
52,,Y,,72.00,2024-12-02 08:05:43.921370 +00:00,2024-12-03 13:11:00.044228 +00:00,0105433700050-0101-N0000A-52,CREATED,0105433700050-0101-N0000A,94a3a02a0fcb6bee13bcef7fe745c349,,2029-03
51,,Y,,72.00,2024-12-02 08:05:43.921319 +00:00,2024-12-03 13:11:00.044202 +00:00,0105433700050-0101-N0000A-51,CREATED,0105433700050-0101-N0000A,ceb68f019bc35d39d0a8f1e05455bd86,,2029-02
50,,Y,,72.00,2024-12-02 08:05:43.921292 +00:00,2024-12-03 13:11:00.044175 +00:00,0105433700050-0101-N0000A-50,CREATED,0105433700050-0101-N0000A,802be20ccd77c287594847df96d07568,,2029-01
49,,Y,,72.00,2024-12-02 08:05:43.921266 +00:00,2024-12-03 13:11:00.044151 +00:00,0105433700050-0101-N0000A-49,CREATED,0105433700050-0101-N0000A,109050172ee88a5459d3edd3806a37d9,,2028-12
48,,Y,,72.00,2024-12-02 08:05:43.921240 +00:00,2024-12-03 13:11:00.044126 +00:00,0105433700050-0101-N0000A-48,CREATED,0105433700050-0101-N0000A,06021fa28c9e7fa646580fe84d21e7d7,,2028-11
