doc_item_id,attribute_type,value,create_time
SA2500300017-001,ORDER_ID,0105434300022,2025-01-03 11:57:12.562360
SA2500300017-001,ORDER_ITEM_ID,0105434300022-0102,2025-01-03 11:57:12.562361
SA2500300017-001,SALES_TYPE,ONETIME,2025-01-03 11:57:12.562361
SA2500300017-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.562361
SA2500300017-001,MATERIAL_ID,WP_113637,2025-01-03 11:57:12.562361
SA2500300017-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.562362
SA2500300017-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.562362
SA2500300017-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.562362
SA2500300017-001,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:12.562362
SA2500300017-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:12.562363
SA2500300017-002,ORDER_ID,0105434300022,2025-01-03 11:57:12.562363
SA2500300017-002,ORDER_ITEM_ID,0105434300022-0102,2025-01-03 11:57:12.562364
SA2500300017-002,SALES_TYPE,ONETIME,2025-01-03 11:57:12.562364
SA2500300017-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.562364
SA2500300017-002,MATERIAL_ID,WP_113637,2025-01-03 11:57:12.562365
SA2500300017-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.562365
SA2500300017-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.562365
SA2500300017-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.562365
SA2500300017-002,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:12.562366
SA2500300017-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:12.562366
SA2500300018-001,ORDER_ID,0105434300022,2025-01-03 11:57:12.582032
SA2500300018-001,ORDER_ITEM_ID,0105434300022-0202,2025-01-03 11:57:12.582033
SA2500300018-001,SALES_TYPE,ONETIME,2025-01-03 11:57:12.582033
SA2500300018-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.582033
SA2500300018-001,MATERIAL_ID,WP_113637,2025-01-03 11:57:12.582033
SA2500300018-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.582034
SA2500300018-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.582034
SA2500300018-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.582034
SA2500300018-001,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:12.582034
SA2500300018-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:12.582035
SA2500300018-002,ORDER_ID,0105434300022,2025-01-03 11:57:12.582036
SA2500300018-002,ORDER_ITEM_ID,0105434300022-0202,2025-01-03 11:57:12.582036
SA2500300018-002,SALES_TYPE,ONETIME,2025-01-03 11:57:12.582036
SA2500300018-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.582036
SA2500300018-002,MATERIAL_ID,WP_113637,2025-01-03 11:57:12.582037
SA2500300018-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.582037
SA2500300018-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.582037
SA2500300018-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.582037
SA2500300018-002,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:12.582038
SA2500300018-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:12.582038
SA2500300019-001,ORDER_ID,0105434300022,2025-01-03 11:57:12.587917
SA2500300019-001,ORDER_ITEM_ID,0105434300022-0302,2025-01-03 11:57:12.587919
SA2500300019-001,SALES_TYPE,ONETIME,2025-01-03 11:57:12.587920
SA2500300019-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.587921
SA2500300019-001,MATERIAL_ID,WP_113637,2025-01-03 11:57:12.587921
SA2500300019-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.587922
SA2500300019-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.587922
SA2500300019-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.587923
SA2500300019-001,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:12.587924
SA2500300019-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:12.587924
SA2500300019-002,ORDER_ID,0105434300022,2025-01-03 11:57:12.587927
SA2500300019-002,ORDER_ITEM_ID,0105434300022-0302,2025-01-03 11:57:12.587927
SA2500300019-002,SALES_TYPE,ONETIME,2025-01-03 11:57:12.587928
SA2500300019-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.587928
SA2500300019-002,MATERIAL_ID,WP_113637,2025-01-03 11:57:12.587929
SA2500300019-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.587930
SA2500300019-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.587930
SA2500300019-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.587931
SA2500300019-002,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:12.587932
SA2500300019-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:12.587932
SA2500300020-001,ORDER_ID,0105436600008,2025-01-03 11:57:12.594638
SA2500300020-001,ORDER_ITEM_ID,0105436600008-0102,2025-01-03 11:57:12.594638
SA2500300020-001,SALES_TYPE,ONETIME,2025-01-03 11:57:12.594639
SA2500300020-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.594639
SA2500300020-001,MATERIAL_ID,WP_987012,2025-01-03 11:57:12.594639
SA2500300020-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.594640
SA2500300020-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.594640
SA2500300020-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.594640
SA2500300020-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:12.594640
SA2500300020-002,ORDER_ID,0105436600008,2025-01-03 11:57:12.594641
SA2500300020-002,ORDER_ITEM_ID,0105436600008-0102,2025-01-03 11:57:12.594642
SA2500300020-002,SALES_TYPE,ONETIME,2025-01-03 11:57:12.594642
SA2500300020-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.594642
SA2500300020-002,MATERIAL_ID,WP_987012,2025-01-03 11:57:12.594642
SA2500300020-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.594643
SA2500300020-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.594643
SA2500300020-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.594643
SA2500300020-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:12.594643
SA2500300021-001,ORDER_ID,0105435300001,2025-01-03 11:57:12.596892
SA2500300021-001,ORDER_ITEM_ID,0105435300001-0102,2025-01-03 11:57:12.596893
SA2500300021-001,SALES_TYPE,ONETIME,2025-01-03 11:57:12.596893
SA2500300021-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.596893
SA2500300021-001,MATERIAL_ID,WP_113783,2025-01-03 11:57:12.596894
SA2500300021-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.596894
SA2500300021-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.596894
SA2500300021-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.596894
SA2500300021-001,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:12.596895
SA2500300021-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:12.596895
SA2500300021-002,ORDER_ID,0105435300001,2025-01-03 11:57:12.596896
SA2500300021-002,ORDER_ITEM_ID,0105435300001-0102,2025-01-03 11:57:12.596896
SA2500300021-002,SALES_TYPE,ONETIME,2025-01-03 11:57:12.596896
SA2500300021-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.596896
SA2500300021-002,MATERIAL_ID,WP_113783,2025-01-03 11:57:12.596897
SA2500300021-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.596897
SA2500300021-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.596897
SA2500300021-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.596897
SA2500300021-002,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:12.596898
SA2500300021-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:12.596898
SA2500300022-001,ORDER_ID,0105434500039,2025-01-03 11:57:12.599637
SA2500300022-001,ORDER_ITEM_ID,0105434500039-0102,2025-01-03 11:57:12.599637
SA2500300022-001,SALES_TYPE,ONETIME,2025-01-03 11:57:12.599638
SA2500300022-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.599638
SA2500300022-001,MATERIAL_ID,WP_113727,2025-01-03 11:57:12.599638
SA2500300022-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.599638
SA2500300022-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.599639
SA2500300022-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.599639
SA2500300022-001,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:12.599639
SA2500300022-001,FEATURE_TYPE,COLD_HOT_PURIFIED_ICE,2025-01-03 11:57:12.599639
SA2500300022-002,ORDER_ID,0105434500039,2025-01-03 11:57:12.599640
SA2500300022-002,ORDER_ITEM_ID,0105434500039-0102,2025-01-03 11:57:12.599640
SA2500300022-002,SALES_TYPE,ONETIME,2025-01-03 11:57:12.599641
SA2500300022-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.599641
SA2500300022-002,MATERIAL_ID,WP_113727,2025-01-03 11:57:12.599641
SA2500300022-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.599641
SA2500300022-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.599642
SA2500300022-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.599642
SA2500300022-002,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:12.599642
SA2500300022-002,FEATURE_TYPE,COLD_HOT_PURIFIED_ICE,2025-01-03 11:57:12.599643
SA2500300023-001,ORDER_ID,0105434700074,2025-01-03 11:57:12.602567
SA2500300023-001,ORDER_ITEM_ID,0105434700074-0102,2025-01-03 11:57:12.602568
SA2500300023-001,SALES_TYPE,ONETIME,2025-01-03 11:57:12.602568
SA2500300023-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.602577
SA2500300023-001,MATERIAL_ID,WP_113783,2025-01-03 11:57:12.602577
SA2500300023-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.602577
SA2500300023-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.602578
SA2500300023-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.602578
SA2500300023-001,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:12.602578
SA2500300023-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:12.602578
SA2500300023-002,ORDER_ID,0105434700074,2025-01-03 11:57:12.602579
SA2500300023-002,ORDER_ITEM_ID,0105434700074-0102,2025-01-03 11:57:12.602579
SA2500300023-002,SALES_TYPE,ONETIME,2025-01-03 11:57:12.602580
SA2500300023-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.602580
SA2500300023-002,MATERIAL_ID,WP_113783,2025-01-03 11:57:12.602580
SA2500300023-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.602580
SA2500300023-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.602581
SA2500300023-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.602581
SA2500300023-002,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:12.602581
SA2500300023-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:12.602582
SA2500300024-001,ORDER_ID,0105434200018,2025-01-03 11:57:12.605641
SA2500300024-001,ORDER_ITEM_ID,0105434200018-0102,2025-01-03 11:57:12.605642
SA2500300024-001,SALES_TYPE,ONETIME,2025-01-03 11:57:12.605642
SA2500300024-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.605642
SA2500300024-001,MATERIAL_ID,WP_113637,2025-01-03 11:57:12.605643
SA2500300024-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.605643
SA2500300024-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.605643
SA2500300024-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.605643
SA2500300024-001,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:12.605644
SA2500300024-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:12.605644
SA2500300024-002,ORDER_ID,0105434200018,2025-01-03 11:57:12.605645
SA2500300024-002,ORDER_ITEM_ID,0105434200018-0102,2025-01-03 11:57:12.605645
SA2500300024-002,SALES_TYPE,ONETIME,2025-01-03 11:57:12.605645
SA2500300024-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.605646
SA2500300024-002,MATERIAL_ID,WP_113637,2025-01-03 11:57:12.605646
SA2500300024-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.605646
SA2500300024-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.605646
SA2500300024-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.605647
SA2500300024-002,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:12.605647
SA2500300024-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:12.605647
SA2500300025-001,ORDER_ID,0105434200018,2025-01-03 11:57:12.615709
SA2500300025-001,ORDER_ITEM_ID,0105434200018-0202,2025-01-03 11:57:12.615710
SA2500300025-001,SALES_TYPE,ONETIME,2025-01-03 11:57:12.615710
SA2500300025-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.615710
SA2500300025-001,MATERIAL_ID,WP_113637,2025-01-03 11:57:12.615711
SA2500300025-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.615711
SA2500300025-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.615711
SA2500300025-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.615711
SA2500300025-001,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:12.615712
SA2500300025-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:12.615712
SA2500300025-002,ORDER_ID,0105434200018,2025-01-03 11:57:12.615713
SA2500300025-002,ORDER_ITEM_ID,0105434200018-0202,2025-01-03 11:57:12.615713
SA2500300025-002,SALES_TYPE,ONETIME,2025-01-03 11:57:12.615713
SA2500300025-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.615714
SA2500300025-002,MATERIAL_ID,WP_113637,2025-01-03 11:57:12.615714
SA2500300025-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.615714
SA2500300025-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.615714
SA2500300025-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.615715
SA2500300025-002,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:12.615715
SA2500300025-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:12.615715
SA2500300026-001,ORDER_ID,0105434200018,2025-01-03 11:57:12.642939
SA2500300026-001,ORDER_ITEM_ID,0105434200018-0302,2025-01-03 11:57:12.642939
SA2500300026-001,SALES_TYPE,ONETIME,2025-01-03 11:57:12.642940
SA2500300026-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.642940
SA2500300026-001,MATERIAL_ID,WP_113637,2025-01-03 11:57:12.642940
SA2500300026-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.642940
SA2500300026-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.642941
SA2500300026-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.642941
SA2500300026-001,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:12.642941
SA2500300026-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:12.642941
SA2500300026-002,ORDER_ID,0105434200018,2025-01-03 11:57:12.642942
SA2500300026-002,ORDER_ITEM_ID,0105434200018-0302,2025-01-03 11:57:12.642943
SA2500300026-002,SALES_TYPE,ONETIME,2025-01-03 11:57:12.642959
SA2500300026-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.642959
SA2500300026-002,MATERIAL_ID,WP_113637,2025-01-03 11:57:12.642959
SA2500300026-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.642959
SA2500300026-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.642960
SA2500300026-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.642960
SA2500300026-002,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:12.642960
SA2500300026-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:12.642961
SA2500300027-001,ORDER_ID,0105435200062,2025-01-03 11:57:12.672118
SA2500300027-001,ORDER_ITEM_ID,0105435200062-0102,2025-01-03 11:57:12.672118
SA2500300027-001,SALES_TYPE,ONETIME,2025-01-03 11:57:12.672119
SA2500300027-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.672119
SA2500300027-001,MATERIAL_ID,WP_113627,2025-01-03 11:57:12.672119
SA2500300027-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.672120
SA2500300027-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.672120
SA2500300027-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.672120
SA2500300027-001,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:12.672120
SA2500300027-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:12.672121
SA2500300027-002,ORDER_ID,0105435200062,2025-01-03 11:57:12.672121
SA2500300027-002,ORDER_ITEM_ID,0105435200062-0102,2025-01-03 11:57:12.672122
SA2500300027-002,SALES_TYPE,ONETIME,2025-01-03 11:57:12.672122
SA2500300027-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.672122
SA2500300027-002,MATERIAL_ID,WP_113627,2025-01-03 11:57:12.672122
SA2500300027-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.672123
SA2500300027-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.672123
SA2500300027-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.672123
SA2500300027-002,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:12.672123
SA2500300027-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:12.672124
SA2500300028-001,ORDER_ID,0105435200062,2025-01-03 11:57:12.683479
SA2500300028-001,ORDER_ITEM_ID,0105435200062-0202,2025-01-03 11:57:12.683480
SA2500300028-001,SALES_TYPE,ONETIME,2025-01-03 11:57:12.683480
SA2500300028-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.683480
SA2500300028-001,MATERIAL_ID,WP_113627,2025-01-03 11:57:12.683481
SA2500300028-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.683481
SA2500300028-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.683481
SA2500300028-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.683481
SA2500300028-001,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:12.683482
SA2500300028-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:12.683482
SA2500300028-002,ORDER_ID,0105435200062,2025-01-03 11:57:12.683483
SA2500300028-002,ORDER_ITEM_ID,0105435200062-0202,2025-01-03 11:57:12.683483
SA2500300028-002,SALES_TYPE,ONETIME,2025-01-03 11:57:12.683483
SA2500300028-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.683484
SA2500300028-002,MATERIAL_ID,WP_113627,2025-01-03 11:57:12.683484
SA2500300028-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.683484
SA2500300028-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.683484
SA2500300028-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.683485
SA2500300028-002,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:12.683485
SA2500300028-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:12.683485
SA2500300029-001,ORDER_ID,0105435300012,2025-01-03 11:57:12.687938
SA2500300029-001,ORDER_ITEM_ID,0105435300012-0102,2025-01-03 11:57:12.687939
SA2500300029-001,SALES_TYPE,ONETIME,2025-01-03 11:57:12.687939
SA2500300029-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.687940
SA2500300029-001,MATERIAL_ID,WP_113627,2025-01-03 11:57:12.687940
SA2500300029-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.687940
SA2500300029-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.687940
SA2500300029-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.687941
SA2500300029-001,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:12.687941
SA2500300029-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:12.687941
SA2500300029-002,ORDER_ID,0105435300012,2025-01-03 11:57:12.687942
SA2500300029-002,ORDER_ITEM_ID,0105435300012-0102,2025-01-03 11:57:12.687943
SA2500300029-002,SALES_TYPE,ONETIME,2025-01-03 11:57:12.687943
SA2500300029-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.687943
SA2500300029-002,MATERIAL_ID,WP_113627,2025-01-03 11:57:12.687943
SA2500300029-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.687944
SA2500300029-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.687944
SA2500300029-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.687944
SA2500300029-002,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:12.687944
SA2500300029-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:12.687945
SA2500300030-001,ORDER_ID,0105435900004,2025-01-03 11:57:12.693478
SA2500300030-001,ORDER_ITEM_ID,0105435900004-0102,2025-01-03 11:57:12.693478
SA2500300030-001,SALES_TYPE,ONETIME,2025-01-03 11:57:12.693479
SA2500300030-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.693479
SA2500300030-001,MATERIAL_ID,WP_113793,2025-01-03 11:57:12.693479
SA2500300030-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.693479
SA2500300030-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.693480
SA2500300030-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.693480
SA2500300030-001,FILTER_TYPE,NANO_TRAP,2025-01-03 11:57:12.693480
SA2500300030-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:12.693480
SA2500300030-002,ORDER_ID,0105435900004,2025-01-03 11:57:12.693481
SA2500300030-002,ORDER_ITEM_ID,0105435900004-0102,2025-01-03 11:57:12.693482
SA2500300030-002,SALES_TYPE,ONETIME,2025-01-03 11:57:12.693482
SA2500300030-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.693482
SA2500300030-002,MATERIAL_ID,WP_113793,2025-01-03 11:57:12.693482
SA2500300030-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.693483
SA2500300030-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.693483
SA2500300030-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.693483
SA2500300030-002,FILTER_TYPE,NANO_TRAP,2025-01-03 11:57:12.693483
SA2500300030-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:12.693484
SA2500300031-001,ORDER_ID,0105435200010,2025-01-03 11:57:12.697991
SA2500300031-001,ORDER_ITEM_ID,0105435200010-0102,2025-01-03 11:57:12.697993
SA2500300031-001,SALES_TYPE,ONETIME,2025-01-03 11:57:12.697993
SA2500300031-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.697994
SA2500300031-001,MATERIAL_ID,WP_113782,2025-01-03 11:57:12.697995
SA2500300031-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.698009
SA2500300031-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.698010
SA2500300031-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.698011
SA2500300031-001,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:12.698011
SA2500300031-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:12.698012
SA2500300031-002,ORDER_ID,0105435200010,2025-01-03 11:57:12.698014
SA2500300031-002,ORDER_ITEM_ID,0105435200010-0102,2025-01-03 11:57:12.698015
SA2500300031-002,SALES_TYPE,ONETIME,2025-01-03 11:57:12.698016
SA2500300031-002,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.698016
SA2500300031-002,MATERIAL_ID,WP_113782,2025-01-03 11:57:12.698017
SA2500300031-002,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.698017
SA2500300031-002,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.698018
SA2500300031-002,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.698019
SA2500300031-002,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:12.698019
SA2500300031-002,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:12.698020
SA2500300032-001,ORDER_ID,0105434600008,2025-01-03 11:57:12.704557
SA2500300032-001,ORDER_ITEM_ID,0105434600008-0102,2025-01-03 11:57:12.704558
SA2500300032-001,SALES_TYPE,ONETIME,2025-01-03 11:57:12.704558
SA2500300032-001,SALES_ITEM,PRODUCT,2025-01-03 11:57:12.704558
SA2500300032-001,MATERIAL_ID,WP_113783,2025-01-03 11:57:12.704558
SA2500300032-001,MATERIAL_TYPE,PRODUCT,2025-01-03 11:57:12.704559
SA2500300032-001,MATERIAL_CATEGORY_CODE,WATER_PURIFIER,2025-01-03 11:57:12.704559
SA2500300032-001,PRODUCT_CATEGORY,PRIMARY,2025-01-03 11:57:12.704559
SA2500300032-001,FILTER_TYPE,REVERSE_OSMOSIS,2025-01-03 11:57:12.704560
SA2500300032-001,FEATURE_TYPE,COLD_HOT_PURIFIED,2025-01-03 11:57:12.704560
SA2500300032-002,ORDER_ID,0105434600008,2025-01-03 11:57:12.704561
