id,doc_id,version,doc_hash,doc_type,doc_status,workflow_status,workflow_id,document_date,posting_date,entry_date,fiscal_year,fiscal_month,company_code,tx_currency,tx_amount,currency,amount,reference,text,is_deleted,create_time,created_by,update_time,updated_by
354,SA2500300354,1,c02cc27fce69ae6882414b750e94c1c1,SA,NO,IN,,2024-12-10,2024-12-10,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105434300015-0502,[일시불] 대금입금,N,2025-01-03 11:57:35.304155,ONETIME,2025-01-03 11:57:37.475831,ONETIME
355,SA2500300355,1,bb3da16928c7685061245fde50b62b0d,SA,NO,IN,,2024-12-11,2024-12-11,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105434400008-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.304282,ONETIME,2025-01-03 11:57:37.476776,ONETIME
356,SA2500300356,1,1ca19ff94ca7d7fa9a275a0307ca3ecc,SA,NO,IN,,2024-12-05,2024-12-05,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105433800004-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.304508,ONETIME,2025-01-03 11:57:37.477730,ONETIME
357,SA2500300357,1,d7e1b610c7ac83a0cbac559b6b89a2b9,SA,NO,IN,,2024-12-05,2024-12-05,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105433800004-0202,[일시불] 대금입금,N,2025-01-03 11:57:35.304729,ONETIME,2025-01-03 11:57:37.478779,ONETIME
358,SA2500300358,1,0f978fc63388d3673d52edaa03a23ff1,SA,NO,IN,,2024-12-14,2024-12-14,2025-01-03,2024,12,N200,USD,2197.4750,USD,2197.4750,0105434600065-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.305001,ONETIME,2025-01-03 11:57:37.479643,ONETIME
359,SA2500300359,1,aee33880c0c6edd8b2f7fca149323649,SA,NO,IN,,2024-12-19,2024-12-19,2025-01-03,2024,12,N200,USD,1630.2000,USD,1630.2000,0105435200008-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.305224,ONETIME,2025-01-03 11:57:37.480478,ONETIME
360,SA2500300360,1,9e0a2abac83f4b68b10ca967e9075500,SA,NO,IN,,2024-12-19,2024-12-19,2025-01-03,2024,12,N200,USD,1630.2000,USD,1630.2000,0105435200008-0202,[일시불] 대금입금,N,2025-01-03 11:57:35.305357,ONETIME,2025-01-03 11:57:37.481248,ONETIME
361,SA2500300361,1,a888559d0b87d3c41e5bdbb4534a833f,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105433700027-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.305515,ONETIME,2025-01-03 11:57:37.482075,ONETIME
362,SA2500300362,1,cb83aab4075a09e1a0c70f796d9ee176,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105433700027-0202,[일시불] 대금입금,N,2025-01-03 11:57:35.305628,ONETIME,2025-01-03 11:57:37.482898,ONETIME
363,SA2500300363,1,dde9b3f001143be751ba196223ccc6e2,SA,NO,IN,,2024-12-13,2024-12-13,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434600003-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.305768,ONETIME,2025-01-03 11:57:37.483751,ONETIME
364,SA2500300364,1,3415190f9efa653f15e7acae6935957c,SA,NO,IN,,2024-12-13,2024-12-13,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434600003-0202,[일시불] 대금입금,N,2025-01-03 11:57:35.305879,ONETIME,2025-01-03 11:57:37.484546,ONETIME
365,SA2500300365,1,0a1b56b340cb4b1cceb5c316354d912f,SA,NO,IN,,2024-12-07,2024-12-07,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105434000055-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.306017,ONETIME,2025-01-03 11:57:37.485393,ONETIME
366,SA2500300366,1,b8330cb4a6797b97cffc9afdf1ee5471,SA,NO,IN,,2024-12-11,2024-12-11,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105434300041-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.306155,ONETIME,2025-01-03 11:57:37.486213,ONETIME
367,SA2500300367,1,a0755292709af9ad1cbde5eac2073e1f,SA,NO,IN,,2024-12-13,2024-12-13,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434600002-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.306275,ONETIME,2025-01-03 11:57:37.487007,ONETIME
368,SA2500300368,1,6f78cba5c069f995b9e67c882144ebc3,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433700019-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.306392,ONETIME,2025-01-03 11:57:37.487827,ONETIME
369,SA2500300369,1,db65e580ac07e8ebc7d78af076753d1c,SA,NO,IN,,2024-12-05,2024-12-05,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433700057-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.306787,ONETIME,2025-01-03 11:57:37.488587,ONETIME
370,SA2500300370,1,76915985df3bd831f28cda7b24a7b6a1,SA,NO,IN,,2024-12-05,2024-12-05,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433700057-0202,[일시불] 대금입금,N,2025-01-03 11:57:35.306894,ONETIME,2025-01-03 11:57:37.489274,ONETIME
371,SA2500300371,1,fc0ae906e2488642f81d1d06428f8760,SA,NO,IN,,2024-12-05,2024-12-05,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433700057-0302,[일시불] 대금입금,N,2025-01-03 11:57:35.307097,ONETIME,2025-01-03 11:57:37.490112,ONETIME
372,SA2500300372,1,33b517829f1d7406298ca808dfb8bdf2,SA,NO,IN,,2024-12-05,2024-12-05,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433700057-0402,[일시불] 대금입금,N,2025-01-03 11:57:35.307294,ONETIME,2025-01-03 11:57:37.491012,ONETIME
373,SA2500300373,1,effbd062760c12e3427425121a4b46a5,SA,NO,IN,,2024-12-05,2024-12-05,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433700057-0502,[일시불] 대금입금,N,2025-01-03 11:57:35.307400,ONETIME,2025-01-03 11:57:37.491783,ONETIME
374,SA2500300374,1,919ecaaddb234b6a8e8560826a1aad11,SA,NO,IN,,2024-12-05,2024-12-05,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433700057-0602,[일시불] 대금입금,N,2025-01-03 11:57:35.307607,ONETIME,2025-01-03 11:57:37.492562,ONETIME
375,SA2500300375,1,2b09ad556ca46caa67b68dc9e9a729d3,SA,NO,IN,,2024-12-25,2024-12-25,2025-01-03,2024,12,N200,USD,2110.8800,USD,2110.8800,0105435800006-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.307913,ONETIME,2025-01-03 11:57:37.493449,ONETIME
376,SA2500300376,1,c5738875dc338a0e2235cfe7f7fe3c6a,SA,NO,IN,,2024-12-13,2024-12-13,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434500046-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.308026,ONETIME,2025-01-03 11:57:37.494357,ONETIME
377,SA2500300377,1,2be08db2fc52b4cdaef5b6e3760e17a7,SA,NO,IN,,2024-12-14,2024-12-14,2025-01-03,2024,12,N200,USD,1630.2000,USD,1630.2000,0105434700008-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.308210,ONETIME,2025-01-03 11:57:37.495274,ONETIME
378,SA2500300378,1,340e2cd03afdd7cfc5bbe2cb8b089700,SA,NO,IN,,2024-12-12,2024-12-12,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434500012-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.308326,ONETIME,2025-01-03 11:57:37.496757,ONETIME
379,SA2500300379,1,0d62ad6907b3b4e52ce81530fb9c5ef2,SA,NO,IN,,2024-12-05,2024-12-05,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105433800005-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.308467,ONETIME,2025-01-03 11:57:37.497666,ONETIME
380,SA2500300380,1,b5e4ddef9ce5a6bea8ada8ae112d0b69,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1630.2000,USD,1630.2000,0105433700010-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.308705,ONETIME,2025-01-03 11:57:37.498443,ONETIME
381,SA2500300381,1,87809db096a5004a2ec65dd187b93921,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1630.2000,USD,1630.2000,0105433700010-0202,[일시불] 대금입금,N,2025-01-03 11:57:35.308820,ONETIME,2025-01-03 11:57:37.499243,ONETIME
382,SA2500300382,1,ee85347ad8964b40c5c6a14927cfe4a2,SA,NO,IN,,2024-12-23,2024-12-23,2025-01-03,2024,12,N200,USD,1335.2600,USD,1335.2600,0105435600008-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.308929,ONETIME,2025-01-03 11:57:37.499990,ONETIME
383,SA2500300383,1,309aa5a4542e154e9974f47edb00d943,SA,NO,IN,,2024-12-14,2024-12-14,2025-01-03,2024,12,N200,USD,1630.2000,USD,1630.2000,0105434700030-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.309045,ONETIME,2025-01-03 11:57:37.501815,ONETIME
384,SA2500300384,1,e2043736f5da07400242a2d008e8db6b,SA,NO,IN,,2024-12-14,2024-12-14,2025-01-03,2024,12,N200,USD,1630.2000,USD,1630.2000,0105434700030-0202,[일시불] 대금입금,N,2025-01-03 11:57:35.309160,ONETIME,2025-01-03 11:57:37.502627,ONETIME
385,SA2500300385,1,1eba864ef0e0f01865b659c7d1588d52,SA,NO,IN,,2024-12-14,2024-12-14,2025-01-03,2024,12,N200,USD,1630.2000,USD,1630.2000,0105434700030-0302,[일시불] 대금입금,N,2025-01-03 11:57:35.309284,ONETIME,2025-01-03 11:57:37.503469,ONETIME
386,SA2500300386,1,da2c884f9620bc418b497758e19efe33,SA,NO,IN,,2024-12-14,2024-12-14,2025-01-03,2024,12,N200,USD,1447.8750,USD,1447.8750,0105434700030-0402,[일시불] 대금입금,N,2025-01-03 11:57:35.309393,ONETIME,2025-01-03 11:57:37.504277,ONETIME
387,SA2500300387,1,dc97c8fd121b09bff74522aef15be0bb,SA,NO,IN,,2024-12-14,2024-12-14,2025-01-03,2024,12,N200,USD,1447.8750,USD,1447.8750,0105434700030-0502,[일시불] 대금입금,N,2025-01-03 11:57:35.309502,ONETIME,2025-01-03 11:57:37.505102,ONETIME
388,SA2500300388,1,ae7ac980eeb7b86a8bdb36e97034e926,SA,NO,IN,,2024-12-14,2024-12-14,2025-01-03,2024,12,N200,USD,1447.8750,USD,1447.8750,0105434700030-0602,[일시불] 대금입금,N,2025-01-03 11:57:35.309612,ONETIME,2025-01-03 11:57:37.505904,ONETIME
389,SA2500300389,1,fe028daa4cf5e53634f99780e29161f1,SA,NO,IN,,2024-12-11,2024-12-11,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105434300035-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.309726,ONETIME,2025-01-03 11:57:37.506667,ONETIME
390,SA2500300390,1,717ed909e40f468f4d7e949d22e718ba,SA,NO,IN,,2024-12-13,2024-12-13,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434500044-0102,[일시불] 대금입금,N,2025-01-03 11:57:35.309888,ONETIME,2025-01-03 11:57:37.507478,ONETIME
391,SA2500300391,1,4bb0393462b922e26d45e2034df1a52f,SA,NO,IN,,2024-12-10,2024-12-10,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434400045-0202,[일시불] 설치완료-매출인식,N,2025-01-03 11:57:55.710659,ONETIME,2025-01-03 11:57:56.161034,ONETIME
392,SA2500300392,1,434bef6f64067581987b7277d58ede50,SA,NO,IN,,2024-12-26,2024-12-26,2025-01-03,2024,12,N200,USD,1461.3800,USD,1461.3800,0105436100016-0102,[일시불] 설치완료-매출인식,N,2025-01-03 11:57:55.711250,ONETIME,2025-01-03 11:57:56.162445,ONETIME
393,SA2500300393,1,88a9e23e7cd1c54fa5924356ccc80650,SA,NO,IN,,2024-12-26,2024-12-26,2025-01-03,2024,12,N200,USD,2197.4750,USD,2197.4750,0105434500039-0102,[일시불] 설치완료-매출인식,N,2025-01-03 11:57:55.712366,ONETIME,2025-01-03 11:57:56.163338,ONETIME
394,SA2500300394,1,61464f2a507b7206ceb99f679c62d68b,SA,NO,IN,,2024-12-18,2024-12-18,2025-01-03,2024,12,N200,USD,1347.7100,USD,1347.7100,0105435200061-0102,[일시불] 설치완료-매출인식,N,2025-01-03 11:57:55.713369,ONETIME,2025-01-03 11:57:56.164016,ONETIME
395,SA2500300395,1,86f2be4349c44e3aaab872a7f5523e19,SA,NO,IN,,2024-12-26,2024-12-26,2025-01-03,2024,12,N200,USD,2197.4750,USD,2197.4750,0105435200001-0102,[일시불] 설치완료-매출인식,N,2025-01-03 11:57:55.714127,ONETIME,2025-01-03 11:57:56.164636,ONETIME
396,SA2500300396,1,820eff5ef0c54c7ee1ba6ac8653a951c,SA,NO,IN,,2024-12-11,2024-12-11,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434500037-0102,[일시불] 설치완료-매출인식,N,2025-01-03 11:57:55.714567,ONETIME,2025-01-03 11:57:56.165382,ONETIME
397,SA2500300397,1,a0084efc9cf7000be374803d5c2a9c04,SA,NO,IN,,2024-12-18,2024-12-18,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105435200006-0102,[일시불] 설치완료-매출인식,N,2025-01-03 11:57:55.714867,ONETIME,2025-01-03 11:57:56.166261,ONETIME
398,SA2500300398,1,df69b57b30c3a8bd28be039d63714beb,SA,NO,IN,,2024-12-17,2024-12-17,2025-01-03,2024,12,N200,USD,1569.6300,USD,1569.6300,0105435100032-0102,[일시불] 설치완료-매출인식,N,2025-01-03 11:57:55.715290,ONETIME,2025-01-03 11:57:56.167060,ONETIME
399,SA2500300399,1,bf0099fc292a1df8ef2c882824dcf311,SA,NO,IN,,2024-12-25,2024-12-25,2025-01-03,2024,12,N200,USD,1447.8750,USD,1447.8750,0105434700021-0102,[일시불] 설치완료-매출인식,N,2025-01-03 11:57:55.715801,ONETIME,2025-01-03 11:57:56.167793,ONETIME
400,SA2500300400,1,661312a2e1a9ac8e2ab35d12e004e958,SA,NO,IN,,2024-12-26,2024-12-26,2025-01-03,2024,12,N200,USD,1461.3800,USD,1461.3800,0105435800004-0502,[일시불] 설치완료-매출인식,N,2025-01-03 11:57:55.716209,ONETIME,2025-01-03 11:57:56.168625,ONETIME
401,SA2500300401,1,f840ad04a019a52e6521fee426284d5c,SA,NO,IN,,2024-12-09,2024-12-09,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434400014-0102,[일시불] 설치완료-매출인식,N,2025-01-03 11:57:55.717051,ONETIME,2025-01-03 11:57:56.169586,ONETIME
402,SA2500300402,1,073b7bf76c0fd3d9b1dc03a0a2e6cddd,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433800037-0102,[일시불] 설치완료-매출인식,N,2025-01-03 11:57:55.717556,ONETIME,2025-01-03 11:57:56.170456,ONETIME
403,SA2500300403,1,c28e3502627a6bc2ca36290f7f142ab0,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433800037-0202,[일시불] 설치완료-매출인식,N,2025-01-03 11:57:55.717798,ONETIME,2025-01-03 11:57:56.171274,ONETIME
404,SA2500300404,1,80684d3597bbf48c9facf75a6ad62522,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433800037-0302,[일시불] 설치완료-매출인식,N,2025-01-03 11:57:55.718043,ONETIME,2025-01-03 11:57:56.172077,ONETIME
405,SA2500300405,1,713b01f376d836fcd92a7b56fb8970ff,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433800036-0302,[일시불] 설치완료-매출인식,N,2025-01-03 11:57:55.718478,ONETIME,2025-01-03 11:57:56.172897,ONETIME
406,SA2500300406,1,534b18769080c9814cf62175cf905b99,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433800036-0402,[일시불] 설치완료-매출인식,N,2025-01-03 11:57:55.718692,ONETIME,2025-01-03 11:57:56.173637,ONETIME
407,SA2500300407,1,b680fb1540c31e91b9f778674c04179b,SA,NO,IN,,2024-12-05,2024-12-05,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434000004-0602,[일시불] 설치완료-매출인식,N,2025-01-03 11:57:55.719565,ONETIME,2025-01-03 11:57:56.174499,ONETIME
408,SA2500300408,1,0bd97793fa3118c822240fe2090a7ea6,SA,NO,IN,,2024-12-05,2024-12-05,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434000004-0502,[일시불] 설치완료-매출인식,N,2025-01-03 11:57:55.719806,ONETIME,2025-01-03 11:57:56.175505,ONETIME
409,SA2500300409,1,68e995c3701f086f8ca982206bfdf82c,SA,NO,IN,,2024-12-26,2024-12-26,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105434200020-0502,[일시불] 설치완료-매출인식,N,2025-01-03 11:57:55.720251,ONETIME,2025-01-03 11:57:56.177403,ONETIME
410,SA2500300410,1,653681dbc75f1d2de5ad1238f62126f8,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105433800004-0102,[일시불] 설치완료-매출인식,N,2025-01-03 11:57:55.721096,ONETIME,2025-01-03 11:57:56.178274,ONETIME
411,SA2500300411,1,e1c31834005e101610cb54181e607f71,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105433800004-0202,[일시불] 설치완료-매출인식,N,2025-01-03 11:57:55.721343,ONETIME,2025-01-03 11:57:56.179301,ONETIME
412,SA2500300412,1,b7283b4dcaca7a47c2a4e29ab8b9dd7e,SA,NO,IN,,2024-12-03,2024-12-03,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433700057-0202,[일시불] 설치완료-매출인식,N,2025-01-03 11:57:55.722213,ONETIME,2025-01-03 11:57:56.180199,ONETIME
413,SA2500300413,1,d3fc48a0329b5fa24d872d1cbcf64d8f,SA,NO,IN,,2024-12-03,2024-12-03,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433700057-0302,[일시불] 설치완료-매출인식,N,2025-01-03 11:57:55.722459,ONETIME,2025-01-03 11:57:56.181182,ONETIME
414,SA2500300414,1,07501f61d8df4fcac24c2bbde063cb2f,SA,NO,IN,,2024-12-03,2024-12-03,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433700057-0502,[일시불] 설치완료-매출인식,N,2025-01-03 11:57:55.722684,ONETIME,2025-01-03 11:57:56.182001,ONETIME
415,SA2500300415,1,6a2df402e1ac38b0121049564166e572,SA,NO,IN,,2024-12-03,2024-12-03,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433700057-0602,[일시불] 설치완료-매출인식,N,2025-01-03 11:57:55.722901,ONETIME,2025-01-03 11:57:56.182913,ONETIME
416,SA2500300416,1,f3a07886ff55bd1467ed00e123675b08,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105433800005-0102,[일시불] 설치완료-매출인식,N,2025-01-03 11:57:55.723797,ONETIME,2025-01-03 11:57:56.183870,ONETIME
417,SA2500300417,1,d407a4e8d48a721294357debff0060fa,SA,NO,IN,,2024-12-10,2024-12-10,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434400045-0202,[일시불] 설치완료-선수금 대체,N,2025-01-03 11:58:09.462957,ONETIME,2025-01-03 11:58:09.914377,ONETIME
418,SA2500300418,1,8c4d09fc83b223f13785edc75a30fa97,SA,NO,IN,,2024-12-26,2024-12-26,2025-01-03,2024,12,N200,USD,1461.3800,USD,1461.3800,0105436100016-0102,[일시불] 설치완료-선수금 대체,N,2025-01-03 11:58:09.463217,ONETIME,2025-01-03 11:58:09.923937,ONETIME
419,SA2500300419,1,5734a5d982344dfd5d9e81b55808cfed,SA,NO,IN,,2024-12-26,2024-12-26,2025-01-03,2024,12,N200,USD,2197.4750,USD,2197.4750,0105434500039-0102,[일시불] 설치완료-선수금 대체,N,2025-01-03 11:58:09.463606,ONETIME,2025-01-03 11:58:09.926707,ONETIME
420,SA2500300420,1,e3e637442fe6c791628645fea045429a,SA,NO,IN,,2024-12-18,2024-12-18,2025-01-03,2024,12,N200,USD,1347.7100,USD,1347.7100,0105435200061-0102,[일시불] 설치완료-선수금 대체,N,2025-01-03 11:58:09.464682,ONETIME,2025-01-03 11:58:09.928752,ONETIME
421,SA2500300421,1,c68a1506d44261cba6887f01e9bf8072,SA,NO,IN,,2024-12-26,2024-12-26,2025-01-03,2024,12,N200,USD,2197.4750,USD,2197.4750,0105435200001-0102,[일시불] 설치완료-선수금 대체,N,2025-01-03 11:58:09.465448,ONETIME,2025-01-03 11:58:09.930456,ONETIME
422,SA2500300422,1,4b0eea5438ee0606d67d20152b380adb,SA,NO,IN,,2024-12-11,2024-12-11,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434500037-0102,[일시불] 설치완료-선수금 대체,N,2025-01-03 11:58:09.465842,ONETIME,2025-01-03 11:58:09.931652,ONETIME
423,SA2500300423,1,5cdce7e9a0ac7b36e4a117b916bb4176,SA,NO,IN,,2024-12-18,2024-12-18,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105435200006-0102,[일시불] 설치완료-선수금 대체,N,2025-01-03 11:58:09.466083,ONETIME,2025-01-03 11:58:09.932504,ONETIME
424,SA2500300424,1,060c1685dd674d0a74a0e57ae9799a94,SA,NO,IN,,2024-12-17,2024-12-17,2025-01-03,2024,12,N200,USD,1569.6300,USD,1569.6300,0105435100032-0102,[일시불] 설치완료-선수금 대체,N,2025-01-03 11:58:09.470478,ONETIME,2025-01-03 11:58:09.933549,ONETIME
425,SA2500300425,1,71bbf53dd8b99ddd98b2a9b9219add78,SA,NO,IN,,2024-12-25,2024-12-25,2025-01-03,2024,12,N200,USD,1447.8750,USD,1447.8750,0105434700021-0102,[일시불] 설치완료-선수금 대체,N,2025-01-03 11:58:09.479675,ONETIME,2025-01-03 11:58:09.934678,ONETIME
426,SA2500300426,1,bdf46ceaff032fc2284107321dff3584,SA,NO,IN,,2024-12-26,2024-12-26,2025-01-03,2024,12,N200,USD,1461.3800,USD,1461.3800,0105435800004-0502,[일시불] 설치완료-선수금 대체,N,2025-01-03 11:58:09.480712,ONETIME,2025-01-03 11:58:09.935682,ONETIME
427,SA2500300427,1,ffe394afea234c0679ef3644f5058dbf,SA,NO,IN,,2024-12-09,2024-12-09,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434400014-0102,[일시불] 설치완료-선수금 대체,N,2025-01-03 11:58:09.482505,ONETIME,2025-01-03 11:58:09.937535,ONETIME
428,SA2500300428,1,b3fb21960b2adbbf04c454403a0c54f0,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433800037-0102,[일시불] 설치완료-선수금 대체,N,2025-01-03 11:58:09.484240,ONETIME,2025-01-03 11:58:09.939424,ONETIME
429,SA2500300429,1,a12486876227427073af35296e768e00,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433800037-0202,[일시불] 설치완료-선수금 대체,N,2025-01-03 11:58:09.485060,ONETIME,2025-01-03 11:58:09.940675,ONETIME
430,SA2500300430,1,829352a6894a245515addbaa1bfe147d,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433800037-0302,[일시불] 설치완료-선수금 대체,N,2025-01-03 11:58:09.485730,ONETIME,2025-01-03 11:58:09.941839,ONETIME
431,SA2500300431,1,fb775efdb9dd7f0ae1c636273da95099,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433800036-0302,[일시불] 설치완료-선수금 대체,N,2025-01-03 11:58:09.497560,ONETIME,2025-01-03 11:58:09.943192,ONETIME
432,SA2500300432,1,e5b4f4203290edf271a6a6134eb75ed0,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433800036-0402,[일시불] 설치완료-선수금 대체,N,2025-01-03 11:58:09.497845,ONETIME,2025-01-03 11:58:09.944166,ONETIME
433,SA2500300433,1,4680177ae7ff4ec0aa0db6b37cad7136,SA,NO,IN,,2024-12-05,2024-12-05,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434000004-0602,[일시불] 설치완료-선수금 대체,N,2025-01-03 11:58:09.498441,ONETIME,2025-01-03 11:58:09.945197,ONETIME
434,SA2500300434,1,bb8bc6b216b341f7883ebe4cb8c958c1,SA,NO,IN,,2024-12-05,2024-12-05,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105434000004-0502,[일시불] 설치완료-선수금 대체,N,2025-01-03 11:58:09.498584,ONETIME,2025-01-03 11:58:09.946619,ONETIME
435,SA2500300435,1,b630be5d8bac54bb3b15b91c74b8b05d,SA,NO,IN,,2024-12-26,2024-12-26,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105434200020-0502,[일시불] 설치완료-선수금 대체,N,2025-01-03 11:58:09.498911,ONETIME,2025-01-03 11:58:09.948276,ONETIME
436,SA2500300436,1,c571d0757c51eab33b73679d1d112f12,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105433800004-0102,[일시불] 설치완료-선수금 대체,N,2025-01-03 11:58:09.499502,ONETIME,2025-01-03 11:58:09.949505,ONETIME
437,SA2500300437,1,7f4149098e1fdfbcd227a67ebeb020c4,SA,NO,IN,,2024-12-04,2024-12-04,2025-01-03,2024,12,N200,USD,1645.4000,USD,1645.4000,0105433800004-0202,[일시불] 설치완료-선수금 대체,N,2025-01-03 11:58:09.499616,ONETIME,2025-01-03 11:58:09.950590,ONETIME
438,SA2500300438,1,0fad31a48441c65ed1ed35fd065e656d,SA,NO,IN,,2024-12-03,2024-12-03,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433700057-0202,[일시불] 설치완료-선수금 대체,N,2025-01-03 11:58:09.500107,ONETIME,2025-01-03 11:58:09.952229,ONETIME
439,SA2500300439,1,92bffbc4a9fc850e1e243b5b7996639c,SA,NO,IN,,2024-12-03,2024-12-03,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433700057-0302,[일시불] 설치완료-선수금 대체,N,2025-01-03 11:58:09.500215,ONETIME,2025-01-03 11:58:09.953375,ONETIME
440,SA2500300440,1,4b31b180498617f39b5d6496b21459aa,SA,NO,IN,,2024-12-03,2024-12-03,2025-01-03,2024,12,N200,USD,1461.3750,USD,1461.3750,0105433700057-0502,[일시불] 설치완료-선수금 대체,N,2025-01-03 11:58:09.500312,ONETIME,2025-01-03 11:58:09.963756,ONETIME
