id,doc_item_id,version,doc_item_status,doc_id,line_number,account_code,account_side,company_code,tx_currency,tx_amount,currency,amount,exchange_rate_id,text,doc_template_code,cost_center,profit_center,segment,project,customer_id,vendor_id,create_time,created_by,update_time,updated_by
95,SA2500300048-001,1,NO,SA2500300048,1,1136010,D,N200,USD,1.0700,USD,1.0700,0,[일시불] 주문접수,CTOR001,C0001,,,,0be7bb4b8c098a9db971dfb35bc397ff,,2025-01-03 11:57:12.799945,ONETIME,2025-01-03 11:57:14.468125,ONETIME
96,SA2500300048-002,1,NO,SA2500300048,2,2111010,C,N200,USD,1.0700,USD,1.0700,0,[일시불] 주문접수,CTOR001,C0001,,,,0be7bb4b8c098a9db971dfb35bc397ff,,2025-01-03 11:57:12.799952,ONETIME,2025-01-03 11:57:14.468835,ONETIME
97,SA2500300049-001,1,NO,SA2500300049,1,1136010,D,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,da63f385f0c064b8a34cb2ee6fe4ea90,,2025-01-03 11:57:12.813203,ONETIME,2025-01-03 11:57:14.469507,ONETIME
98,SA2500300049-002,1,NO,SA2500300049,2,2111010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,da63f385f0c064b8a34cb2ee6fe4ea90,,2025-01-03 11:57:12.813212,ONETIME,2025-01-03 11:57:14.470222,ONETIME
99,SA2500300050-001,1,NO,SA2500300050,1,1136010,D,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,5ef5258a5b923010b88bcf84a32f5c04,,2025-01-03 11:57:12.818193,ONETIME,2025-01-03 11:57:14.470953,ONETIME
100,SA2500300050-002,1,NO,SA2500300050,2,2111010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,5ef5258a5b923010b88bcf84a32f5c04,,2025-01-03 11:57:12.818200,ONETIME,2025-01-03 11:57:14.471797,ONETIME
101,SA2500300051-001,1,NO,SA2500300051,1,1136010,D,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,5ef5258a5b923010b88bcf84a32f5c04,,2025-01-03 11:57:12.822380,ONETIME,2025-01-03 11:57:14.472591,ONETIME
102,SA2500300051-002,1,NO,SA2500300051,2,2111010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,5ef5258a5b923010b88bcf84a32f5c04,,2025-01-03 11:57:12.822387,ONETIME,2025-01-03 11:57:14.473359,ONETIME
103,SA2500300052-001,1,NO,SA2500300052,1,1136010,D,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,5ef5258a5b923010b88bcf84a32f5c04,,2025-01-03 11:57:12.825223,ONETIME,2025-01-03 11:57:14.474239,ONETIME
104,SA2500300052-002,1,NO,SA2500300052,2,2111010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,5ef5258a5b923010b88bcf84a32f5c04,,2025-01-03 11:57:12.825229,ONETIME,2025-01-03 11:57:14.475365,ONETIME
105,SA2500300053-001,1,NO,SA2500300053,1,1136010,D,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,5ef5258a5b923010b88bcf84a32f5c04,,2025-01-03 11:57:12.828819,ONETIME,2025-01-03 11:57:14.476255,ONETIME
106,SA2500300053-002,1,NO,SA2500300053,2,2111010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,5ef5258a5b923010b88bcf84a32f5c04,,2025-01-03 11:57:12.828825,ONETIME,2025-01-03 11:57:14.477311,ONETIME
107,SA2500300054-001,1,NO,SA2500300054,1,1136010,D,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,5ef5258a5b923010b88bcf84a32f5c04,,2025-01-03 11:57:12.847536,ONETIME,2025-01-03 11:57:14.478194,ONETIME
108,SA2500300054-002,1,NO,SA2500300054,2,2111010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,5ef5258a5b923010b88bcf84a32f5c04,,2025-01-03 11:57:12.847570,ONETIME,2025-01-03 11:57:14.479049,ONETIME
109,SA2500300055-001,1,NO,SA2500300055,1,1136010,D,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,5ef5258a5b923010b88bcf84a32f5c04,,2025-01-03 11:57:12.851173,ONETIME,2025-01-03 11:57:14.479914,ONETIME
110,SA2500300055-002,1,NO,SA2500300055,2,2111010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,5ef5258a5b923010b88bcf84a32f5c04,,2025-01-03 11:57:12.851180,ONETIME,2025-01-03 11:57:14.480802,ONETIME
111,SA2500300056-001,1,NO,SA2500300056,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,7eed1bb679710a255b0fc6fcc7bb10b8,,2025-01-03 11:57:12.862572,ONETIME,2025-01-03 11:57:14.481824,ONETIME
112,SA2500300056-002,1,NO,SA2500300056,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,7eed1bb679710a255b0fc6fcc7bb10b8,,2025-01-03 11:57:12.862578,ONETIME,2025-01-03 11:57:14.482666,ONETIME
113,SA2500300057-001,1,NO,SA2500300057,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,7eed1bb679710a255b0fc6fcc7bb10b8,,2025-01-03 11:57:12.884591,ONETIME,2025-01-03 11:57:14.483476,ONETIME
114,SA2500300057-002,1,NO,SA2500300057,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,7eed1bb679710a255b0fc6fcc7bb10b8,,2025-01-03 11:57:12.884598,ONETIME,2025-01-03 11:57:14.484395,ONETIME
115,SA2500300058-001,1,NO,SA2500300058,1,1136010,D,N200,USD,2197.4750,USD,2197.4750,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:12.905885,ONETIME,2025-01-03 11:57:14.485176,ONETIME
116,SA2500300058-002,1,NO,SA2500300058,2,2111010,C,N200,USD,2197.4750,USD,2197.4750,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:12.905892,ONETIME,2025-01-03 11:57:14.486076,ONETIME
117,SA2500300059-001,1,NO,SA2500300059,1,1136010,D,N200,USD,2197.4750,USD,2197.4750,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:12.909690,ONETIME,2025-01-03 11:57:14.486851,ONETIME
118,SA2500300059-002,1,NO,SA2500300059,2,2111010,C,N200,USD,2197.4750,USD,2197.4750,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:12.909697,ONETIME,2025-01-03 11:57:14.487634,ONETIME
119,SA2500300060-001,1,NO,SA2500300060,1,1136010,D,N200,USD,2197.4750,USD,2197.4750,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:12.912650,ONETIME,2025-01-03 11:57:14.488433,ONETIME
120,SA2500300060-002,1,NO,SA2500300060,2,2111010,C,N200,USD,2197.4750,USD,2197.4750,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:12.912658,ONETIME,2025-01-03 11:57:14.489279,ONETIME
121,SA2500300061-001,1,NO,SA2500300061,1,1136010,D,N200,USD,2197.4750,USD,2197.4750,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:12.916357,ONETIME,2025-01-03 11:57:14.490253,ONETIME
122,SA2500300061-002,1,NO,SA2500300061,2,2111010,C,N200,USD,2197.4750,USD,2197.4750,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:12.916364,ONETIME,2025-01-03 11:57:14.491142,ONETIME
123,SA2500300062-001,1,NO,SA2500300062,1,1136010,D,N200,USD,2197.4750,USD,2197.4750,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:12.921274,ONETIME,2025-01-03 11:57:14.492194,ONETIME
124,SA2500300062-002,1,NO,SA2500300062,2,2111010,C,N200,USD,2197.4750,USD,2197.4750,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:12.921281,ONETIME,2025-01-03 11:57:14.493259,ONETIME
125,SA2500300063-001,1,NO,SA2500300063,1,1136010,D,N200,USD,2197.4750,USD,2197.4750,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:12.931566,ONETIME,2025-01-03 11:57:14.494108,ONETIME
126,SA2500300063-002,1,NO,SA2500300063,2,2111010,C,N200,USD,2197.4750,USD,2197.4750,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:12.931574,ONETIME,2025-01-03 11:57:14.495748,ONETIME
127,SA2500300064-001,1,NO,SA2500300064,1,1136010,D,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:12.939400,ONETIME,2025-01-03 11:57:14.496776,ONETIME
128,SA2500300064-002,1,NO,SA2500300064,2,2111010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:12.939416,ONETIME,2025-01-03 11:57:14.497811,ONETIME
129,SA2500300065-001,1,NO,SA2500300065,1,1136010,D,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,da63f385f0c064b8a34cb2ee6fe4ea90,,2025-01-03 11:57:12.947435,ONETIME,2025-01-03 11:57:14.499842,ONETIME
130,SA2500300065-002,1,NO,SA2500300065,2,2111010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,da63f385f0c064b8a34cb2ee6fe4ea90,,2025-01-03 11:57:12.947442,ONETIME,2025-01-03 11:57:14.500732,ONETIME
131,SA2500300066-001,1,NO,SA2500300066,1,1136010,D,N200,USD,1840.2500,USD,1840.2500,0,[일시불] 주문접수,CTOR001,C0001,,,,d338a11b8ce6ef049f1db2c9136f6f32,,2025-01-03 11:57:12.949749,ONETIME,2025-01-03 11:57:14.501631,ONETIME
132,SA2500300066-002,1,NO,SA2500300066,2,2111010,C,N200,USD,1840.2500,USD,1840.2500,0,[일시불] 주문접수,CTOR001,C0001,,,,d338a11b8ce6ef049f1db2c9136f6f32,,2025-01-03 11:57:12.949760,ONETIME,2025-01-03 11:57:14.502470,ONETIME
133,SA2500300067-001,1,NO,SA2500300067,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,1a8bbb62a987d6e5ddd15d8d424408be,,2025-01-03 11:57:12.952629,ONETIME,2025-01-03 11:57:14.503545,ONETIME
134,SA2500300067-002,1,NO,SA2500300067,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,1a8bbb62a987d6e5ddd15d8d424408be,,2025-01-03 11:57:12.952635,ONETIME,2025-01-03 11:57:14.504494,ONETIME
135,SA2500300068-001,1,NO,SA2500300068,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:12.960432,ONETIME,2025-01-03 11:57:14.505330,ONETIME
136,SA2500300068-002,1,NO,SA2500300068,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:12.960449,ONETIME,2025-01-03 11:57:14.506119,ONETIME
137,SA2500300069-001,1,NO,SA2500300069,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,cdac0adf14cec88ca16be0ae72d7e1c7,,2025-01-03 11:57:12.963751,ONETIME,2025-01-03 11:57:14.506864,ONETIME
138,SA2500300069-002,1,NO,SA2500300069,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,cdac0adf14cec88ca16be0ae72d7e1c7,,2025-01-03 11:57:12.963764,ONETIME,2025-01-03 11:57:14.508019,ONETIME
139,SA2500300070-001,1,NO,SA2500300070,1,1136010,D,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,0be7bb4b8c098a9db971dfb35bc397ff,,2025-01-03 11:57:12.966529,ONETIME,2025-01-03 11:57:14.508927,ONETIME
140,SA2500300070-002,1,NO,SA2500300070,2,2111010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,0be7bb4b8c098a9db971dfb35bc397ff,,2025-01-03 11:57:12.966535,ONETIME,2025-01-03 11:57:14.509843,ONETIME
141,SA2500300071-001,1,NO,SA2500300071,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,f0361e559914e805a06822130f8584fc,,2025-01-03 11:57:12.969620,ONETIME,2025-01-03 11:57:14.510686,ONETIME
142,SA2500300071-002,1,NO,SA2500300071,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,f0361e559914e805a06822130f8584fc,,2025-01-03 11:57:12.969627,ONETIME,2025-01-03 11:57:14.511506,ONETIME
143,SA2500300072-001,1,NO,SA2500300072,1,1136010,D,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,3e0a9c25d3db65e89076167027576dbf,,2025-01-03 11:57:12.973246,ONETIME,2025-01-03 11:57:14.512917,ONETIME
144,SA2500300072-002,1,NO,SA2500300072,2,2111010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,3e0a9c25d3db65e89076167027576dbf,,2025-01-03 11:57:12.973253,ONETIME,2025-01-03 11:57:14.513837,ONETIME
145,SA2500300073-001,1,NO,SA2500300073,1,1136010,D,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:12.975698,ONETIME,2025-01-03 11:57:14.514668,ONETIME
146,SA2500300073-002,1,NO,SA2500300073,2,2111010,C,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:12.975705,ONETIME,2025-01-03 11:57:14.515510,ONETIME
147,SA2500300074-001,1,NO,SA2500300074,1,1136010,D,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:12.978803,ONETIME,2025-01-03 11:57:14.516350,ONETIME
148,SA2500300074-002,1,NO,SA2500300074,2,2111010,C,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:12.978809,ONETIME,2025-01-03 11:57:14.517165,ONETIME
149,SA2500300075-001,1,NO,SA2500300075,1,1136010,D,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:12.982963,ONETIME,2025-01-03 11:57:14.517984,ONETIME
150,SA2500300075-002,1,NO,SA2500300075,2,2111010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:12.982969,ONETIME,2025-01-03 11:57:14.518771,ONETIME
151,SA2500300076-001,1,NO,SA2500300076,1,1136010,D,N200,USD,1569.6300,USD,1569.6300,0,[일시불] 주문접수,CTOR001,C0001,,,,c7593d3c026dddc5e3b4e12bad1c0dd6,,2025-01-03 11:57:12.987428,ONETIME,2025-01-03 11:57:14.519620,ONETIME
152,SA2500300076-002,1,NO,SA2500300076,2,2111010,C,N200,USD,1569.6300,USD,1569.6300,0,[일시불] 주문접수,CTOR001,C0001,,,,c7593d3c026dddc5e3b4e12bad1c0dd6,,2025-01-03 11:57:12.987435,ONETIME,2025-01-03 11:57:14.520486,ONETIME
153,SA2500300077-001,1,NO,SA2500300077,1,1136010,D,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:12.990359,ONETIME,2025-01-03 11:57:14.521347,ONETIME
154,SA2500300077-002,1,NO,SA2500300077,2,2111010,C,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:12.990365,ONETIME,2025-01-03 11:57:14.522125,ONETIME
155,SA2500300078-001,1,NO,SA2500300078,1,1136010,D,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,cda886c58257ab5d62f047ee5e7e0a2d,,2025-01-03 11:57:13.001809,ONETIME,2025-01-03 11:57:14.522906,ONETIME
156,SA2500300078-002,1,NO,SA2500300078,2,2111010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,cda886c58257ab5d62f047ee5e7e0a2d,,2025-01-03 11:57:13.001816,ONETIME,2025-01-03 11:57:14.523831,ONETIME
157,SA2500300079-001,1,NO,SA2500300079,1,1136010,D,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:13.015260,ONETIME,2025-01-03 11:57:14.524863,ONETIME
158,SA2500300079-002,1,NO,SA2500300079,2,2111010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:13.015277,ONETIME,2025-01-03 11:57:14.525937,ONETIME
159,SA2500300080-001,1,NO,SA2500300080,1,1136010,D,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,202c6ea13a319674e4987e01a767df0e,,2025-01-03 11:57:13.028108,ONETIME,2025-01-03 11:57:14.526857,ONETIME
160,SA2500300080-002,1,NO,SA2500300080,2,2111010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,202c6ea13a319674e4987e01a767df0e,,2025-01-03 11:57:13.028127,ONETIME,2025-01-03 11:57:14.527731,ONETIME
161,SA2500300081-001,1,NO,SA2500300081,1,1136010,D,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,202c6ea13a319674e4987e01a767df0e,,2025-01-03 11:57:13.035000,ONETIME,2025-01-03 11:57:14.528726,ONETIME
162,SA2500300081-002,1,NO,SA2500300081,2,2111010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,202c6ea13a319674e4987e01a767df0e,,2025-01-03 11:57:13.035006,ONETIME,2025-01-03 11:57:14.529836,ONETIME
163,SA2500300082-001,1,NO,SA2500300082,1,1136010,D,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,3047265264b1d59eda76313c902a173d,,2025-01-03 11:57:13.040276,ONETIME,2025-01-03 11:57:14.530726,ONETIME
164,SA2500300082-002,1,NO,SA2500300082,2,2111010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,3047265264b1d59eda76313c902a173d,,2025-01-03 11:57:13.040282,ONETIME,2025-01-03 11:57:14.531668,ONETIME
165,SA2500300083-001,1,NO,SA2500300083,1,1136010,D,N200,USD,1840.2500,USD,1840.2500,0,[일시불] 주문접수,CTOR001,C0001,,,,d338a11b8ce6ef049f1db2c9136f6f32,,2025-01-03 11:57:13.044972,ONETIME,2025-01-03 11:57:14.532668,ONETIME
166,SA2500300083-002,1,NO,SA2500300083,2,2111010,C,N200,USD,1840.2500,USD,1840.2500,0,[일시불] 주문접수,CTOR001,C0001,,,,d338a11b8ce6ef049f1db2c9136f6f32,,2025-01-03 11:57:13.044979,ONETIME,2025-01-03 11:57:14.533566,ONETIME
167,SA2500300084-001,1,NO,SA2500300084,1,1136010,D,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.059706,ONETIME,2025-01-03 11:57:14.534539,ONETIME
168,SA2500300084-002,1,NO,SA2500300084,2,2111010,C,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.059713,ONETIME,2025-01-03 11:57:14.535466,ONETIME
169,SA2500300085-001,1,NO,SA2500300085,1,1136010,D,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.070159,ONETIME,2025-01-03 11:57:14.536273,ONETIME
170,SA2500300085-002,1,NO,SA2500300085,2,2111010,C,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.070166,ONETIME,2025-01-03 11:57:14.537108,ONETIME
171,SA2500300086-001,1,NO,SA2500300086,1,1136010,D,N200,USD,1840.2500,USD,1840.2500,0,[일시불] 주문접수,CTOR001,C0001,,,,d338a11b8ce6ef049f1db2c9136f6f32,,2025-01-03 11:57:13.084790,ONETIME,2025-01-03 11:57:14.537907,ONETIME
172,SA2500300086-002,1,NO,SA2500300086,2,2111010,C,N200,USD,1840.2500,USD,1840.2500,0,[일시불] 주문접수,CTOR001,C0001,,,,d338a11b8ce6ef049f1db2c9136f6f32,,2025-01-03 11:57:13.084797,ONETIME,2025-01-03 11:57:14.538823,ONETIME
173,SA2500300087-001,1,NO,SA2500300087,1,1136010,D,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.087560,ONETIME,2025-01-03 11:57:14.539770,ONETIME
174,SA2500300087-002,1,NO,SA2500300087,2,2111010,C,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.087566,ONETIME,2025-01-03 11:57:14.540836,ONETIME
175,SA2500300088-001,1,NO,SA2500300088,1,1136010,D,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.108301,ONETIME,2025-01-03 11:57:14.541817,ONETIME
176,SA2500300088-002,1,NO,SA2500300088,2,2111010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.108307,ONETIME,2025-01-03 11:57:14.542881,ONETIME
177,SA2500300089-001,1,NO,SA2500300089,1,1136010,D,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.111267,ONETIME,2025-01-03 11:57:14.544680,ONETIME
178,SA2500300089-002,1,NO,SA2500300089,2,2111010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.111273,ONETIME,2025-01-03 11:57:14.546615,ONETIME
179,SA2500300090-001,1,NO,SA2500300090,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,571da871e422fafdb7f1920522784445,,2025-01-03 11:57:13.114426,ONETIME,2025-01-03 11:57:14.547660,ONETIME
180,SA2500300090-002,1,NO,SA2500300090,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,571da871e422fafdb7f1920522784445,,2025-01-03 11:57:13.114432,ONETIME,2025-01-03 11:57:14.548358,ONETIME
181,SA2500300091-001,1,NO,SA2500300091,1,1136010,D,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:13.118029,ONETIME,2025-01-03 11:57:14.548947,ONETIME
182,SA2500300091-002,1,NO,SA2500300091,2,2111010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:13.118036,ONETIME,2025-01-03 11:57:14.549541,ONETIME
183,SA2500300092-001,1,NO,SA2500300092,1,1136010,D,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:13.126508,ONETIME,2025-01-03 11:57:14.550316,ONETIME
184,SA2500300092-002,1,NO,SA2500300092,2,2111010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:13.126515,ONETIME,2025-01-03 11:57:14.551066,ONETIME
185,SA2500300093-001,1,NO,SA2500300093,1,1136010,D,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:13.143395,ONETIME,2025-01-03 11:57:14.551696,ONETIME
186,SA2500300093-002,1,NO,SA2500300093,2,2111010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:13.143401,ONETIME,2025-01-03 11:57:14.552659,ONETIME
187,SA2500300094-001,1,NO,SA2500300094,1,1136010,D,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:13.145940,ONETIME,2025-01-03 11:57:14.553574,ONETIME
188,SA2500300094-002,1,NO,SA2500300094,2,2111010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:13.145947,ONETIME,2025-01-03 11:57:14.554631,ONETIME
