id,version,doc_item_status,doc_id,line_number,account_code,account_side,company_code,tx_currency,tx_amount,currency,amount,exchange_rate_id,text,doc_template_code,cost_center,profit_center,segment,project,customer_id,vendor_id,create_time,created_by,update_time,updated_by
SA2500300049-001,1,NO,SA2500300049,1,1136010,D,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,da63f385f0c064b8a34cb2ee6fe4ea90,,2025-01-03 11:57:12.813203,ONETIME,2025-01-03 11:57:12.813204,ONETIME
SA2500300049-002,1,NO,SA2500300049,2,2111010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,da63f385f0c064b8a34cb2ee6fe4ea90,,2025-01-03 11:57:12.813212,ONETIME,2025-01-03 11:57:12.813212,ONETIME
SA2500300050-001,1,NO,SA2500300050,1,1136010,D,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,5ef5258a5b923010b88bcf84a32f5c04,,2025-01-03 11:57:12.818193,ONETIME,2025-01-03 11:57:12.818193,ONETIME
SA2500300050-002,1,NO,SA2500300050,2,2111010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,5ef5258a5b923010b88bcf84a32f5c04,,2025-01-03 11:57:12.818200,ONETIME,2025-01-03 11:57:12.818200,ONETIME
SA2500300051-001,1,NO,SA2500300051,1,1136010,D,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,5ef5258a5b923010b88bcf84a32f5c04,,2025-01-03 11:57:12.822380,ONETIME,2025-01-03 11:57:12.822380,ONETIME
SA2500300051-002,1,NO,SA2500300051,2,2111010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,5ef5258a5b923010b88bcf84a32f5c04,,2025-01-03 11:57:12.822387,ONETIME,2025-01-03 11:57:12.822387,ONETIME
SA2500300052-001,1,NO,SA2500300052,1,1136010,D,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,5ef5258a5b923010b88bcf84a32f5c04,,2025-01-03 11:57:12.825223,ONETIME,2025-01-03 11:57:12.825223,ONETIME
SA2500300052-002,1,NO,SA2500300052,2,2111010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,5ef5258a5b923010b88bcf84a32f5c04,,2025-01-03 11:57:12.825229,ONETIME,2025-01-03 11:57:12.825229,ONETIME
SA2500300053-001,1,NO,SA2500300053,1,1136010,D,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,5ef5258a5b923010b88bcf84a32f5c04,,2025-01-03 11:57:12.828819,ONETIME,2025-01-03 11:57:12.828820,ONETIME
SA2500300053-002,1,NO,SA2500300053,2,2111010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,5ef5258a5b923010b88bcf84a32f5c04,,2025-01-03 11:57:12.828825,ONETIME,2025-01-03 11:57:12.828826,ONETIME
SA2500300054-001,1,NO,SA2500300054,1,1136010,D,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,5ef5258a5b923010b88bcf84a32f5c04,,2025-01-03 11:57:12.847536,ONETIME,2025-01-03 11:57:12.847539,ONETIME
SA2500300054-002,1,NO,SA2500300054,2,2111010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,5ef5258a5b923010b88bcf84a32f5c04,,2025-01-03 11:57:12.847570,ONETIME,2025-01-03 11:57:12.847570,ONETIME
SA2500300055-001,1,NO,SA2500300055,1,1136010,D,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,5ef5258a5b923010b88bcf84a32f5c04,,2025-01-03 11:57:12.851173,ONETIME,2025-01-03 11:57:12.851174,ONETIME
SA2500300055-002,1,NO,SA2500300055,2,2111010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,5ef5258a5b923010b88bcf84a32f5c04,,2025-01-03 11:57:12.851180,ONETIME,2025-01-03 11:57:12.851180,ONETIME
SA2500300056-001,1,NO,SA2500300056,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,7eed1bb679710a255b0fc6fcc7bb10b8,,2025-01-03 11:57:12.862572,ONETIME,2025-01-03 11:57:12.862572,ONETIME
SA2500300056-002,1,NO,SA2500300056,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,7eed1bb679710a255b0fc6fcc7bb10b8,,2025-01-03 11:57:12.862578,ONETIME,2025-01-03 11:57:12.862579,ONETIME
SA2500300057-001,1,NO,SA2500300057,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,7eed1bb679710a255b0fc6fcc7bb10b8,,2025-01-03 11:57:12.884591,ONETIME,2025-01-03 11:57:12.884592,ONETIME
SA2500300057-002,1,NO,SA2500300057,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,7eed1bb679710a255b0fc6fcc7bb10b8,,2025-01-03 11:57:12.884598,ONETIME,2025-01-03 11:57:12.884599,ONETIME
SA2500300058-001,1,NO,SA2500300058,1,1136010,D,N200,USD,2197.4750,USD,2197.4750,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:12.905885,ONETIME,2025-01-03 11:57:12.905886,ONETIME
SA2500300058-002,1,NO,SA2500300058,2,2111010,C,N200,USD,2197.4750,USD,2197.4750,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:12.905892,ONETIME,2025-01-03 11:57:12.905892,ONETIME
SA2500300059-001,1,NO,SA2500300059,1,1136010,D,N200,USD,2197.4750,USD,2197.4750,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:12.909690,ONETIME,2025-01-03 11:57:12.909690,ONETIME
SA2500300059-002,1,NO,SA2500300059,2,2111010,C,N200,USD,2197.4750,USD,2197.4750,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:12.909697,ONETIME,2025-01-03 11:57:12.909697,ONETIME
SA2500300060-001,1,NO,SA2500300060,1,1136010,D,N200,USD,2197.4750,USD,2197.4750,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:12.912650,ONETIME,2025-01-03 11:57:12.912651,ONETIME
SA2500300060-002,1,NO,SA2500300060,2,2111010,C,N200,USD,2197.4750,USD,2197.4750,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:12.912658,ONETIME,2025-01-03 11:57:12.912658,ONETIME
SA2500300061-001,1,NO,SA2500300061,1,1136010,D,N200,USD,2197.4750,USD,2197.4750,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:12.916357,ONETIME,2025-01-03 11:57:12.916357,ONETIME
SA2500300061-002,1,NO,SA2500300061,2,2111010,C,N200,USD,2197.4750,USD,2197.4750,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:12.916364,ONETIME,2025-01-03 11:57:12.916364,ONETIME
SA2500300062-001,1,NO,SA2500300062,1,1136010,D,N200,USD,2197.4750,USD,2197.4750,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:12.921274,ONETIME,2025-01-03 11:57:12.921274,ONETIME
SA2500300062-002,1,NO,SA2500300062,2,2111010,C,N200,USD,2197.4750,USD,2197.4750,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:12.921281,ONETIME,2025-01-03 11:57:12.921282,ONETIME
SA2500300063-001,1,NO,SA2500300063,1,1136010,D,N200,USD,2197.4750,USD,2197.4750,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:12.931566,ONETIME,2025-01-03 11:57:12.931567,ONETIME
SA2500300063-002,1,NO,SA2500300063,2,2111010,C,N200,USD,2197.4750,USD,2197.4750,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:12.931574,ONETIME,2025-01-03 11:57:12.931574,ONETIME
SA2500300064-001,1,NO,SA2500300064,1,1136010,D,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:12.939400,ONETIME,2025-01-03 11:57:12.939400,ONETIME
SA2500300064-002,1,NO,SA2500300064,2,2111010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:12.939416,ONETIME,2025-01-03 11:57:12.939417,ONETIME
SA2500300065-001,1,NO,SA2500300065,1,1136010,D,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,da63f385f0c064b8a34cb2ee6fe4ea90,,2025-01-03 11:57:12.947435,ONETIME,2025-01-03 11:57:12.947435,ONETIME
SA2500300065-002,1,NO,SA2500300065,2,2111010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,da63f385f0c064b8a34cb2ee6fe4ea90,,2025-01-03 11:57:12.947442,ONETIME,2025-01-03 11:57:12.947442,ONETIME
SA2500300066-001,1,NO,SA2500300066,1,1136010,D,N200,USD,1840.2500,USD,1840.2500,0,[일시불] 주문접수,CTOR001,C0001,,,,d338a11b8ce6ef049f1db2c9136f6f32,,2025-01-03 11:57:12.949749,ONETIME,2025-01-03 11:57:12.949749,ONETIME
SA2500300066-002,1,NO,SA2500300066,2,2111010,C,N200,USD,1840.2500,USD,1840.2500,0,[일시불] 주문접수,CTOR001,C0001,,,,d338a11b8ce6ef049f1db2c9136f6f32,,2025-01-03 11:57:12.949760,ONETIME,2025-01-03 11:57:12.949760,ONETIME
SA2500300067-001,1,NO,SA2500300067,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,1a8bbb62a987d6e5ddd15d8d424408be,,2025-01-03 11:57:12.952629,ONETIME,2025-01-03 11:57:12.952629,ONETIME
SA2500300067-002,1,NO,SA2500300067,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,1a8bbb62a987d6e5ddd15d8d424408be,,2025-01-03 11:57:12.952635,ONETIME,2025-01-03 11:57:12.952636,ONETIME
SA2500300068-001,1,NO,SA2500300068,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:12.960432,ONETIME,2025-01-03 11:57:12.960433,ONETIME
SA2500300068-002,1,NO,SA2500300068,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,adbd61bbb9a0636b478e4b5c95fcea1b,,2025-01-03 11:57:12.960449,ONETIME,2025-01-03 11:57:12.960450,ONETIME
SA2500300069-001,1,NO,SA2500300069,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,cdac0adf14cec88ca16be0ae72d7e1c7,,2025-01-03 11:57:12.963751,ONETIME,2025-01-03 11:57:12.963751,ONETIME
SA2500300069-002,1,NO,SA2500300069,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,cdac0adf14cec88ca16be0ae72d7e1c7,,2025-01-03 11:57:12.963764,ONETIME,2025-01-03 11:57:12.963764,ONETIME
SA2500300070-001,1,NO,SA2500300070,1,1136010,D,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,0be7bb4b8c098a9db971dfb35bc397ff,,2025-01-03 11:57:12.966529,ONETIME,2025-01-03 11:57:12.966529,ONETIME
SA2500300070-002,1,NO,SA2500300070,2,2111010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,0be7bb4b8c098a9db971dfb35bc397ff,,2025-01-03 11:57:12.966535,ONETIME,2025-01-03 11:57:12.966535,ONETIME
SA2500300071-001,1,NO,SA2500300071,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,f0361e559914e805a06822130f8584fc,,2025-01-03 11:57:12.969620,ONETIME,2025-01-03 11:57:12.969620,ONETIME
SA2500300071-002,1,NO,SA2500300071,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,f0361e559914e805a06822130f8584fc,,2025-01-03 11:57:12.969627,ONETIME,2025-01-03 11:57:12.969627,ONETIME
SA2500300072-001,1,NO,SA2500300072,1,1136010,D,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,3e0a9c25d3db65e89076167027576dbf,,2025-01-03 11:57:12.973246,ONETIME,2025-01-03 11:57:12.973246,ONETIME
SA2500300072-002,1,NO,SA2500300072,2,2111010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,3e0a9c25d3db65e89076167027576dbf,,2025-01-03 11:57:12.973253,ONETIME,2025-01-03 11:57:12.973253,ONETIME
SA2500300073-001,1,NO,SA2500300073,1,1136010,D,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:12.975698,ONETIME,2025-01-03 11:57:12.975698,ONETIME
SA2500300073-002,1,NO,SA2500300073,2,2111010,C,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:12.975705,ONETIME,2025-01-03 11:57:12.975705,ONETIME
SA2500300074-001,1,NO,SA2500300074,1,1136010,D,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:12.978803,ONETIME,2025-01-03 11:57:12.978803,ONETIME
SA2500300074-002,1,NO,SA2500300074,2,2111010,C,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:12.978809,ONETIME,2025-01-03 11:57:12.978810,ONETIME
SA2500300075-001,1,NO,SA2500300075,1,1136010,D,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:12.982963,ONETIME,2025-01-03 11:57:12.982963,ONETIME
SA2500300075-002,1,NO,SA2500300075,2,2111010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:12.982969,ONETIME,2025-01-03 11:57:12.982970,ONETIME
SA2500300076-001,1,NO,SA2500300076,1,1136010,D,N200,USD,1569.6300,USD,1569.6300,0,[일시불] 주문접수,CTOR001,C0001,,,,c7593d3c026dddc5e3b4e12bad1c0dd6,,2025-01-03 11:57:12.987428,ONETIME,2025-01-03 11:57:12.987429,ONETIME
SA2500300076-002,1,NO,SA2500300076,2,2111010,C,N200,USD,1569.6300,USD,1569.6300,0,[일시불] 주문접수,CTOR001,C0001,,,,c7593d3c026dddc5e3b4e12bad1c0dd6,,2025-01-03 11:57:12.987435,ONETIME,2025-01-03 11:57:12.987435,ONETIME
SA2500300077-001,1,NO,SA2500300077,1,1136010,D,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:12.990359,ONETIME,2025-01-03 11:57:12.990359,ONETIME
SA2500300077-002,1,NO,SA2500300077,2,2111010,C,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:12.990365,ONETIME,2025-01-03 11:57:12.990366,ONETIME
SA2500300078-001,1,NO,SA2500300078,1,1136010,D,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,cda886c58257ab5d62f047ee5e7e0a2d,,2025-01-03 11:57:13.001809,ONETIME,2025-01-03 11:57:13.001809,ONETIME
SA2500300078-002,1,NO,SA2500300078,2,2111010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,cda886c58257ab5d62f047ee5e7e0a2d,,2025-01-03 11:57:13.001816,ONETIME,2025-01-03 11:57:13.001816,ONETIME
SA2500300079-001,1,NO,SA2500300079,1,1136010,D,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:13.015260,ONETIME,2025-01-03 11:57:13.015261,ONETIME
SA2500300079-002,1,NO,SA2500300079,2,2111010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,d669fdc307c8372dc05d0b13554c007b,,2025-01-03 11:57:13.015277,ONETIME,2025-01-03 11:57:13.015278,ONETIME
SA2500300080-001,1,NO,SA2500300080,1,1136010,D,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,202c6ea13a319674e4987e01a767df0e,,2025-01-03 11:57:13.028108,ONETIME,2025-01-03 11:57:13.028109,ONETIME
SA2500300080-002,1,NO,SA2500300080,2,2111010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,202c6ea13a319674e4987e01a767df0e,,2025-01-03 11:57:13.028127,ONETIME,2025-01-03 11:57:13.028128,ONETIME
SA2500300081-001,1,NO,SA2500300081,1,1136010,D,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,202c6ea13a319674e4987e01a767df0e,,2025-01-03 11:57:13.035000,ONETIME,2025-01-03 11:57:13.035001,ONETIME
SA2500300081-002,1,NO,SA2500300081,2,2111010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,202c6ea13a319674e4987e01a767df0e,,2025-01-03 11:57:13.035006,ONETIME,2025-01-03 11:57:13.035007,ONETIME
SA2500300082-001,1,NO,SA2500300082,1,1136010,D,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,3047265264b1d59eda76313c902a173d,,2025-01-03 11:57:13.040276,ONETIME,2025-01-03 11:57:13.040276,ONETIME
SA2500300082-002,1,NO,SA2500300082,2,2111010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,3047265264b1d59eda76313c902a173d,,2025-01-03 11:57:13.040282,ONETIME,2025-01-03 11:57:13.040283,ONETIME
SA2500300083-001,1,NO,SA2500300083,1,1136010,D,N200,USD,1840.2500,USD,1840.2500,0,[일시불] 주문접수,CTOR001,C0001,,,,d338a11b8ce6ef049f1db2c9136f6f32,,2025-01-03 11:57:13.044972,ONETIME,2025-01-03 11:57:13.044972,ONETIME
SA2500300083-002,1,NO,SA2500300083,2,2111010,C,N200,USD,1840.2500,USD,1840.2500,0,[일시불] 주문접수,CTOR001,C0001,,,,d338a11b8ce6ef049f1db2c9136f6f32,,2025-01-03 11:57:13.044979,ONETIME,2025-01-03 11:57:13.044979,ONETIME
SA2500300084-001,1,NO,SA2500300084,1,1136010,D,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.059706,ONETIME,2025-01-03 11:57:13.059707,ONETIME
SA2500300084-002,1,NO,SA2500300084,2,2111010,C,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.059713,ONETIME,2025-01-03 11:57:13.059713,ONETIME
SA2500300085-001,1,NO,SA2500300085,1,1136010,D,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.070159,ONETIME,2025-01-03 11:57:13.070159,ONETIME
SA2500300085-002,1,NO,SA2500300085,2,2111010,C,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.070166,ONETIME,2025-01-03 11:57:13.070166,ONETIME
SA2500300086-001,1,NO,SA2500300086,1,1136010,D,N200,USD,1840.2500,USD,1840.2500,0,[일시불] 주문접수,CTOR001,C0001,,,,d338a11b8ce6ef049f1db2c9136f6f32,,2025-01-03 11:57:13.084790,ONETIME,2025-01-03 11:57:13.084790,ONETIME
SA2500300086-002,1,NO,SA2500300086,2,2111010,C,N200,USD,1840.2500,USD,1840.2500,0,[일시불] 주문접수,CTOR001,C0001,,,,d338a11b8ce6ef049f1db2c9136f6f32,,2025-01-03 11:57:13.084797,ONETIME,2025-01-03 11:57:13.084797,ONETIME
SA2500300087-001,1,NO,SA2500300087,1,1136010,D,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.087560,ONETIME,2025-01-03 11:57:13.087561,ONETIME
SA2500300087-002,1,NO,SA2500300087,2,2111010,C,N200,USD,1447.8750,USD,1447.8750,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.087566,ONETIME,2025-01-03 11:57:13.087566,ONETIME
SA2500300088-001,1,NO,SA2500300088,1,1136010,D,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.108301,ONETIME,2025-01-03 11:57:13.108301,ONETIME
SA2500300088-002,1,NO,SA2500300088,2,2111010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.108307,ONETIME,2025-01-03 11:57:13.108307,ONETIME
SA2500300089-001,1,NO,SA2500300089,1,1136010,D,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.111267,ONETIME,2025-01-03 11:57:13.111267,ONETIME
SA2500300089-002,1,NO,SA2500300089,2,2111010,C,N200,USD,1630.2000,USD,1630.2000,0,[일시불] 주문접수,CTOR001,C0001,,,,c0da25f34f5235658e4fe2b62de7962e,,2025-01-03 11:57:13.111273,ONETIME,2025-01-03 11:57:13.111273,ONETIME
SA2500300090-001,1,NO,SA2500300090,1,1136010,D,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,571da871e422fafdb7f1920522784445,,2025-01-03 11:57:13.114426,ONETIME,2025-01-03 11:57:13.114426,ONETIME
SA2500300090-002,1,NO,SA2500300090,2,2111010,C,N200,USD,1461.3750,USD,1461.3750,0,[일시불] 주문접수,CTOR001,C0001,,,,571da871e422fafdb7f1920522784445,,2025-01-03 11:57:13.114432,ONETIME,2025-01-03 11:57:13.114432,ONETIME
SA2500300091-001,1,NO,SA2500300091,1,1136010,D,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:13.118029,ONETIME,2025-01-03 11:57:13.118029,ONETIME
SA2500300091-002,1,NO,SA2500300091,2,2111010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:13.118036,ONETIME,2025-01-03 11:57:13.118036,ONETIME
SA2500300092-001,1,NO,SA2500300092,1,1136010,D,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:13.126508,ONETIME,2025-01-03 11:57:13.126509,ONETIME
SA2500300092-002,1,NO,SA2500300092,2,2111010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:13.126515,ONETIME,2025-01-03 11:57:13.126515,ONETIME
SA2500300093-001,1,NO,SA2500300093,1,1136010,D,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:13.143395,ONETIME,2025-01-03 11:57:13.143395,ONETIME
SA2500300093-002,1,NO,SA2500300093,2,2111010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:13.143401,ONETIME,2025-01-03 11:57:13.143401,ONETIME
SA2500300094-001,1,NO,SA2500300094,1,1136010,D,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:13.145940,ONETIME,2025-01-03 11:57:13.145941,ONETIME
SA2500300094-002,1,NO,SA2500300094,2,2111010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:13.145947,ONETIME,2025-01-03 11:57:13.145947,ONETIME
SA2500300095-001,1,NO,SA2500300095,1,1136010,D,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:13.148479,ONETIME,2025-01-03 11:57:13.148479,ONETIME
SA2500300095-002,1,NO,SA2500300095,2,2111010,C,N200,USD,1461.3800,USD,1461.3800,0,[일시불] 주문접수,CTOR001,C0001,,,,8dddc3c0df38f528d01edbb2e39ce0b1,,2025-01-03 11:57:13.148485,ONETIME,2025-01-03 11:57:13.148485,ONETIME
SA2500300096-001,1,NO,SA2500300096,1,1136010,D,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:13.150553,ONETIME,2025-01-03 11:57:13.150553,ONETIME
SA2500300096-002,1,NO,SA2500300096,2,2111010,C,N200,USD,1645.4000,USD,1645.4000,0,[일시불] 주문접수,CTOR001,C0001,,,,d0a651277d7b2cacc5910e946debd9db,,2025-01-03 11:57:13.150559,ONETIME,2025-01-03 11:57:13.150559,ONETIME
