id,is_signed,signed_time,form_id,revision,customer_id,order_item_id,start_date,end_date,duration_in_months,contract_status_code,update_time,create_time,channel_contract_id,rental_code
0105503400006-0101-5XXXXXA,true,2025-02-03 00:30:49.148,docusign_00001,0,34a0dee2fb20f94a50390c9cc0bb670b,0105503400006-0101,,,60,PENDING_CONFIRMATION,2025-02-03 00:30:51.494074,2025-02-03 00:30:51.494074,contract-100117385426491503,5XXXXA
0105429600066-0101-30000A,true,2024-10-22 08:39:17.430,,,cec51c756b0a7bba176b9b710ae59ba6,0105429600066-0101,,,36,PENDING_CONFIRMATION,2024-10-22 08:39:41.257029,2024-10-22 08:39:41.257029,gid://shopify/SubscriptionContract/14732591289,3XXXXA
0105503400009-0101-NXXXXXA,true,2025-02-03 00:30:57.986,docusign_00001,0,d970572fd787717a63ee0193f8ff103b,0105503400009-0101,,,0,PENDING_CONFIRMATION,2025-02-03 00:30:58.623410,2025-02-03 00:30:58.623409,contract-100117385426579873,NXXXXA
0105503400004-0101-7XXXXXA,true,2025-02-03 00:30:44.648,docusign_00001,0,b99b9d84ed2cdb10741f2593378e2bb7,0105503400004-0101,2025-02-07 00:00:00.000,2032-02-07 00:00:00.000,84,ACTIVE,2025-02-07 13:08:41.638750,2025-02-03 00:30:45.589089,contract-100117385426446494,7XXXXA
0105431300002-0101-30000A,true,2024-11-08 04:17:00.296,,,adbd61bbb9a0636b478e4b5c95fcea1b,0105431300002-0101,,,36,PENDING_CONFIRMATION,2024-11-08 04:17:22.995569,2024-11-08 04:17:22.995568,gid://shopify/SubscriptionContract/12455346392,3XXXXA
0105432300016-0101-30000A,true,2024-11-18 05:33:08.411,,,dcbf02fef1ff6a3b795bc2402afe0f54,0105432300016-0101,,,36,PENDING_CONFIRMATION,2024-11-18 05:33:32.324038,2024-11-18 05:33:32.324038,gid://shopify/SubscriptionContract/12731777240,3XXXXA
0105433000021-0101-50000A,true,2024-11-25 04:52:27.845,,,da63f385f0c064b8a34cb2ee6fe4ea90,0105433000021-0101,,,60,PENDING_CONFIRMATION,2024-11-25 04:52:57.134641,2024-11-25 04:52:57.134640,gid://shopify/SubscriptionContract/12830310616,5XXXXA
0105433400006-0101-50000A,true,2024-11-29 03:37:44.110,,,d0a651277d7b2cacc5910e946debd9db,0105433400006-0101,,,60,PENDING_CONFIRMATION,2024-11-29 03:38:06.501648,2024-11-29 03:38:06.501648,gid://shopify/SubscriptionContract/15213953209,5XXXXA
0105434800003-0101-50000A,true,2024-12-13 01:56:10.174,,,fbcc1799e1c865f9deee812253b38425,0105434800003-0101,,,60,PENDING_CONFIRMATION,2024-12-13 01:56:39.980880,2024-12-13 01:56:39.980879,15547859129,5XXXXA
0105430300078-0101-N0000A,true,2024-10-29 08:37:55.840,docusign_00001,0,96efc2deea1be87082bebff780bd59d1,0105430300078-0101,,,0,PENDING_CONFIRMATION,2024-10-29 08:37:56.674992,2024-10-29 08:37:56.674992,contract-100117301910758400,NXXXXA
0105501300044-0101-N0000A,true,2025-01-13 08:52:52.130,,,5ef5258a5b923010b88bcf84a32f5c04,0105501300044-0101,,,0,PENDING_CONFIRMATION,2025-01-13 08:53:37.374044,2025-01-13 08:53:37.374044,15875834041,NXXXXA
0105434300023-0101-N0000A,true,2024-12-08 09:44:30.722,,,add82a2c43fb87641687545f9b351ee1,0105434300023-0101,,,0,PENDING_CONFIRMATION,2024-12-08 09:44:58.467304,2024-12-08 09:44:58.467304,gid://shopify/SubscriptionContract/15497593017,NXXXXA
0105504300003-0101-7XXXXA,true,2025-02-12 00:29:57.261,docusign_00001,0,e11b351039394d484f05d0377d992db6,0105504300003-0101,,,84,PENDING_CONFIRMATION,2025-02-12 00:29:58.266934,2025-02-12 00:29:58.266933,contract-100117393201972660,7XXXXA
0105503500003-0101-7XXXXXA,true,2025-02-04 00:29:27.399,docusign_00001,0,04b1bccb5421d77f9f011247cc830aa5,0105503500003-0101,,,84,PENDING_CONFIRMATION,2025-02-04 00:29:28.886885,2025-02-04 00:29:28.886884,contract-100117386289674011,7XXXXA
0105503500009-0101-7XXXXXA,true,2025-02-04 00:29:40.623,docusign_00001,0,d8e988ccc76ec35d4501ae4d2eb123e4,0105503500009-0101,,,84,PENDING_CONFIRMATION,2025-02-04 00:29:41.422756,2025-02-04 00:29:41.422756,contract-100117386289806273,7XXXXA
0105503400007-0101-5XXXXXA,true,2025-02-03 00:30:52.782,docusign_00001,0,7c71d6f04153c85a09d1d2423b33ffd4,0105503400007-0101,,,60,PENDING_CONFIRMATION,2025-02-03 00:30:54.712072,2025-02-03 00:30:54.712071,contract-100117385426527834,5XXXXA
0105503400010-0101-3XXXXXA,true,2025-02-03 00:30:59.683,docusign_00001,0,1995298de3e4a652260ff8367046ea24,0105503400010-0101,,,36,PENDING_CONFIRMATION,2025-02-03 00:31:00.494077,2025-02-03 00:31:00.494076,contract-100117385426596833,3XXXXA
0105429600067-0101-30000A,true,2024-10-22 08:46:11.611,,,f53cc378c83383c386b164cdc1ac3aac,0105429600067-0101,,,36,PENDING_CONFIRMATION,2024-10-22 08:46:45.721748,2024-10-22 08:46:45.721748,gid://shopify/SubscriptionContract/12304253144,3XXXXA
0105501300045-0101-30000A,true,2025-01-13 09:06:56.495,,,3047265264b1d59eda76313c902a173d,0105501300045-0101,,,36,PENDING_CONFIRMATION,2025-01-13 09:07:23.003291,2025-01-13 09:07:23.003291,13416923352,3XXXXA
0105430300067-0101-50000A,true,2024-10-29 08:37:33.117,docusign_00001,0,2fadd4c2ce8bc75122c107c3838ac938,0105430300067-0101,,,60,PENDING_CONFIRMATION,2024-10-29 08:37:34.124084,2024-10-29 08:37:34.124084,contract-100117301910531182,5XXXXA
0105502300004-0101-N0000A,true,2025-01-23 00:29:29.894,docusign_00001,0,c4042128d938b3ea33a93c686f8770b0,0105502300004-0101,2025-01-24 00:00:00.000,,0,ACTIVE,2025-02-11 02:08:28.612087,2025-01-23 00:29:31.600838,contract-100117375921698951,NXXXXA
0105504300004-0101-3XXXXA,true,2025-02-12 00:29:59.665,docusign_00001,0,17f34369d26f454f495fe3beeedc3283,0105504300004-0101,,,36,PENDING_CONFIRMATION,2025-02-12 00:30:00.706937,2025-02-12 00:30:00.706937,contract-100117393201996661,3XXXXA
0105504300005-0101-5XXXXA,true,2025-02-12 00:30:02.303,docusign_00001,0,8bcaa91bb910be667b1b08539e33c159,0105504300005-0101,,,60,PENDING_CONFIRMATION,2025-02-12 00:30:03.503540,2025-02-12 00:30:03.503540,contract-100117393202023064,5XXXXA
0105503500004-0101-3XXXXXA,true,2025-02-04 00:29:31.533,docusign_00001,0,f1f7ac69962bd124d31c4389d0ae7dbd,0105503500004-0101,,,36,PENDING_CONFIRMATION,2025-02-04 00:29:32.486851,2025-02-04 00:29:32.486850,contract-100117386289715360,3XXXXA
0105503500005-0101-7XXXXXA,true,2025-02-04 00:29:33.842,docusign_00001,0,2199ee5eca494a4db65761bf245a5abe,0105503500005-0101,,,84,PENDING_CONFIRMATION,2025-02-04 00:29:34.703231,2025-02-04 00:29:34.703231,contract-100117386289738441,7XXXXA
0105503400008-0101-7XXXXXA,true,2025-02-03 00:30:56.032,docusign_00001,0,f101127f66b0095ebec2fc975a6dd49e,0105503400008-0101,,,84,PENDING_CONFIRMATION,2025-02-03 00:30:56.728589,2025-02-03 00:30:56.728589,contract-100117385426560333,7XXXXA
0105429600068-0101-30000A,true,2024-10-22 10:03:18.886,,,a42f95c7c289e5fa42095c8fb7fd6ee4,0105429600068-0101,,,36,PENDING_CONFIRMATION,2024-10-22 10:03:43.937853,2024-10-22 10:03:43.937853,gid://shopify/SubscriptionContract/12304416984,3XXXXA
0105503400013-0101-7XXXXXA,true,2025-02-03 00:31:05.889,docusign_00001,0,c453322603bfd9330290a29527da52aa,0105503400013-0101,,,84,PENDING_CONFIRMATION,2025-02-03 00:31:06.627647,2025-02-03 00:31:06.627647,contract-100117385426658904,7XXXXA
0105503400015-0101-3XXXXXA,true,2025-02-03 00:31:13.004,docusign_00001,0,a319aa7046c5e3b5cb9d210d0057c7d3,0105503400015-0101,,,36,PENDING_CONFIRMATION,2025-02-03 00:31:13.598148,2025-02-03 00:31:13.598148,contract-100117385426730053,3XXXXA
0105502100012-0101-70000A,true,2025-01-21 00:29:27.253,docusign_00001,0,1d1a16096ef21d2494b1899f1374956c,0105502100012-0101,2025-01-24 00:00:00.000,2032-01-24 00:00:00.000,84,ACTIVE,2025-02-11 02:08:31.130347,2025-01-21 00:29:27.701298,contract-100117374193672560,7XXXXA
0105504300007-0101-7XXXXA,true,2025-02-12 00:30:09.904,docusign_00001,0,7e1c0b5e634f4c750bd63a82f2e854ee,0105504300007-0101,,,84,PENDING_CONFIRMATION,2025-02-12 00:30:11.750279,2025-02-12 00:30:11.750279,contract-100117393202099050,7XXXXA
0105503500006-0101-3XXXXXA,true,2025-02-04 00:29:35.897,docusign_00001,0,a700543c9aa06d212a553a26934d8d36,0105503500006-0101,,,36,PENDING_CONFIRMATION,2025-02-04 00:29:36.349347,2025-02-04 00:29:36.349347,contract-100117386289758981,3XXXXA
0105431300006-0101-50000A,true,2024-11-08 06:23:05.881,,,cda886c58257ab5d62f047ee5e7e0a2d,0105431300006-0101,,,60,PENDING_CONFIRMATION,2024-11-08 06:23:26.797634,2024-11-08 06:23:26.797634,gid://shopify/SubscriptionContract/12456100056,5XXXXA
0105502100011-0101-50000A,true,2025-01-21 00:29:25.110,docusign_00001,0,28f0e1fce02e57cabcaa37f02eae39db,0105502100011-0101,2025-01-24 00:00:00.000,2030-01-24 00:00:00.000,60,ACTIVE,2025-02-03 03:44:04.611874,2025-01-21 00:29:26.399714,contract-100117374193651111,5XXXXA
0105503400012-0101-5XXXXXA,true,2025-02-03 00:31:04.325,docusign_00001,0,8418a225c91e43ee75b563392a6d9bee,0105503400012-0101,,,60,PENDING_CONFIRMATION,2025-02-03 00:31:04.787615,2025-02-03 00:31:04.787615,contract-100117385426643260,5XXXXA
0105503400014-0101-NXXXXXA,true,2025-02-03 00:31:09.052,docusign_00001,0,7d7b237db07fefecec7e4e1274ad1096,0105503400014-0101,,,0,PENDING_CONFIRMATION,2025-02-03 00:31:10.060367,2025-02-03 00:31:10.060367,contract-100117385426690532,NXXXXA
0105503400018-0101-NXXXXXA,true,2025-02-03 00:31:21.418,docusign_00001,0,cf46ffca00c31a66f54f020a722bce96,0105503400018-0101,,,0,PENDING_CONFIRMATION,2025-02-03 00:31:21.989131,2025-02-03 00:31:21.989131,contract-100117385426814180,NXXXXA
0105503400019-0101-5XXXXXA,true,2025-02-03 00:31:24.021,docusign_00001,0,d95fecfe337f25322cc498bb0e4fa318,0105503400019-0101,,,60,PENDING_CONFIRMATION,2025-02-03 00:31:24.414236,2025-02-03 00:31:24.414236,contract-100117385426840220,5XXXXA
0105503400021-0101-7XXXXXA,true,2025-02-03 00:31:30.652,docusign_00001,0,27a9a8564743c52eba17f2ed4b3c54aa,0105503400021-0101,,,84,PENDING_CONFIRMATION,2025-02-03 00:31:31.052781,2025-02-03 00:31:31.052780,contract-100117385426906533,7XXXXA
0105504300008-0101-5XXXXA,true,2025-02-12 00:30:13.036,docusign_00001,0,fe85c27a1435b430f974f6da408b1551,0105504300008-0101,,,60,PENDING_CONFIRMATION,2025-02-12 00:30:13.957559,2025-02-12 00:30:13.957559,contract-100117393202130384,5XXXXA
0105504300010-0101-3XXXXA,true,2025-02-12 00:30:18.174,docusign_00001,0,350b39862c087ccf6a6fafb725ad505f,0105504300010-0101,,,36,PENDING_CONFIRMATION,2025-02-12 00:30:19.139237,2025-02-12 00:30:19.139237,contract-100117393202181742,3XXXXA
0105432300019-0101-30000A,true,2024-11-18 05:51:02.327,,,f0361e559914e805a06822130f8584fc,0105432300019-0101,,,36,PENDING_CONFIRMATION,2024-11-18 05:51:09.421752,2024-11-18 05:51:09.421752,gid://shopify/SubscriptionContract/12732072152,3XXXXA
1XDisGMwVvv,true,2024-09-27 00:23:59.159,docusign_00001,0,ffc4a0a7e3c40ceef3572a892a6c0026,0105427100011-0101,,,36,CONTRACT_CANCELLED,2024-11-25 06:29:56.742656,2024-09-27 00:23:59.709025,contract-100117273966391593,3XXXXA
0105433400009-0101-50000A,true,2024-11-29 04:20:12.162,,,b4d2e4a9f325620b6165b4b449628f43,0105433400009-0101,,,60,PENDING_CONFIRMATION,2024-11-29 04:20:21.015728,2024-11-29 04:20:21.015728,gid://shopify/SubscriptionContract/12879069400,5XXXXA
0105504300014-0101-3XXXXA,true,2025-02-12 00:30:25.569,docusign_00001,0,2e8b6a8d7950a56e52726dc744c60c8e,0105504300014-0101,,,36,PENDING_CONFIRMATION,2025-02-12 00:30:26.091912,2025-02-12 00:30:26.091912,contract-100117393202255700,3XXXXA
0105503500007-0101-5XXXXXA,true,2025-02-04 00:29:37.509,docusign_00001,0,ca417f345704177a388f4e1bcebcda61,0105503500007-0101,,,60,PENDING_CONFIRMATION,2025-02-04 00:29:38.152419,2025-02-04 00:29:38.152419,contract-100117386289775102,5XXXXA
0105503500010-0101-5XXXXXA,true,2025-02-04 00:29:42.554,docusign_00001,0,4507d2e9f258836d635b842acea4a033,0105503500010-0101,,,60,PENDING_CONFIRMATION,2025-02-04 00:29:42.937031,2025-02-04 00:29:42.937031,contract-100117386289825560,5XXXXA
0105503400016-0101-7XXXXXA,true,2025-02-03 00:31:15.725,docusign_00001,0,de378f237fa3b5e9f85601aa3e362bf3,0105503400016-0101,,,84,PENDING_CONFIRMATION,2025-02-03 00:31:16.479328,2025-02-03 00:31:16.479328,contract-100117385426757261,7XXXXA
0105503400017-0101-NXXXXXA,true,2025-02-03 00:31:18.541,docusign_00001,0,5bcaa7d70c4497aa347615a9af08144d,0105503400017-0101,,,0,PENDING_CONFIRMATION,2025-02-03 00:31:19.311229,2025-02-03 00:31:19.311229,contract-100117385426785424,NXXXXA
0105504300009-0101-NXXXXA,true,2025-02-12 00:30:15.093,docusign_00001,0,b717946739565b83459953c658bbd0fd,0105504300009-0101,,,0,PENDING_CONFIRMATION,2025-02-12 00:30:16.690075,2025-02-12 00:30:16.690075,contract-100117393202150944,NXXXXA
0105502100009-0101-70000A,true,2025-01-21 00:29:20.741,docusign_00001,0,4510a24fcd72a0e922a48e4012c46fdb,0105502100009-0101,2025-01-24 00:00:00.000,2032-01-24 00:00:00.000,84,ACTIVE,2025-02-03 03:44:04.604865,2025-01-21 00:29:22.013926,contract-100117374193607423,7XXXXA
0105502100010-0101-N0000A,true,2025-01-21 00:29:22.898,docusign_00001,0,8f5cf2ceffa227bb43ce424d7dc7fd57,0105502100010-0101,2025-01-24 00:00:00.000,,0,ACTIVE,2025-02-11 02:08:31.157664,2025-01-21 00:29:24.149049,contract-100117374193628990,NXXXXA
0105502100008-0101-50000A,true,2025-01-21 00:29:19.002,docusign_00001,0,5a7574da822d25b03e14025c63424bbf,0105502100008-0101,2025-01-24 00:00:00.000,2030-01-24 00:00:00.000,60,ACTIVE,2025-02-11 02:08:31.185086,2025-01-21 00:29:19.698551,contract-100117374193590031,5XXXXA
0105503500008-0101-5XXXXXA,true,2025-02-04 00:29:39.295,docusign_00001,0,5e04e4a099c57e01fc54c274ed708b52,0105503500008-0101,,,60,PENDING_CONFIRMATION,2025-02-04 00:29:39.631921,2025-02-04 00:29:39.631921,contract-100117386289792964,5XXXXA
0105504300011-0101-3XXXXA,true,2025-02-12 00:30:20.123,docusign_00001,0,55507a1c4d2ca562e61efc280efaddef,0105504300011-0101,,,36,PENDING_CONFIRMATION,2025-02-12 00:30:20.833571,2025-02-12 00:30:20.833571,contract-100117393202201241,3XXXXA
0105503400020-0101-NXXXXXA,true,2025-02-03 00:31:26.550,docusign_00001,0,bca4447ef7612d6b4eea600b551bfa3d,0105503400020-0101,,,0,PENDING_CONFIRMATION,2025-02-03 00:31:28.057863,2025-02-03 00:31:28.057863,contract-100117385426865510,NXXXXA
0105502100007-0101-70000A,true,2025-01-21 00:29:16.308,docusign_00001,0,5e223eb7c7424889f78f4dbdec4b04fe,0105502100007-0101,2025-01-24 00:00:00.000,2032-01-24 00:00:00.000,84,ACTIVE,2025-02-11 02:08:31.241305,2025-01-21 00:29:17.933400,contract-100117374193563092,7XXXXA
0105431300008-0101-70000A,true,2024-11-08 08:47:39.306,docusign_00001,0,7d2b6f3e74232c56d72e9189b08c1898,0105431300008-0101,,,84,PENDING_CONFIRMATION,2024-11-08 08:47:41.513001,2024-11-08 08:47:41.513001,contract-100117310556593853,7XXXXA
1XC3vIupQk8,true,2024-09-26 00:23:19.276,docusign_00001,0,7ef25b5c88f2659867094a742ef22ae0,0105427000004-0101,,,0,CONTRACT_CANCELLED,2024-11-25 06:30:21.164979,2024-09-26 00:23:20.202338,contract-100117273101992770,NXXXXA
0105432300021-0101-30000A,true,2024-11-18 06:45:02.768,,,989742a1b4a3b7949f422be6d21bde29,0105432300021-0101,,,36,PENDING_CONFIRMATION,2024-11-18 06:45:21.332069,2024-11-18 06:45:21.332069,gid://shopify/SubscriptionContract/12732367064,3XXXXA
0105503500011-0101-NXXXXXA,true,2025-02-04 00:29:43.857,docusign_00001,0,5b473f1b017620db7640f2225108fd75,0105503500011-0101,,,0,PENDING_CONFIRMATION,2025-02-04 00:29:44.274708,2025-02-04 00:29:44.274707,contract-100117386289838600,NXXXXA
0105433400020-0101-30000A,true,2024-11-29 04:48:22.459,,,6feefec3bcf424dc601ff930de14414a,0105433400020-0101,,,36,PENDING_CONFIRMATION,2024-11-29 04:48:55.360025,2024-11-29 04:48:55.360025,gid://shopify/SubscriptionContract/12879659224,3XXXXA
0105434300038-0101-50000A,true,2024-12-08 17:03:10.733,,,ca500feae7e0d6c378218a6af1610042,0105434300038-0101,,,60,PENDING_CONFIRMATION,2024-12-08 17:03:46.965569,2024-12-08 17:03:46.965569,gid://shopify/SubscriptionContract/15500411065,5XXXXA
0105434800015-0101-30000A,true,2024-12-13 04:43:38.953,,,e5a7cb04444f35d921d38b8f6e1e6c61,0105434800015-0101,,,36,PENDING_CONFIRMATION,2024-12-13 04:44:04.336259,2024-12-13 04:44:04.336258,15549694137,3XXXXA
0105503500012-0101-7XXXXXA,true,2025-02-04 00:29:46.062,docusign_00001,0,69cc40b23a2f955284b093566c75e1b2,0105503500012-0101,,,84,PENDING_CONFIRMATION,2025-02-04 00:29:47.106485,2025-02-04 00:29:47.106485,contract-100117386289860633,7XXXXA
0105503500017-0101-3XXXXXA,true,2025-02-04 00:29:56.173,docusign_00001,0,d2cb11fead0222cc97d7dc2780553c6a,0105503500017-0101,,,36,PENDING_CONFIRMATION,2025-02-04 00:29:56.704185,2025-02-04 00:29:56.704185,contract-100117386289961742,3XXXXA
0105503400022-0101-NXXXXXA,true,2025-02-03 00:31:33.188,docusign_00001,0,b4bf32d3df5fe32776695f787a29f385,0105503400022-0101,,,0,PENDING_CONFIRMATION,2025-02-03 00:31:34.428423,2025-02-03 00:31:34.428423,contract-100117385426931911,NXXXXA
0105435800017-0101-50000A,true,2024-12-23 07:30:15.471,,,ac27ced97d363281070371f039f29838,0105435800017-0101,,,60,PENDING_CONFIRMATION,2024-12-23 07:30:21.674080,2024-12-23 07:30:21.674080,15642001593,5XXXXA
0105431300009-0101-70000A,true,2024-11-08 08:47:43.505,docusign_00001,0,2d4f77ca96df83e923095402044f0060,0105431300009-0101,2024-12-26 00:00:00.000,2031-12-26 00:00:00.000,84,ACTIVE,2024-12-26 10:16:04.368881,2024-11-08 08:47:44.960169,contract-100117310556635074,7XXXXA
0105436200003-0301-30000A,true,2024-12-27 04:18:41.505,,,cda886c58257ab5d62f047ee5e7e0a2d,0105436200003-0301,,,36,PENDING_CONFIRMATION,2024-12-27 04:19:19.494955,2024-12-27 04:19:19.494955,15672115385,3XXXXA
0105500700018-0201-30000A,true,2025-01-07 08:35:10.555,,,67cd131f191efd2bfc3b51a7ced3080e,0105500700018-0201,,,36,PENDING_CONFIRMATION,2025-01-07 08:35:21.370186,2025-01-07 08:35:21.370186,15799287993,3XXXXA
0105502100004-0101-N0000A,true,2025-01-21 00:29:09.880,docusign_00001,0,f78510dfba08207c5ea01f8f5f56fd1e,0105502100004-0101,2025-01-24 00:00:00.000,,0,ACTIVE,2025-02-11 02:08:31.268823,2025-01-21 00:29:10.994960,contract-100117374193498814,NXXXXA
0105502100003-0101-70000A,true,2025-01-21 00:29:06.588,docusign_00001,0,6f483c59ee8a6f000898f390f4567189,0105502100003-0101,2025-01-24 00:00:00.000,2032-01-24 00:00:00.000,84,ACTIVE,2025-02-11 02:08:31.296507,2025-01-21 00:29:08.244613,contract-100117374193465893,7XXXXA
0105501400022-0101-30000A,true,2025-01-14 00:29:59.481,docusign_00001,0,3881306cd8b0a0fb0e72c757ba1e60a0,0105501400022-0101,2025-01-15 00:00:00.000,2028-01-15 00:00:00.000,36,ACTIVE,2025-02-11 02:08:32.897627,2025-01-14 00:30:00.043451,contract-100117368145994844,3XXXXA
0105504300012-0101-5XXXXA,true,2025-02-12 00:30:21.806,docusign_00001,0,53b66fd182fae7f502ba128c9739ddf1,0105504300012-0101,,,60,PENDING_CONFIRMATION,2025-02-12 00:30:22.542688,2025-02-12 00:30:22.542687,contract-100117393202218072,5XXXXA
0105502100002-0101-70000A,true,2025-01-21 00:29:03.718,docusign_00001,0,1bc1c387850fd2ea531e255418bbe860,0105502100002-0101,2025-01-24 00:00:00.000,2032-01-24 00:00:00.000,84,ACTIVE,2025-02-03 03:44:04.583547,2025-01-21 00:29:05.217259,contract-100117374193437213,7XXXXA
0105502100006-0101-30000A,true,2025-01-21 00:29:14.594,docusign_00001,0,47875fea5c4c3600487aa4db9e9ea2f1,0105502100006-0101,2025-01-24 00:00:00.000,2028-01-24 00:00:00.000,36,ACTIVE,2025-02-03 03:44:04.594277,2025-01-21 00:29:15.360186,contract-100117374193545951,3XXXXA
1X26Vy4oaq5,true,2024-09-20 00:23:32.054,docusign_00001,0,e0cff8298bd850f321b7e2770657e248,0105426400021-0101,,,0,CONTRACT_CANCELLED,2024-11-25 06:30:40.051067,2024-09-20 00:23:32.572927,contract-100117267918120551,NXXXXA
0105502000010-0101-N0000A,true,2025-01-20 00:30:45.787,docusign_00001,0,422cc2b4e90b878e669b14e4b265d448,0105502000010-0101,2025-01-24 00:00:00.000,,0,ACTIVE,2025-02-03 03:44:03.394064,2025-01-20 00:30:46.594393,contract-100117373330457880,NXXXXA
0105503500013-0101-7XXXXXA,true,2025-02-04 00:29:48.175,docusign_00001,0,73cb5e7d338e8e98dd85ab5fc274e132,0105503500013-0101,,,84,PENDING_CONFIRMATION,2025-02-04 00:29:48.868088,2025-02-04 00:29:48.868088,contract-100117386289881774,7XXXXA
0105503500026-0101-3XXXXXA,true,2025-02-04 00:30:12.377,docusign_00001,0,44dec27401bee1210bef4e9085e27f42,0105503500026-0101,,,36,PENDING_CONFIRMATION,2025-02-04 00:30:12.649248,2025-02-04 00:30:12.649248,contract-100117386290123812,3XXXXA
0105503400023-0101-3XXXXXA,true,2025-02-03 00:31:36.164,docusign_00001,0,228b39df78e2bed247ccc265b20a56ed,0105503400023-0101,,,36,PENDING_CONFIRMATION,2025-02-03 00:31:38.157599,2025-02-03 00:31:38.157599,contract-100117385426961654,3XXXXA
0105503400027-0101-7XXXXXA,true,2025-02-03 00:31:48.389,docusign_00001,0,aa6c34ad06db06b81b58278819e298af,0105503400027-0101,,,84,PENDING_CONFIRMATION,2025-02-03 00:31:48.955797,2025-02-03 00:31:48.955797,contract-100117385427083902,7XXXXA
0105430300080-0101-70000A,true,2024-10-29 08:38:02.596,docusign_00001,0,d91dd421579f5ee03d3d6164c9bb5b50,0105430300080-0101,,,84,PENDING_CONFIRMATION,2024-10-29 08:38:03.387096,2024-10-29 08:38:03.387095,contract-100117301910825961,7XXXXA
0105503500030-0101-NXXXXXA,true,2025-02-04 00:30:21.112,docusign_00001,0,157f14ff21d1e2d4bfe5a3f8eb89e386,0105503500030-0101,,,0,PENDING_CONFIRMATION,2025-02-04 00:30:21.388184,2025-02-04 00:30:21.388184,contract-100117386290211133,NXXXXA
0105504300013-0101-7XXXXA,true,2025-02-12 00:30:23.499,docusign_00001,0,894766d561039b73301c84adb2873e8c,0105504300013-0101,,,84,PENDING_CONFIRMATION,2025-02-12 00:30:24.521610,2025-02-12 00:30:24.521610,contract-100117393202234990,7XXXXA
0105431300011-0101-50000A,true,2024-11-08 08:47:47.724,docusign_00001,0,83d57f531cac5e39bb43adb023925665,0105431300011-0101,,,60,PENDING_CONFIRMATION,2024-11-08 08:47:48.642851,2024-11-08 08:47:48.642851,contract-100117310556677250,5XXXXA
0105431300014-0101-30000A,true,2024-11-08 08:47:53.215,docusign_00001,0,760b6487e2b03823795e1542dcad74d1,0105431300014-0101,,,36,PENDING_CONFIRMATION,2024-11-08 08:47:53.755453,2024-11-08 08:47:53.755452,contract-100117310556732194,3XXXXA
0105431300020-0101-50000A,true,2024-11-08 08:48:03.825,docusign_00001,0,b7f386bcbbcfeda81a062e7cbb7b06b6,0105431300020-0101,,,60,PENDING_CONFIRMATION,2024-11-08 08:48:04.326242,2024-11-08 08:48:04.326242,contract-100117310556838260,5XXXXA
0105431300021-0101-50000A,true,2024-11-08 08:48:05.207,docusign_00001,0,960ef7b23125ebe4a5ecdf35de484356,0105431300021-0101,,,60,PENDING_CONFIRMATION,2024-11-08 08:48:05.734930,2024-11-08 08:48:05.734930,contract-100117310556852082,5XXXXA
