id,order_item_id,promotion_id,create_time,update_time,discount_price
1WdCtY06UfY,0105424900018-0101,1SUGW59ZHC0,2024-09-05 00:22:41.158830,2024-09-05 00:22:41.158830,
1WdCtcFnqXF,0105424900019-0101,1SUGW59ZHC0,2024-09-05 00:22:42.088264,2024-09-05 00:22:42.088264,
1WdCu7PQAmW,0105424900027-0101,1SUGW59ZHC0,2024-09-05 00:22:48.892715,2024-09-05 00:22:48.892715,
1Wero8yYx37,0105425000028-0101,1SUGW59ZHC0,2024-09-06 00:22:48.671825,2024-09-06 00:22:48.671825,
1WerokXZhP0,0105425000038-0101,1SUGW59ZHC0,2024-09-06 00:22:56.875866,2024-09-06 00:22:56.875866,
1WerqXSTYmQ,0105425000057-0101,1SUGW59ZHC0,2024-09-06 00:23:21.103042,2024-09-06 00:23:21.103042,
1WjqeY9beM0,0105425300049-0101,1SUGW59ZHC0,2024-09-09 00:24:40.819885,2024-09-09 00:24:40.819885,
1Wjqehv42pB,0105425300050-0101,1SUGW59ZHC0,2024-09-09 00:24:42.952597,2024-09-09 00:24:42.952597,
1WjqfHoBbUU,0105425300053-0101,1SUGW59ZHC0,2024-09-09 00:24:50.791529,2024-09-09 00:24:50.791529,
1WlVapAAybc,0105425400068-0101,1SUGW59ZHC0,2024-09-10 00:25:11.056769,2024-09-10 00:25:11.056769,4.00
1WlVbKQbfu9,0105425400070-0101,1SUGW59ZHC0,2024-09-10 00:25:17.884337,2024-09-10 00:25:17.884337,4.00
1WopFQswI3q,0105425600008-0101,1SUGW59ZHC0,2024-09-12 00:23:02.745594,2024-09-12 00:23:02.745594,4.00
1WopFWGkZ3T,0105425600009-0101,1SUGW59ZHC0,2024-09-12 00:23:03.922441,2024-09-12 00:23:03.922441,4.00
1WqU9qo5hec,0105425700021-0101,1SUGW59ZHC0,2024-09-13 00:23:07.845032,2024-09-13 00:23:07.845032,7.20
1WqU9yaMBfX,0105425700022-0101,1SUGW59ZHC0,2024-09-13 00:23:09.544273,2024-09-13 00:23:09.544273,2.40
1WvT1rREXNw,0105426000029-0101,1SUGW59ZHC0,2024-09-16 00:25:21.714634,2024-09-16 00:25:21.714634,3.60
1WvT1yL02Qv,0105426000030-0101,1SUGW59ZHC0,2024-09-16 00:25:23.221271,2024-09-16 00:25:23.221271,3.20
1WvT2HYthsA,0105426000033-0101,1SUGW59ZHC0,2024-09-16 00:25:27.420383,2024-09-16 00:25:27.420383,4.80
1WvT2aKPUQ3,0105426000036-0101,1SUGW59ZHC0,2024-09-16 00:25:31.519300,2024-09-16 00:25:31.519300,3.20
1WvT2gbr8xJ,0105426000037-0101,1SUGW59ZHC0,2024-09-16 00:25:32.892134,2024-09-16 00:25:32.892134,3.60
1WvT3LwTkfk,0105426000043-0101,1SUGW59ZHC0,2024-09-16 00:25:41.919711,2024-09-16 00:25:41.919711,2.40
1WvT3SH2zaX,0105426000044-0101,1SUGW59ZHC0,2024-09-16 00:25:43.309801,2024-09-16 00:25:43.309801,3.20
1WvT3XSw7EY,0105426000045-0101,1SUGW59ZHC0,2024-09-16 00:25:44.436560,2024-09-16 00:25:44.436560,7.20
1WvT3iotJxP,0105426000047-0101,1SUGW59ZHC0,2024-09-16 00:25:46.916599,2024-09-16 00:25:46.916599,7.20
1Wx7bE6U4oW,0105426100037-0101,1SUGW59ZHC0,2024-09-17 00:20:41.716542,2024-09-17 00:20:41.716542,4.00
1WymhgKWI68,0105426200020-0101,1SUGW59ZHC0,2024-09-18 00:23:29.824864,2024-09-18 00:23:29.824864,7.20
1Wymhzc6kAF,0105426200023-0101,1SUGW59ZHC0,2024-09-18 00:23:34.037318,2024-09-18 00:23:34.037318,3.20
1WymiI3T0Gv,0105426200026-0101,1SUGW59ZHC0,2024-09-18 00:23:38.064654,2024-09-18 00:23:38.064654,3.60
1WymiNDw89W,0105426200027-0101,1SUGW59ZHC0,2024-09-18 00:23:39.193581,2024-09-18 00:23:39.193581,2.40
1WymidBACih,0105426200030-0101,1SUGW59ZHC0,2024-09-18 00:23:42.678925,2024-09-18 00:23:42.678925,7.20
1WymijvqXbc,0105426200031-0101,1SUGW59ZHC0,2024-09-18 00:23:44.153488,2024-09-18 00:23:44.153488,7.20
1WymjGDrNRh,0105426200037-0101,1SUGW59ZHC0,2024-09-18 00:23:51.209130,2024-09-18 00:23:51.209130,3.60
1WymjQ11Mok,0105426200039-0101,1SUGW59ZHC0,2024-09-18 00:23:53.345685,2024-09-18 00:23:53.345685,4.80
1X0RbhvwrNY,0105426300022-0101,1SUGW59ZHC0,2024-09-19 00:23:29.611633,2024-09-19 00:23:29.611633,7.20
1X0RbnbMGYH,0105426300023-0101,1SUGW59ZHC0,2024-09-19 00:23:30.849527,2024-09-19 00:23:30.849527,4.00
1X26VrbjO0y,0105426400020-0101,1SUGW59ZHC0,2024-09-20 00:23:31.161559,2024-09-20 00:23:31.161559,2.40
1X26Vy5fOEJ,0105426400021-0101,1SUGW59ZHC0,2024-09-20 00:23:32.578373,2024-09-20 00:23:32.578373,3.20
1X26WBGJLUv,0105426400023-0101,1SUGW59ZHC0,2024-09-20 00:23:35.453308,2024-09-20 00:23:35.453308,7.20
1X26WSX0HKb,0105426400026-0101,1SUGW59ZHC0,2024-09-20 00:23:39.225475,2024-09-20 00:23:39.225475,7.20
1X26WzGYDlk,0105426400032-0101,1SUGW59ZHC0,2024-09-20 00:23:46.375309,2024-09-20 00:23:46.375309,6.00
1X26XEsUNNc,0105426400035-0101,1SUGW59ZHC0,2024-09-20 00:23:49.785180,2024-09-20 00:23:49.785180,3.20
1X26XUicTbR,0105426400038-0101,1SUGW59ZHC0,2024-09-20 00:23:53.245465,2024-09-20 00:23:53.245465,2.40
1X75I3590xQ,0105426700011-0101,1SUGW59ZHC0,2024-09-23 00:24:26.147044,2024-09-23 00:24:26.147044,3.60
1X75PW6j0C1,0105426700071-0101,1SUGW59ZHC0,2024-09-23 00:26:07.281252,2024-09-23 00:26:07.281252,7.20
1X75PhY4aH0,0105426700072-0101,1SUGW59ZHC0,2024-09-23 00:26:09.780550,2024-09-23 00:26:09.780550,3.60
1X8kCgdCnLL,0105426800038-0101,1SUGW59ZHC0,2024-09-24 00:24:34.222009,2024-09-24 00:24:34.222009,4.80
1X8kCnBgNdU,0105426800039-0101,1SUGW59ZHC0,2024-09-24 00:24:35.654177,2024-09-24 00:24:35.654177,7.20
1X8kCsZUed7,0105426800040-0101,1SUGW59ZHC0,2024-09-24 00:24:36.829439,2024-09-24 00:24:36.829439,2.40
1X8kIF8VJfe,0105426800071-0101,1SUGW59ZHC0,2024-09-24 00:25:49.469049,2024-09-24 00:25:49.469049,7.20
1Utu9TvZWUH,0105418400066-0101,1SUGW59ZHC0,2024-07-02 08:46:36.058754,2024-07-02 08:46:36.058754,
1UtwmdFZbyE,0105418400067-0101,1SUGW59ZHC0,2024-07-02 09:23:25.479009,2024-07-02 09:23:25.479009,
1Utwn51hy8c,0105418400068-0101,1SUGW59ZHC0,2024-07-02 09:23:31.544951,2024-07-02 09:23:31.544951,
1UtwnUmg3aF,0105418400069-0101,1SUGW59ZHC0,2024-07-02 09:23:37.172549,2024-07-02 09:23:37.172549,
1UtwntATeMp,0105418400070-0101,1SUGW59ZHC0,2024-07-02 09:23:42.496716,2024-07-02 09:23:42.496716,
1UtwoInBhjq,0105418400071-0101,1SUGW59ZHC0,2024-07-02 09:23:48.094633,2024-07-02 09:23:48.094633,
1Utwog6qlDn,0105418400072-0101,1SUGW59ZHC0,2024-07-02 09:23:53.188015,2024-07-02 09:23:53.188015,
1Utwp4mGJhY,0105418400073-0101,1SUGW59ZHC0,2024-07-02 09:23:58.575620,2024-07-02 09:23:58.575620,
1UtwpRUAisW,0105418400074-0101,1SUGW59ZHC0,2024-07-02 09:24:03.535542,2024-07-02 09:24:03.535542,
1Utwq14qM53,0105418400075-0101,1SUGW59ZHC0,2024-07-02 09:24:11.309848,2024-07-02 09:24:11.309848,
1UtwqV06aFw,0105418400076-0101,1SUGW59ZHC0,2024-07-02 09:24:17.845709,2024-07-02 09:24:17.845709,
1Utwqv5DMIS,0105418400077-0101,1SUGW59ZHC0,2024-07-02 09:24:23.542134,2024-07-02 09:24:23.542134,
1UtwrLst9lK,0105418400078-0101,1SUGW59ZHC0,2024-07-02 09:24:29.396723,2024-07-02 09:24:29.396723,
1UvYtgLcljK,0105418500001-0101,1SUGW59ZHC0,2024-07-03 08:44:22.817669,2024-07-03 08:44:22.817669,
1UvYtv9YYcv,0105418500002-0101,1SUGW59ZHC0,2024-07-03 08:44:26.056587,2024-07-03 08:44:26.056587,
1UvYu4S3rp0,0105418500003-0101,1SUGW59ZHC0,2024-07-03 08:44:28.051042,2024-07-03 08:44:28.051042,
1UvYu92FImd,0105418500004-0101,1SUGW59ZHC0,2024-07-03 08:44:29.051866,2024-07-03 08:44:29.051866,
1UvYuCLQK5H,0105418500005-0101,1SUGW59ZHC0,2024-07-03 08:44:29.774326,2024-07-03 08:44:29.774326,
1UvYuFxQnTE,0105418500006-0101,1SUGW59ZHC0,2024-07-03 08:44:30.563411,2024-07-03 08:44:30.563411,
1UvYuIc48vh,0105418500007-0101,1SUGW59ZHC0,2024-07-03 08:44:31.143816,2024-07-03 08:44:31.143816,
1UvYuKsZaKg,0105418500008-0101,1SUGW59ZHC0,2024-07-03 08:44:31.638051,2024-07-03 08:44:31.638051,
1UvYuNZQl2W,0105418500009-0101,1SUGW59ZHC0,2024-07-03 08:44:32.226132,2024-07-03 08:44:32.226132,
1UvYuRB6fYP,0105418500010-0101,1SUGW59ZHC0,2024-07-03 08:44:33.014922,2024-07-03 08:44:33.014922,
1UvYuTeR1ZL,0105418500011-0101,1SUGW59ZHC0,2024-07-03 08:44:33.554461,2024-07-03 08:44:33.554461,
1UvYuX5YoUk,0105418500012-0101,1SUGW59ZHC0,2024-07-03 08:44:34.305831,2024-07-03 08:44:34.305831,
1UvZ0hxbIMq,0105418500013-0101,1SUGW59ZHC0,2024-07-03 08:45:57.933194,2024-07-03 08:45:57.933194,
1UvZ0n1J0je,0105418500014-0101,1SUGW59ZHC0,2024-07-03 08:45:59.038917,2024-07-03 08:45:59.038917,
1UvZ0qtxtPj,0105418500015-0101,1SUGW59ZHC0,2024-07-03 08:45:59.886662,2024-07-03 08:45:59.886662,
1UvZ0uf3WqX,0105418500016-0101,1SUGW59ZHC0,2024-07-03 08:46:00.706924,2024-07-03 08:46:00.706924,
1UvZ0xHQ5GU,0105418500017-0101,1SUGW59ZHC0,2024-07-03 08:46:01.279221,2024-07-03 08:46:01.279221,
1UvZ0zbqwpK,0105418500018-0101,1SUGW59ZHC0,2024-07-03 08:46:01.788340,2024-07-03 08:46:01.788340,
1UvZ135ueTd,0105418500019-0101,1SUGW59ZHC0,2024-07-03 08:46:02.549299,2024-07-03 08:46:02.549299,
1UvZ15inRUL,0105418500020-0101,1SUGW59ZHC0,2024-07-03 08:46:03.123953,2024-07-03 08:46:03.123953,
1UvZ19GGKhk,0105418500021-0101,1SUGW59ZHC0,2024-07-03 08:46:03.897078,2024-07-03 08:46:03.897078,
1UvZ1CvrfMq,0105418500022-0101,1SUGW59ZHC0,2024-07-03 08:46:04.698812,2024-07-03 08:46:04.698812,
1UvZ1FvmvZz,0105418500023-0101,1SUGW59ZHC0,2024-07-03 08:46:05.353720,2024-07-03 08:46:05.353720,
1UvZ1I9DkCL,0105418500024-0101,1SUGW59ZHC0,2024-07-03 08:46:05.837740,2024-07-03 08:46:05.837740,
1Uve8iiJQPV,0105418500025-0101,1SUGW59ZHC0,2024-07-03 09:57:44.530234,2024-07-03 09:57:44.530234,
1UvecdVIthl,0105418500026-0101,1SUGW59ZHC0,2024-07-03 10:04:29.656945,2024-07-03 10:04:29.656945,
1Uvf4Xfm84f,0105418500027-0101,1SUGW59ZHC0,2024-07-03 10:10:47.568575,2024-07-03 10:10:47.568575,
1UvfcsaDPhN,0105418500028-0102,1SUGW59ZHC0,2024-07-03 10:18:32.568737,2024-07-03 10:18:32.568737,
1UvmDP41k2E,0105418500029-0101,1SUGW59ZHC0,2024-07-03 11:50:44.895833,2024-07-03 11:50:44.895833,
1UvmJAUPgr7,0105418500030-0101,1SUGW59ZHC0,2024-07-03 11:52:02.963713,2024-07-03 11:52:02.963713,
1Ux0VLMXtcc,0105418600001-0102,1SUGW59ZHC0,2024-07-04 05:38:18.885719,2024-07-04 05:38:18.885719,
1Ux0VLMXtcd,0105418600001-0202,1SUGW59ZHC0,2024-07-04 05:38:18.888114,2024-07-04 05:38:18.888114,
1Ux0VLMXtce,0105418600001-0302,1SUGW59ZHC0,2024-07-04 05:38:18.889920,2024-07-04 05:38:18.889920,
1Ux0VLMXtcf,0105418600001-0402,1SUGW59ZHC0,2024-07-04 05:38:18.890867,2024-07-04 05:38:18.890867,
1Ux0VLMXtcg,0105418600001-0502,1SUGW59ZHC0,2024-07-04 05:38:18.891688,2024-07-04 05:38:18.891688,
1Ux0VLMXtch,0105418600001-0602,1SUGW59ZHC0,2024-07-04 05:38:18.892471,2024-07-04 05:38:18.892471,
1Ux0hL4SDm3,0105418600002-0102,1SUGW59ZHC0,2024-07-04 05:41:01.327943,2024-07-04 05:41:01.327943,
1Ux0hL4SDm4,0105418600002-0202,1SUGW59ZHC0,2024-07-04 05:41:01.329224,2024-07-04 05:41:01.329224,
1Ux0hL4SDm5,0105418600002-0302,1SUGW59ZHC0,2024-07-04 05:41:01.329752,2024-07-04 05:41:01.329752,
1Ux0hL4SDm6,0105418600002-0402,1SUGW59ZHC0,2024-07-04 05:41:01.330212,2024-07-04 05:41:01.330212,
1Ux0hL4SDm7,0105418600002-0502,1SUGW59ZHC0,2024-07-04 05:41:01.330871,2024-07-04 05:41:01.330871,
1Ux0hL4SDm8,0105418600002-0602,1SUGW59ZHC0,2024-07-04 05:41:01.331336,2024-07-04 05:41:01.331336,
1UxLnehnzYU,0105418600003-0101,1SUGW59ZHC0,2024-07-04 10:36:18.843728,2024-07-04 10:36:18.843728,
1UxLnehnzYX,0105418600003-0201,1SUGW59ZHC0,2024-07-04 10:36:18.845691,2024-07-04 10:36:18.845691,
1UxLnehnzYa,0105418600003-0301,1SUGW59ZHC0,2024-07-04 10:36:18.849080,2024-07-04 10:36:18.849080,
1UxLnei5agh,0105418600003-0401,1SUGW59ZHC0,2024-07-04 10:36:18.850506,2024-07-04 10:36:18.850506,
1UxLnei5agk,0105418600003-0501,1SUGW59ZHC0,2024-07-04 10:36:18.851391,2024-07-04 10:36:18.851391,
1UxMBPqXsxB,0105418600004-0101,1SUGW59ZHC0,2024-07-04 10:41:40.580049,2024-07-04 10:41:40.580049,
1UyY63nk8cL,0105418700001-0101,1SUGW59ZHC0,2024-07-05 03:55:59.870272,2024-07-05 03:55:59.870272,
1UyY77jn5wT,0105418700002-0101,1SUGW59ZHC0,2024-07-05 03:56:14.213455,2024-07-05 03:56:14.213455,
1UyY82BdGBu,0105418700003-0101,1SUGW59ZHC0,2024-07-05 03:56:26.557205,2024-07-05 03:56:26.557205,
1UyY91UzM92,0105418700004-0101,1SUGW59ZHC0,2024-07-05 03:56:39.933766,2024-07-05 03:56:39.933766,
1UyY9vvTSJA,0105418700005-0101,1SUGW59ZHC0,2024-07-05 03:56:52.258334,2024-07-05 03:56:52.258334,
1UyYDvtVZKS,0105418700006-0101,1SUGW59ZHC0,2024-07-05 03:57:46.421162,2024-07-05 03:57:46.421162,
1UyYEpoGWRm,0105418700007-0101,1SUGW59ZHC0,2024-07-05 03:57:58.635223,2024-07-05 03:57:58.635223,
1UyYFfbUYz0,0105418700008-0101,1SUGW59ZHC0,2024-07-05 03:58:09.947446,2024-07-05 03:58:09.947446,
1UyYGYZ55yB,0105418700009-0101,1SUGW59ZHC0,2024-07-05 03:58:21.951697,2024-07-05 03:58:21.951697,
1UyYHQuC2Md,0105418700010-0101,1SUGW59ZHC0,2024-07-05 03:58:33.821982,2024-07-05 03:58:33.821982,
1UyYIKpOKfa,0105418700011-0101,1SUGW59ZHC0,2024-07-05 03:58:46.035772,2024-07-05 03:58:46.035772,
1UyYJF2soOF,0105418700012-0101,1SUGW59ZHC0,2024-07-05 03:58:58.317477,2024-07-05 03:58:58.317477,
1UyYK8ZRvvg,0105418700013-0101,1SUGW59ZHC0,2024-07-05 03:59:10.446505,2024-07-05 03:59:10.446505,
1UyYL05yLdI,0105418700014-0101,1SUGW59ZHC0,2024-07-05 03:59:22.134657,2024-07-05 03:59:22.134657,
1UyYLrM21mw,0105418700015-0101,1SUGW59ZHC0,2024-07-05 03:59:33.767356,2024-07-05 03:59:33.767356,
1UyYMl3Jyfs,0105418700016-0101,1SUGW59ZHC0,2024-07-05 03:59:45.933069,2024-07-05 03:59:45.933069,
1UyYNbZkATM,0105418700017-0101,1SUGW59ZHC0,2024-07-05 03:59:57.408055,2024-07-05 03:59:57.408055,
1UyZbjlfjwG,0105418700018-0101,1SUGW59ZHC0,2024-07-05 04:17:08.404622,2024-07-05 04:17:08.404622,
1UyZceW1lDI,0105418700019-0101,1SUGW59ZHC0,2024-07-05 04:17:20.799438,2024-07-05 04:17:20.799438,
1UyZdWkGOwS,0105418700020-0101,1SUGW59ZHC0,2024-07-05 04:17:32.644625,2024-07-05 04:17:32.644625,
1UyZeQrRmGa,0105418700021-0101,1SUGW59ZHC0,2024-07-05 04:17:44.901152,2024-07-05 04:17:44.901152,
1UyZfIT4yIz,0105418700022-0101,1SUGW59ZHC0,2024-07-05 04:17:56.610634,2024-07-05 04:17:56.610634,
1UyZg8BhV0B,0105418700023-0101,1SUGW59ZHC0,2024-07-05 04:18:07.906163,2024-07-05 04:18:07.906163,
1UyZh0MFM2u,0105418700024-0101,1SUGW59ZHC0,2024-07-05 04:18:19.738102,2024-07-05 04:18:19.738102,
1UyZhzZQCrC,0105418700025-0101,1SUGW59ZHC0,2024-07-05 04:18:33.109562,2024-07-05 04:18:33.109562,
1UyZirIedgA,0105418700026-0101,1SUGW59ZHC0,2024-07-05 04:18:44.844364,2024-07-05 04:18:44.844364,
1UyZjjf7eBC,0105418700027-0101,1SUGW59ZHC0,2024-07-05 04:18:56.722514,2024-07-05 04:18:56.722514,
1UyZkZecN0d,0105418700028-0101,1SUGW59ZHC0,2024-07-05 04:19:08.075507,2024-07-05 04:19:08.075507,
1UyZlW7Py3d,0105418700029-0101,1SUGW59ZHC0,2024-07-05 04:19:20.845453,2024-07-05 04:19:20.845453,
1UyqqR5ePxK,0105418700034-0101,1SUGW59ZHC0,2024-07-05 08:18:20.969968,2024-07-05 08:18:20.969968,
1UyqqeP9sgy,0105418700035-0101,1SUGW59ZHC0,2024-07-05 08:18:23.879168,2024-07-05 08:18:23.879168,
1UyqqidwUfe,0105418700036-0101,1SUGW59ZHC0,2024-07-05 08:18:24.803727,2024-07-05 08:18:24.803727,
1UyqqmXHTiq,0105418700037-0101,1SUGW59ZHC0,2024-07-05 08:18:25.654341,2024-07-05 08:18:25.654341,
1UyqqpbSitC,0105418700038-0101,1SUGW59ZHC0,2024-07-05 08:18:26.324325,2024-07-05 08:18:26.324325,
1UyqqtXnPOE,0105418700039-0101,1SUGW59ZHC0,2024-07-05 08:18:27.184250,2024-07-05 08:18:27.184250,
1UyqqwmXkre,0105418700040-0101,1SUGW59ZHC0,2024-07-05 08:18:27.892781,2024-07-05 08:18:27.892781,
1Uyqr0S86gY,0105418700041-0101,1SUGW59ZHC0,2024-07-05 08:18:28.693681,2024-07-05 08:18:28.693681,
1Uyqr4kNqp8,0105418700042-0101,1SUGW59ZHC0,2024-07-05 08:18:29.631007,2024-07-05 08:18:29.631007,
1Uyqr7IGleK,0105418700043-0101,1SUGW59ZHC0,2024-07-05 08:18:30.188473,2024-07-05 08:18:30.188473,
1UyqrApghDK,0105418700044-0101,1SUGW59ZHC0,2024-07-05 08:18:30.961455,2024-07-05 08:18:30.961455,
1UyqrF9vd9Q,0105418700045-0101,1SUGW59ZHC0,2024-07-05 08:18:31.906440,2024-07-05 08:18:31.906440,
1Uyqs83XlVP,0105418700046-0101,1SUGW59ZHC0,2024-07-05 08:18:43.896485,2024-07-05 08:18:43.896485,
1UyqsE1gh8f,0105418700047-0101,1SUGW59ZHC0,2024-07-05 08:18:45.201179,2024-07-05 08:18:45.201179,
1UyqsIbpAMN,0105418700048-0101,1SUGW59ZHC0,2024-07-05 08:18:46.200771,2024-07-05 08:18:46.200771,
1UyqsLAqTXb,0105418700049-0101,1SUGW59ZHC0,2024-07-05 08:18:46.762478,2024-07-05 08:18:46.762478,
1UyqsPMZRZb,0105418700050-0101,1SUGW59ZHC0,2024-07-05 08:18:47.677192,2024-07-05 08:18:47.677192,
1UyqsSCDCkv,0105418700051-0101,1SUGW59ZHC0,2024-07-05 08:18:48.295534,2024-07-05 08:18:48.295534,
1UyqsV6EpZP,0105418700052-0101,1SUGW59ZHC0,2024-07-05 08:18:48.930353,2024-07-05 08:18:48.930353,
1UyqsXWgDSV,0105418700053-0101,1SUGW59ZHC0,2024-07-05 08:18:49.460629,2024-07-05 08:18:49.460629,
1UyqsfWVWQB,0105418700054-0101,1SUGW59ZHC0,2024-07-05 08:18:51.206374,2024-07-05 08:18:51.206374,
1Uyqsiz6Gm5,0105418700055-0101,1SUGW59ZHC0,2024-07-05 08:18:51.961692,2024-07-05 08:18:51.961692,
1UyqslQjzVP,0105418700056-0101,1SUGW59ZHC0,2024-07-05 08:18:52.497298,2024-07-05 08:18:52.497298,
1Uyqspaz2cX,0105418700057-0101,1SUGW59ZHC0,2024-07-05 08:18:53.406678,2024-07-05 08:18:53.406678,
1UyqudCF4Xj,0105418700058-0101,1SUGW59ZHC0,2024-07-05 08:19:17.782895,2024-07-05 08:19:17.782895,
1UyquljZ2sd,0105418700059-0101,1SUGW59ZHC0,2024-07-05 08:19:19.647618,2024-07-05 08:19:19.647618,
1UyquqCt8yd,0105418700060-0101,1SUGW59ZHC0,2024-07-05 08:19:20.624188,2024-07-05 08:19:20.624188,
1UyqutKFtoT,0105418700061-0101,1SUGW59ZHC0,2024-07-05 08:19:21.306818,2024-07-05 08:19:21.306818,
1Uyquw8C5J5,0105418700062-0101,1SUGW59ZHC0,2024-07-05 08:19:21.918451,2024-07-05 08:19:21.918451,
1UyquyrwD6d,0105418700063-0101,1SUGW59ZHC0,2024-07-05 08:19:22.516714,2024-07-05 08:19:22.516714,
1Uyqv2YVE3z,0105418700064-0101,1SUGW59ZHC0,2024-07-05 08:19:23.322259,2024-07-05 08:19:23.322259,
1Uyqv77mttV,0105418700065-0101,1SUGW59ZHC0,2024-07-05 08:19:24.320313,2024-07-05 08:19:24.320313,
1UyqvA9v1sh,0105418700066-0101,1SUGW59ZHC0,2024-07-05 08:19:24.981778,2024-07-05 08:19:24.981778,
1UyqvCmHaIZ,0105418700067-0101,1SUGW59ZHC0,2024-07-05 08:19:25.553722,2024-07-05 08:19:25.553722,
1UyqvH0LGcB,0105418700068-0101,1SUGW59ZHC0,2024-07-05 08:19:26.478513,2024-07-05 08:19:26.478513,
1UyqvJm4aKL,0105418700069-0101,1SUGW59ZHC0,2024-07-05 08:19:27.082974,2024-07-05 08:19:27.082974,
1Uyqx2dhXE3,0105418700070-0101,1SUGW59ZHC0,2024-07-05 08:19:50.423711,2024-07-05 08:19:50.423711,
1Uyqx7OP5WX,0105418700071-0101,1SUGW59ZHC0,2024-07-05 08:19:51.462834,2024-07-05 08:19:51.462834,
1UyqxC3Ioff,0105418700072-0101,1SUGW59ZHC0,2024-07-05 08:19:52.480580,2024-07-05 08:19:52.480580,
1UyqxGGjNU3,0105418700073-0101,1SUGW59ZHC0,2024-07-05 08:19:53.401163,2024-07-05 08:19:53.401163,
1UyqxK2yN4J,0105418700074-0101,1SUGW59ZHC0,2024-07-05 08:19:54.226746,2024-07-05 08:19:54.226746,
1UyqxN7ioUn,0105418700075-0101,1SUGW59ZHC0,2024-07-05 08:19:54.898701,2024-07-05 08:19:54.898701,
1UyqxRvzIvP,0105418700076-0101,1SUGW59ZHC0,2024-07-05 08:19:55.949619,2024-07-05 08:19:55.949619,
1UyqxXWZWl9,0105418700077-0101,1SUGW59ZHC0,2024-07-05 08:19:57.170397,2024-07-05 08:19:57.170397,
1UyqxglRyX1,0105418700078-0101,1SUGW59ZHC0,2024-07-05 08:19:59.189313,2024-07-05 08:19:59.189313,
1UyqxnRsKSL,0105418700079-0101,1SUGW59ZHC0,2024-07-05 08:20:00.649529,2024-07-05 08:20:00.649529,
1Uyqxrc7NXg,0105418700080-0101,1SUGW59ZHC0,2024-07-05 08:20:01.558690,2024-07-05 08:20:01.558690,
1Uyqxv7piK8,0105418700081-0101,1SUGW59ZHC0,2024-07-05 08:20:02.325280,2024-07-05 08:20:02.325280,
1UyupbUQGpz,0105418700083-0101,1SUGW59ZHC0,2024-07-05 09:14:08.204471,2024-07-05 09:14:08.204471,
1Uyuq2oAjzq,0105418700084-0101,1SUGW59ZHC0,2024-07-05 09:14:14.139531,2024-07-05 09:14:14.139531,
1Uyuq9YwbxD,0105418700085-0101,1SUGW59ZHC0,2024-07-05 09:14:15.638192,2024-07-05 09:14:15.638192,
1UyuqG5R0KC,0105418700086-0101,1SUGW59ZHC0,2024-07-05 09:14:17.040435,2024-07-05 09:14:17.040435,
1UyuqLp0rCf,0105418700087-0101,1SUGW59ZHC0,2024-07-05 09:14:18.292343,2024-07-05 09:14:18.292343,
1UyuqPuaBTr,0105418700088-0101,1SUGW59ZHC0,2024-07-05 09:14:19.185571,2024-07-05 09:14:19.185571,
1UyuqVfa20K,0105418700089-0101,1SUGW59ZHC0,2024-07-05 09:14:20.443244,2024-07-05 09:14:20.443244,
1UyuqZNsFcY,0105418700090-0101,1SUGW59ZHC0,2024-07-05 09:14:21.254565,2024-07-05 09:14:21.254565,
1UyuqcckibD,0105418700091-0101,1SUGW59ZHC0,2024-07-05 09:14:21.963056,2024-07-05 09:14:21.963056,
1UyuqhBknIQ,0105418700092-0101,1SUGW59ZHC0,2024-07-05 09:14:22.959662,2024-07-05 09:14:22.959662,
1UyuqkrmDrj,0105418700093-0101,1SUGW59ZHC0,2024-07-05 09:14:23.762799,2024-07-05 09:14:23.762799,
1UyuqpDLcKP,0105418700094-0101,1SUGW59ZHC0,2024-07-05 09:14:24.712235,2024-07-05 09:14:24.712235,
1UyuvApinSi,0105418700095-0101,1SUGW59ZHC0,2024-07-05 09:15:23.603071,2024-07-05 09:15:23.603071,
1UyuvHAfAb6,0105418700096-0101,1SUGW59ZHC0,2024-07-05 09:15:24.987622,2024-07-05 09:15:24.987622,
1UyuvYPYzM6,0105418700097-0101,1SUGW59ZHC0,2024-07-05 09:15:28.754151,2024-07-05 09:15:28.754151,
1UyuvcusHMY,0105418700098-0101,1SUGW59ZHC0,2024-07-05 09:15:29.737566,2024-07-05 09:15:29.737566,
1UyuvhkQcgu,0105418700099-0101,1SUGW59ZHC0,2024-07-05 09:15:30.792508,2024-07-05 09:15:30.792508,
1UyuvmJ3ZA0,0105418700100-0101,1SUGW59ZHC0,2024-07-05 09:15:31.788776,2024-07-05 09:15:31.788776,
1Uyuvr1EL6g,0105418700101-0101,1SUGW59ZHC0,2024-07-05 09:15:32.818130,2024-07-05 09:15:32.818130,
1Uyuvv5I8cw,0105418700102-0101,1SUGW59ZHC0,2024-07-05 09:15:33.705918,2024-07-05 09:15:33.705918,
1Uyuw0o1C7c,0105418700103-0101,1SUGW59ZHC0,2024-07-05 09:15:34.955301,2024-07-05 09:15:34.955301,
1Uyuw4bcG68,0105418700104-0101,1SUGW59ZHC0,2024-07-05 09:15:35.786212,2024-07-05 09:15:35.786212,
1Uyuw9brpHc,0105418700105-0101,1SUGW59ZHC0,2024-07-05 09:15:36.878540,2024-07-05 09:15:36.878540,
