id,title,rate,price,payment_id,service_payment_id,contract_payment_information_id,order_item_id
1aAZOoC2ZMA,Texas State Tax,0.0625,75.31,1aAZOoC2ZM9,,,
1aAZOoC2ZMB,Houston Mta Transit,0.0100,12.05,1aAZOoC2ZM9,,,
1aAZOoC2ZMC,Harris Co Emergency Services District 29 Sp,0.0100,12.05,1aAZOoC2ZM9,,,
1aAZOoH9LhR,Texas State Tax,0.0625,75.31,,,,0105501500026-0102
1aAZOoH9LhS,Houston Mta Transit,0.0100,12.05,,,,0105501500026-0102
1aAZOoH9LhT,Harris Co Emergency Services District 29 Sp,0.0100,12.05,,,,0105501500026-0102
1aAZc01EIcy,Texas State Tax,0.0625,75.31,1aAZc01EIcx,,,
1aAZc01EIcz,Houston Mta Transit,0.0100,12.05,1aAZc01EIcx,,,
1aAZc01EId0,Harris Co Emergency Services District 29 Sp,0.0100,12.05,1aAZc01EIcx,,,
1aAZc044Hvj,Texas State Tax,0.0625,75.31,,,,0105501500027-0102
1aAZc044Hvk,Houston Mta Transit,0.0100,12.05,,,,0105501500027-0102
1aAZc044Hvl,Harris Co Emergency Services District 29 Sp,0.0100,12.05,,,,0105501500027-0102
1aAw3ju8krP,Texas State Tax,0.0625,84.38,1aAw3ju8krO,,,
1aAw3juQLzU,Houston City Tax,0.0100,13.50,1aAw3ju8krO,,,
1aAw3juQLzV,Houston Mta Transit,0.0100,13.50,1aAw3ju8krO,,,
1aAw3k5D6w2,Texas State Tax,0.0625,84.38,,,,0105501500034-0102
1aAw3k5D6w3,Houston City Tax,0.0100,13.50,,,,0105501500034-0102
1aAw3k5D6w4,Houston Mta Transit,0.0100,13.50,,,,0105501500034-0102
1aAw5R8UpiV,Texas State Tax,0.0625,84.38,1aAw5R8UpiU,,,
1aAw5R8UpiW,Houston City Tax,0.0100,13.50,1aAw5R8UpiU,,,
1aAw5R8UpiX,Houston Mta Transit,0.0100,13.50,1aAw5R8UpiU,,,
1aAw5RAU1d4,Texas State Tax,0.0625,84.38,,,,0105501500035-0102
1aAw5RAU1d5,Houston City Tax,0.0100,13.50,,,,0105501500035-0102
1aAw5RAU1d6,Houston Mta Transit,0.0100,13.50,,,,0105501500035-0102
1aAzocFYfop,Texas State Tax,0.0625,84.38,1aAzocFYfoo,,,
1aAzocFYfoq,Houston City Tax,0.0100,13.50,1aAzocFYfoo,,,
1aAzocFYfor,Houston Mta Transit,0.0100,13.50,1aAzocFYfoo,,,
1aAzocIgGFe,Texas State Tax,0.0625,84.38,,,,0105501500038-0102
1aAzocIgGFf,Houston City Tax,0.0100,13.50,,,,0105501500038-0102
1aAzocIgGFg,Houston Mta Transit,0.0100,13.50,,,,0105501500038-0102
1aB0pkzGfyU,Texas State Tax,0.0625,84.38,1aB0pkzGfyT,,,
1aB0pkzGfyV,Houston City Tax,0.0100,13.50,1aB0pkzGfyT,,,
1aB0pkzGfyW,Houston Mta Transit,0.0100,13.50,1aB0pkzGfyT,,,
1aB0pl2OGPJ,Texas State Tax,0.0625,84.38,,,,0105501500039-0102
1aB0pl2OGPK,Houston City Tax,0.0100,13.50,,,,0105501500039-0102
1aB0pl2OGPL,Houston Mta Transit,0.0100,13.50,,,,0105501500039-0102
1aB4Ca1cNTr,Texas State Tax,0.0625,84.38,1aB4Ca1cNTq,,,
1aB4Ca1cNTs,Houston City Tax,0.0100,13.50,1aB4Ca1cNTq,,,
1aB4Ca1cNTt,Houston Mta Transit,0.0100,13.50,1aB4Ca1cNTq,,,
1aB4Ca4SMmc,Texas State Tax,0.0625,84.38,,,,0105501500041-0102
1aB4Ca4SMmd,Houston City Tax,0.0100,13.50,,,,0105501500041-0102
1aB4Ca4SMme,Houston Mta Transit,0.0100,13.50,,,,0105501500041-0102
1aC7E8obtaj,Texas State Tax,0.0625,84.38,1aC7E8obtai,,,
1aC7E8obtak,Houston City Tax,0.0100,13.50,1aC7E8obtai,,,
1aC7E8obtal,Houston Mta Transit,0.0100,13.50,1aC7E8obtai,,,
1aC7E8rAHlQ,Texas State Tax,0.0625,84.38,,,,0105501600027-0102
1aC7E8rAHlR,Houston City Tax,0.0100,13.50,,,,0105501600027-0102
1aC7E8rAHlS,Houston Mta Transit,0.0100,13.50,,,,0105501600027-0102
1aCDSEv6cei,Texas State Tax,0.0625,75.31,1aCDSEv6ceh,,,
1aCDSEv6cej,Houston City Tax,0.0100,12.05,1aCDSEv6ceh,,,
1aCDSEv6cek,Houston Mta Transit,0.0100,12.05,1aCDSEv6ceh,,,
1aCDSFLVJkp,Texas State Tax,0.0625,75.31,,,,0105501600028-0102
1aCDSFLVJkq,Houston City Tax,0.0100,12.05,,,,0105501600028-0102
1aCDSFLVJkr,Houston Mta Transit,0.0100,12.05,,,,0105501600028-0102
1aCDWr52WnF,Texas State Tax,0.0625,75.31,1aCDWr52WnE,,,
1aCDWr52WnG,Houston Mta Transit,0.0100,12.05,1aCDWr52WnE,,,
1aCDWr52WnH,Harris Co Emergency Services District 29 Sp,0.0100,12.05,1aCDWr52WnE,,,
1aCDWr7sW60,Texas State Tax,0.0625,75.31,,,,0105501600029-0102
1aCDWr7sW61,Houston Mta Transit,0.0100,12.05,,,,0105501600029-0102
1aCDWr7sW62,Harris Co Emergency Services District 29 Sp,0.0100,12.05,,,,0105501600029-0102
1aCWyMSamwR,Texas State Tax,0.0625,75.31,1aCWyMSamwQ,,,
1aCWyMSamwS,Houston City Tax,0.0100,12.05,1aCWyMSamwQ,,,
1aCWyMSamwT,Houston Mta Transit,0.0100,12.05,1aCWyMSamwQ,,,
1aCWyMUrZz4,Texas State Tax,0.0625,75.31,,,,0105501600032-0102
1aCWyMUrZz5,Houston City Tax,0.0100,12.05,,,,0105501600032-0102
1aCWyMUrZz6,Houston Mta Transit,0.0100,12.05,,,,0105501600032-0102
1aCZLazXAea,Texas State Tax,0.0625,75.31,1aCZLazXAeZ,,,
1aCZLazXAeb,Houston City Tax,0.0100,12.05,1aCZLazXAeZ,,,
1aCZLazXAec,Houston Mta Transit,0.0100,12.05,1aCZLazXAeZ,,,
1aCZLb1nxhD,Texas State Tax,0.0625,75.31,,,,0105501600037-0102
1aCZLb1nxhE,Houston City Tax,0.0100,12.05,,,,0105501600037-0102
1aCZLb1nxhF,Houston Mta Transit,0.0100,12.05,,,,0105501600037-0102
1aCZlhvqknr,Texas State Tax,0.0625,75.31,1aCZlhvqknq,,,
1aCZlhvqkns,Houston City Tax,0.0100,12.05,1aCZlhvqknq,,,
1aCZlhvqknt,Houston Mta Transit,0.0100,12.05,1aCZlhvqknq,,,
1aCZlhygk6c,Texas State Tax,0.0625,75.31,,,,0105501600038-0102
1aCZlhygk6d,Houston City Tax,0.0100,12.05,,,,0105501600038-0102
1aCZlhygk6e,Houston Mta Transit,0.0100,12.05,,,,0105501600038-0102
1aCaNupElUl,Texas State Tax,0.0625,150.63,1aCaNupElUk,,,
1aCaNupElUm,Houston City Tax,0.0100,24.10,1aCaNupElUk,,,
1aCaNupElUn,Houston Mta Transit,0.0100,24.10,1aCaNupElUk,,,
1aCaNurDxPK,Texas State Tax,0.0625,75.31,,,,0105501600041-0102
1aCaNurDxPL,Houston City Tax,0.0100,12.05,,,,0105501600041-0102
1aCaNurDxPM,Houston Mta Transit,0.0100,12.05,,,,0105501600041-0102
1aCaNuyJvfB,Texas State Tax,0.0625,75.31,,,,0105501600041-0202
1aCaNuyJvfC,Houston City Tax,0.0100,12.05,,,,0105501600041-0202
1aCaNuyJvfD,Houston Mta Transit,0.0100,12.05,,,,0105501600041-0202
1aCblmlgQFq,Texas State Tax,0.0625,75.31,1aCblmlgQFp,,,
1aCblmlgQFr,Houston City Tax,0.0100,12.05,1aCblmlgQFp,,,
1aCblmlgQFs,Houston Mta Transit,0.0100,12.05,1aCblmlgQFp,,,
1aCblmnfcAP,Texas State Tax,0.0625,75.31,,,,0105501600043-0102
1aCblmnfcAQ,Houston City Tax,0.0100,12.05,,,,0105501600043-0102
1aCblmnfcAR,Houston Mta Transit,0.0100,12.05,,,,0105501600043-0102
1aDqYTaIHTZ,Texas State Tax,0.0625,84.38,1aDqYTa0gLU,,,
1aDqYTaIHTa,Houston City Tax,0.0100,13.50,1aDqYTa0gLU,,,
1aDqYTaIHTb,Houston Mta Transit,0.0100,13.50,1aDqYTa0gLU,,,
1aDqYTd8GmK,Texas State Tax,0.0625,84.38,,,,0105501700038-0102
1aDqYTd8GmL,Houston City Tax,0.0100,13.50,,,,0105501700038-0102
1aDqYTd8GmM,Houston Mta Transit,0.0100,13.50,,,,0105501700038-0102
1aDu3ke9HdI,Texas State Tax,0.0625,75.31,1aDu3ke9HdH,,,
1aDu3ke9HdJ,Houston Mta Transit,0.0100,12.05,1aDu3ke9HdH,,,
1aDu3ke9HdK,Harris Co Emergency Services District 29 Sp,0.0100,12.05,1aDu3ke9HdH,,,
1aDu3khq4KF,Texas State Tax,0.0625,75.31,,,,0105501700042-0102
1aDu3khq4KG,Houston Mta Transit,0.0100,12.05,,,,0105501700042-0102
1aDu3khq4KH,Harris Co Emergency Services District 29 Sp,0.0100,12.05,,,,0105501700042-0102
1aE7IEHukL6,Texas State Tax,0.0625,84.38,1aE7IEHukL5,,,
1aE7IEHukL7,Houston Mta Transit,0.0100,13.50,1aE7IEHukL5,,,
1aE7IEHukL8,Harris Co Emergency Services District 29 Sp,0.0100,13.50,1aE7IEHukL5,,,
1aE7IELbX23,Texas State Tax,0.0625,84.38,,,,0105501700073-0102
1aE7IELbX24,Houston Mta Transit,0.0100,13.50,,,,0105501700073-0102
1aE7IELbX25,Harris Co Emergency Services District 29 Sp,0.0100,13.50,,,,0105501700073-0102
1aEFf5IOeZ9,Texas State Tax,0.0625,150.63,1aEFf5IOeZ8,,,
1aEFf5IOeZA,Houston City Tax,0.0100,24.10,1aEFf5IOeZ8,,,
1aEFf5IOeZB,Houston Mta Transit,0.0100,24.10,1aEFf5IOeZ8,,,
1aEFf5Lnq82,Texas State Tax,0.0625,75.31,,,,0105501700080-0102
1aEFf5Lnq83,Houston City Tax,0.0100,12.05,,,,0105501700080-0102
1aEFf5Lnq84,Houston Mta Transit,0.0100,12.05,,,,0105501700080-0102
1aEFf5SKc7l,Texas State Tax,0.0625,75.31,,,,0105501700080-0202
1aEFf5SKc7m,Houston City Tax,0.0100,12.05,,,,0105501700080-0202
1aEFf5SKc7n,Houston Mta Transit,0.0100,12.05,,,,0105501700080-0202
1aEFkNdSy71,Texas State Tax,0.0625,84.38,,,,0105501700081-0102
1aEFkNdSy72,Houston City Tax,0.0100,13.50,,,,0105501700081-0102
1aEFkNdSy73,Houston Mta Transit,0.0100,13.50,,,,0105501700081-0102
1aEFkNh9kny,Texas State Tax,0.0625,84.38,,,,0105501700081-0202
1aEFkNh9knz,Houston City Tax,0.0100,13.50,,,,0105501700081-0202
1aEFkNh9ko0,Houston Mta Transit,0.0100,13.50,,,,0105501700081-0202
1aEFlzg8v53,Texas State Tax,0.0625,168.75,1aEFkNbTmCR,,,
1aEFlzg8v54,Houston City Tax,0.0100,27.00,1aEFkNbTmCR,,,
1aEFlzg8v55,Houston Mta Transit,0.0100,27.00,1aEFkNbTmCR,,,
1aEcNQCNEVN,Texas State Tax,0.0625,84.38,1aEcNQCNEVM,,,
1aEcNQCNEVO,Houston City Tax,0.0100,13.50,1aEcNQCNEVM,,,
1aEcNQCNEVP,Houston Mta Transit,0.0100,13.50,1aEcNQCNEVM,,,
1aEcNQM1avg,Texas State Tax,0.0625,84.38,,,,0105501700083-0102
1aEcNQM1avh,Houston City Tax,0.0100,13.50,,,,0105501700083-0102
1aEcNQM1avi,Houston Mta Transit,0.0100,13.50,,,,0105501700083-0102
1aIoCtlLX77,Texas State Tax,0.0625,84.38,,,,0105502000021-0102
1aIoCtlLX78,Houston City Tax,0.0100,13.50,,,,0105502000021-0102
1aIoCtlLX79,Houston Mta Transit,0.0100,13.50,,,,0105502000021-0102
1aIoHtd8GYk,Texas State Tax,0.0625,84.38,1aIoCtFGrPh,,,
1aIoHtd8GYl,Houston City Tax,0.0100,13.50,1aIoCtFGrPh,,,
1aIoHtd8GYm,Houston Mta Transit,0.0100,13.50,1aIoCtFGrPh,,,
1aIohcGBpBp,Texas State Tax,0.0625,84.38,1aIohcGBpBo,,,
1aIohcGBpBq,Houston City Tax,0.0100,13.50,1aIohcGBpBo,,,
1aIohcGBpBr,Houston Mta Transit,0.0100,13.50,1aIohcGBpBo,,,
1aIohcIScES,Texas State Tax,0.0625,84.38,,,,0105502000023-0102
1aIohcIScET,Houston City Tax,0.0100,13.50,,,,0105502000023-0102
1aIohcIScEU,Houston Mta Transit,0.0100,13.50,,,,0105502000023-0102
1aItZlfFehw,Texas State Tax,0.0625,84.38,1aItZlfFehv,,,
1aItZlfFehx,Houston Mta Transit,0.0100,13.50,1aItZlfFehv,,,
1aItZlfFehy,Harris Co Emergency Services District 29 Sp,0.0100,13.50,1aItZlfFehv,,,
1aItZlhEqcV,Texas State Tax,0.0625,84.38,,,,0105502000028-0102
1aItZlhEqcW,Houston Mta Transit,0.0100,13.50,,,,0105502000028-0102
1aItZlhEqcX,Harris Co Emergency Services District 29 Sp,0.0100,13.50,,,,0105502000028-0102
1aIyczCPmNj,Texas State Tax,0.0625,75.31,1aIyczCPmNi,,,
1aIyczCPmNk,Houston City Tax,0.0100,12.05,1aIyczCPmNi,,,
1aIyczCPmNl,Houston Mta Transit,0.0100,12.05,1aIyczCPmNi,,,
1aIyczE7NAE,Texas State Tax,0.0625,75.31,,,,0105502000051-0102
1aIyczE7NAF,Houston City Tax,0.0100,12.05,,,,0105502000051-0102
1aIyczE7NAG,Houston Mta Transit,0.0100,12.05,,,,0105502000051-0102
1aJBJdZjUx0,Texas State Tax,0.0625,84.38,1aJBJdZjUwz,,,
1aJBJdZjUx1,Houston City Tax,0.0100,13.50,1aJBJdZjUwz,,,
1aJBJdZjUx2,Houston Mta Transit,0.0100,13.50,1aJBJdZjUwz,,,
1aJBJdbigrZ,Texas State Tax,0.0625,84.38,,,,0105502000071-0102
1aJBJdbigra,Houston City Tax,0.0100,13.50,,,,0105502000071-0102
1aJBJdbigrb,Houston Mta Transit,0.0100,13.50,,,,0105502000071-0102
1aJCs2BwleN,Texas State Tax,0.0625,84.38,1aJCs2BwleM,,,
1aJCs2BwleO,Houston City Tax,0.0100,13.50,1aJCs2BwleM,,,
1aJCs2BwleP,Houston Mta Transit,0.0100,13.50,1aJCs2BwleM,,,
1aJCs2DvxYw,Texas State Tax,0.0625,84.38,,,,0105502000074-0102
1aJCs2DvxYx,Houston City Tax,0.0100,13.50,,,,0105502000074-0102
1aJCs2DvxYy,Houston Mta Transit,0.0100,13.50,,,,0105502000074-0102
1aJCzuRULYj,Texas State Tax,0.0625,168.75,1aJCzuRULYi,,,
1aJCzuRULYk,Houston City Tax,0.0100,27.00,1aJCzuRULYi,,,
1aJCzuRULYl,Houston Mta Transit,0.0100,27.00,1aJCzuRULYi,,,
1aJCzuTBwLE,Texas State Tax,0.0625,84.38,,,,0105502000075-0102
1aJCzuTBwLF,Houston City Tax,0.0100,13.50,,,,0105502000075-0102
1aJCzuTBwLG,Houston Mta Transit,0.0100,13.50,,,,0105502000075-0102
1aJCzuTBwLH,Texas State Tax,0.0625,84.38,,,,0105502000075-0202
1aJCzuTBwLI,Houston City Tax,0.0100,13.50,,,,0105502000075-0202
1aJCzuTBwLJ,Houston Mta Transit,0.0100,13.50,,,,0105502000075-0202
1aKGQIDJ8du,Texas State Tax,0.0625,75.31,1aKGQIDJ8dt,,,
1aKGQIDJ8dv,Houston City Tax,0.0100,12.05,1aKGQIDJ8dt,,,
1aKGQIDJ8dw,Houston Mta Transit,0.0100,12.05,1aKGQIDJ8dt,,,
1aKGQIF0jQP,Texas State Tax,0.0625,75.31,,,,0105502100013-0102
1aKGQIF0jQQ,Houston City Tax,0.0100,12.05,,,,0105502100013-0102
1aKGQIF0jQR,Houston Mta Transit,0.0100,12.05,,,,0105502100013-0102
1aKQyHIQkp4,Texas State Tax,0.0625,84.38,1aKQyHIQkp3,,,
1aKQyHIQkp5,Houston City Tax,0.0100,13.50,1aKQyHIQkp3,,,
1aKQyHIQkp6,Houston Mta Transit,0.0100,13.50,1aKQyHIQkp3,,,
1aKQyHKPwjd,Texas State Tax,0.0625,84.38,,,,0105502100021-0102
1aKQyHKPwje,Houston City Tax,0.0100,13.50,,,,0105502100021-0102
1aKQyHKPwjf,Houston Mta Transit,0.0100,13.50,,,,0105502100021-0102
1aKRZlpDq7h,Texas State Tax,0.0625,84.38,1aKRZlpDq7g,,,
1aKRZlpDq7i,Houston City Tax,0.0100,13.50,1aKRZlpDq7g,,,
1aKRZlpDq7j,Houston Mta Transit,0.0100,13.50,1aKRZlpDq7g,,,
1aKRZlqvQuC,Texas State Tax,0.0625,84.38,,,,0105502100023-0102
1aKRZlqvQuD,Houston City Tax,0.0100,13.50,,,,0105502100023-0102
1aKRZlqvQuE,Houston Mta Transit,0.0100,13.50,,,,0105502100023-0102
1aKTB3BKgDd,Texas State Tax,0.0625,84.38,1aKTB3BKgDc,,,
1aKTB3BKgDe,Houston City Tax,0.0100,13.50,1aKTB3BKgDc,,,
1aKTB3BKgDf,Houston Mta Transit,0.0100,13.50,1aKTB3BKgDc,,,
1aKTB3D2H08,Texas State Tax,0.0625,84.38,,,,0105502100024-0102
1aKTB3D2H09,Houston City Tax,0.0100,13.50,,,,0105502100024-0102
1aKTB3D2H0A,Houston Mta Transit,0.0100,13.50,,,,0105502100024-0102
1aKTOAkFr1L,Texas State Tax,0.0625,84.38,1aKTOAkFr1K,,,
1aKTOAkFr1M,Houston City Tax,0.0100,13.50,1aKTOAkFr1K,,,
1aKTOAkFr1N,Houston Mta Transit,0.0100,13.50,1aKTOAkFr1K,,,
1aKTOAlfqfm,Texas State Tax,0.0625,84.38,,,,0105502100025-0102
1aKTOAlfqfn,Houston City Tax,0.0100,13.50,,,,0105502100025-0102
1aKTOAlfqfo,Houston Mta Transit,0.0100,13.50,,,,0105502100025-0102
1aKTl41T124,Texas State Tax,0.0625,84.38,1aKTl41T123,,,
1aKTl41T125,Houston City Tax,0.0100,13.50,1aKTl41T123,,,
1aKTl41T126,Houston Mta Transit,0.0100,13.50,1aKTl41T123,,,
1aKTl43SCwd,Texas State Tax,0.0625,84.38,,,,0105502100027-0102
1aKTl43SCwe,Houston City Tax,0.0100,13.50,,,,0105502100027-0102
1aKTl43SCwf,Houston Mta Transit,0.0100,13.50,,,,0105502100027-0102
1aKVHxczSgP,Texas State Tax,0.0625,75.31,1aKVHxczSgO,,,
1aKVHxczSgQ,Houston City Tax,0.0100,12.05,1aKVHxczSgO,,,
1aKVHxczSgR,Houston Mta Transit,0.0100,12.05,1aKVHxczSgO,,,
1aKVHxfXqr6,Texas State Tax,0.0625,75.31,,,,0105502100028-0102
1aKVHxfXqr7,Houston City Tax,0.0100,12.05,,,,0105502100028-0102
1aKVHxfXqr8,Houston Mta Transit,0.0100,12.05,,,,0105502100028-0102
1aKif4tUxtA,Texas State Tax,0.0625,75.31,1aKif4tUxt9,,,
1aKif4tUxtB,Houston City Tax,0.0100,12.05,1aKif4tUxt9,,,
1aKif4tUxtC,Houston Mta Transit,0.0100,12.05,1aKif4tUxt9,,,
1aKif4w3M3r,Texas State Tax,0.0625,75.31,,,,0105502100032-0102
1aKif4w3M3s,Houston City Tax,0.0100,12.05,,,,0105502100032-0102
1aKif4w3M3t,Houston Mta Transit,0.0100,12.05,,,,0105502100032-0102
1aKioyOH9yi,Texas State Tax,0.0625,75.31,1aKioyOH9yh,,,
1aKioyOH9yj,Houston City Tax,0.0100,12.05,1aKioyOH9yh,,,
1aKioyOH9yk,Houston Mta Transit,0.0100,12.05,1aKioyOH9yh,,,
1aKioyQpY9P,Texas State Tax,0.0625,75.31,,,,0105502100033-0102
1aKioyQpY9Q,Houston City Tax,0.0100,12.05,,,,0105502100033-0102
1aKioyQpY9R,Houston Mta Transit,0.0100,12.05,,,,0105502100033-0102
1aMfHKjtDOx,Texas State Tax,0.0625,84.38,1aMfHKjtDOw,,,
1aMfHKjtDOy,Houston City Tax,0.0100,13.50,1aMfHKjtDOw,,,
1aMfHKjtDOz,Houston Mta Transit,0.0100,13.50,1aMfHKjtDOw,,,
1aMfHKpqn8Q,Texas State Tax,0.0625,84.38,,,,0105502200027-0102
1aMfHKpqn8R,Houston City Tax,0.0100,13.50,,,,0105502200027-0102
1aMfHKpqn8S,Houston Mta Transit,0.0100,13.50,,,,0105502200027-0102
1aNsdgrcewG,Texas State Tax,0.0625,84.38,,,,0105502300022-0102
1aNsdgrcewH,Houston City Tax,0.0100,13.50,,,,0105502300022-0102
1aNsdgrcewI,Houston Mta Transit,0.0100,13.50,,,,0105502300022-0102
1aNsgTTq2l7,Texas State Tax,0.0625,84.38,1aNsdgh7V7k,,,
1aNsgTTq2l8,Houston City Tax,0.0100,13.50,1aNsdgh7V7k,,,
1aNsgTTq2l9,Houston Mta Transit,0.0100,13.50,1aNsdgh7V7k,,,
1aNtHec1tpj,Texas State Tax,0.0625,84.38,1aNtHec1tpi,,,
1aNtHec1tpk,Houston City Tax,0.0100,13.50,1aNtHec1tpi,,,
1aNtHec1tpl,Houston Mta Transit,0.0100,13.50,1aNtHec1tpi,,,
1aNtHeySD6w,Texas State Tax,0.0625,84.38,,,,0105502300023-0102
1aNtHeySD6x,Houston City Tax,0.0100,13.50,,,,0105502300023-0102
1aNtHeySD6y,Houston Mta Transit,0.0100,13.50,,,,0105502300023-0102
1aNtPB83m0M,Texas State Tax,0.0625,84.38,,,,0105502300024-0102
1aNtPB83m0N,Houston City Tax,0.0100,13.50,,,,0105502300024-0102
1aNtPB83m0O,Houston Mta Transit,0.0100,13.50,,,,0105502300024-0102
1aO0zkDgf4a,Texas State Tax,0.0625,84.38,1aNtPB5myxi,,,
1aO0zkDgf4b,Houston City Tax,0.0100,13.50,1aNtPB5myxi,,,
1aO0zkDgf4c,Houston Mta Transit,0.0100,13.50,1aNtPB5myxi,,,
1aO4L6ikcPz,Texas State Tax,0.0625,84.38,,,,0105502300028-0102
1aO4L6ikcQ0,Houston City Tax,0.0100,13.50,,,,0105502300028-0102
1aO4L6ikcQ1,Houston Mta Transit,0.0100,13.50,,,,0105502300028-0102
1aO4L6j2DY6,Texas State Tax,0.0625,84.38,,,,0105502300028-0202
1aO4L6j2DY7,Houston City Tax,0.0100,13.50,,,,0105502300028-0202
1aO4L6j2DY8,Houston Mta Transit,0.0100,13.50,,,,0105502300028-0202
1aO4URd4VQX,Texas State Tax,0.0625,168.76,1aO4L6Z6Fzf,,,
1aO4URd4VQY,Houston City Tax,0.0100,27.00,1aO4L6Z6Fzf,,,
1aO4URd4VQZ,Houston Mta Transit,0.0100,27.00,1aO4L6Z6Fzf,,,
1aO4n8aMJpv,Texas State Tax,0.0625,84.38,,,,0105502300029-0102
1aO4n8aMJpw,Houston City Tax,0.0100,13.50,,,,0105502300029-0102
1aO4n8aMJpx,Houston Mta Transit,0.0100,13.50,,,,0105502300029-0102
1aO4n8aMJpy,Texas State Tax,0.0625,84.38,,,,0105502300029-0202
1aO4n8aMJpz,Houston City Tax,0.0100,13.50,,,,0105502300029-0202
1aO4n8aMJq0,Houston Mta Transit,0.0100,13.50,,,,0105502300029-0202
1aO5wlx5OOx,Texas State Tax,0.0625,168.76,1aO4n8KBBQ7,,,
1aO5wlx5OOy,Houston City Tax,0.0100,27.00,1aO4n8KBBQ7,,,
1aO5wlx5OOz,Houston Mta Transit,0.0100,27.00,1aO4n8KBBQ7,,,
1aO78Wwa1xu,Texas State Tax,0.0625,84.38,1aO78Wwa1xt,,,
1aO78Wwa1xv,Houston City Tax,0.0100,13.50,1aO78Wwa1xt,,,
1aO78Wwa1xw,Houston Mta Transit,0.0100,13.50,1aO78Wwa1xt,,,
1aO78X4Wnbp,Texas State Tax,0.0625,84.38,,,,0105502300031-0102
1aO78X4Wnbq,Houston City Tax,0.0100,13.50,,,,0105502300031-0102
1aO78X4Wnbr,Houston Mta Transit,0.0100,13.50,,,,0105502300031-0102
1aOB9L5J73V,Texas State Tax,0.0625,168.75,1aOB9L5J73U,,,
1aOB9L5J73W,Houston City Tax,0.0100,27.00,1aOB9L5J73U,,,
1aOB9L5J73X,Houston Mta Transit,0.0100,27.00,1aOB9L5J73U,,,
1aOB9LExTTo,Texas State Tax,0.0625,84.38,,,,0105502300034-0102
1aOB9LExTTp,Houston City Tax,0.0100,13.50,,,,0105502300034-0102
1aOB9LExTTq,Houston Mta Transit,0.0100,13.50,,,,0105502300034-0102
1aOB9LJDSQt,Texas State Tax,0.0625,84.38,,,,0105502300034-0202
1aOB9LJDSQu,Houston City Tax,0.0100,13.50,,,,0105502300034-0202
1aOB9LJDSQv,Houston Mta Transit,0.0100,13.50,,,,0105502300034-0202
1aOBbiIVCpX,Texas State Tax,0.0625,253.13,1aOBbiIVCpW,,,
1aOBbiIVCpY,Houston City Tax,0.0100,40.50,1aOBbiIVCpW,,,
1aOBbiIVCpZ,Houston Mta Transit,0.0100,40.50,1aOBbiIVCpW,,,
1aOBbiKCnc2,Texas State Tax,0.0625,84.38,,,,0105502300035-0102
1aOBbiKCnc3,Houston City Tax,0.0100,13.50,,,,0105502300035-0102
1aOBbiKCnc4,Houston Mta Transit,0.0100,13.50,,,,0105502300035-0102
1aOBbiKCnc5,Texas State Tax,0.0625,84.38,,,,0105502300035-0202
1aOBbiKCnc6,Houston City Tax,0.0100,13.50,,,,0105502300035-0202
1aOBbiKCnc7,Houston Mta Transit,0.0100,13.50,,,,0105502300035-0202
1aOBbiKCnc8,Texas State Tax,0.0625,84.38,,,,0105502300035-0302
1aOBbiKCnc9,Houston City Tax,0.0100,13.50,,,,0105502300035-0302
1aOBbiKCncA,Houston Mta Transit,0.0100,13.50,,,,0105502300035-0302
1aOBjD8RcPV,Texas State Tax,0.0625,75.31,1aOBjD8RcPU,,,
1aOBjD8RcPW,Houston City Tax,0.0100,12.05,1aOBjD8RcPU,,,
1aOBjD8RcPX,Houston Mta Transit,0.0100,12.05,1aOBjD8RcPU,,,
1aOBjDA9DC0,Texas State Tax,0.0625,75.31,,,,0105502300036-0102
1aOBjDA9DC1,Houston City Tax,0.0100,12.05,,,,0105502300036-0102
1aOBjDA9DC2,Houston Mta Transit,0.0100,12.05,,,,0105502300036-0102
1ajLophnWIq,Texas State Tax,0.0625,84.38,1ajLophnWIp,,,
1ajLophnWIr,Houston City Tax,0.0100,13.50,1ajLophnWIp,,,
1ajLophnWIs,Houston Mta Transit,0.0100,13.50,1ajLophnWIp,,,
1ajLopobtQV,Texas State Tax,0.0625,84.38,,,,0105503600035-0102
1ajLopobtQW,Houston City Tax,0.0100,13.50,,,,0105503600035-0102
1ajLopobtQX,Houston Mta Transit,0.0100,13.50,,,,0105503600035-0102
1ajMNbaqUrN,Texas State Tax,0.0625,84.38,1ajMNbaqUrM,,,
1ajMNbaqUrO,Houston City Tax,0.0100,13.50,1ajMNbaqUrM,,,
1ajMNbaqUrP,Houston Mta Transit,0.0100,13.50,1ajMNbaqUrM,,,
1ajMNbmU3C8,Texas State Tax,0.0625,84.38,,,,0105503600037-0102
1ajMNbmU3C9,Houston City Tax,0.0100,13.50,,,,0105503600037-0102
1ajMNbmU3CA,Houston Mta Transit,0.0100,13.50,,,,0105503600037-0102
1ajMxF5tluw,Texas State Tax,0.0625,84.38,,,,0105503600038-0102
1ajMxF5tlux,Houston City Tax,0.0100,13.50,,,,0105503600038-0102
1ajMxF5tluy,Houston Mta Transit,0.0100,13.50,,,,0105503600038-0102
1ajWy0GM7ey,Texas State Tax,0.0625,84.38,1ajMxF3LNkE,,,
1ajWy0GM7ez,Houston City Tax,0.0100,13.50,1ajMxF3LNkE,,,
