id,channel_order_item_id,order_id,channel_order_id,sequence,order_item_status_code,order_item_type,material_id,quantity,item_price,registration_price,create_time,update_time,discount_price,total_price,tax,currency,shipping_information_id
0105418400024-0101,1001171990904538941113713,0105418400024,100117199090453894,1,CANCELLATION_COMPLETED,RENTAL,WP_113713,1,0.00,0.00,2024-07-02 08:30:45.653,2024-11-25 06:58:44.139,0.00,0.00,0.00,USD,
0105418400009-0101,1001171990894152131113781,0105418400009,100117199089415213,1,CANCELLATION_COMPLETED,RENTAL,WP_113781,1,0.00,0.00,2024-07-02 08:29:02.797,2024-11-25 06:58:54.997,0.00,0.00,0.00,USD,
0105418400018-0101,1001171990899320311113781,0105418400018,100117199089932031,1,CANCELLATION_COMPLETED,RENTAL,WP_113781,1,0.00,0.00,2024-07-02 08:29:53.613,2024-11-25 06:58:49.700,0.00,0.00,0.00,USD,
0105418400014-0101,1001171990897171341113713,0105418400014,100117199089717134,1,RETURN_PROCESSING,RENTAL,WP_113713,1,0.00,0.00,2024-07-02 08:29:32.149,2024-07-10 06:48:30.538,0.00,0.00,0.00,USD,
0105418400043-0101,1001171990918633521113725,0105418400043,100117199091863352,1,BOOKING_CONFIRMED,RENTAL,WP_113725,1,0.00,0.00,2024-07-02 08:33:06.770,2024-07-02 08:33:10.657,0.00,0.00,0.00,USD,
0105418400010-0101,1001171990894959201113637,0105418400010,100117199089495920,1,CANCELLATION_COMPLETED,RENTAL,WP_113637,1,0.00,0.00,2024-07-02 08:29:10.267,2024-11-25 06:58:53.741,0.00,0.00,0.00,USD,
0105418400041-0101,1001171990917542221113818,0105418400041,100117199091754222,1,BOOKING_CONFIRMED,RENTAL,WP_113818,1,0.00,0.00,2024-07-02 08:32:55.821,2024-07-02 08:32:59.672,0.00,0.00,0.00,USD,
0105418400019-0101,1001171990899855621113725,0105418400019,100117199089985562,1,CANCELLATION_COMPLETED,RENTAL,WP_113725,1,0.00,0.00,2024-07-02 08:29:58.965,2024-11-25 06:58:48.802,0.00,0.00,0.00,USD,
0105418400012-0101,1001171990896093531113781,0105418400012,100117199089609353,1,CANCELLATION_COMPLETED,RENTAL,WP_113781,1,0.00,0.00,2024-07-02 08:29:21.363,2024-11-25 06:58:52.895,0.00,0.00,0.00,USD,
0105418400025-0101,1001171990905058501113818,0105418400025,100117199090505850,1,CANCELLATION_COMPLETED,RENTAL,WP_113818,1,0.00,0.00,2024-07-02 08:30:51.004,2024-11-25 06:58:43.251,0.00,0.00,0.00,USD,
0105418400020-0101,1001171990900366301113781,0105418400020,100117199090036630,1,CANCELLATION_COMPLETED,RENTAL,WP_113781,1,0.00,0.00,2024-07-02 08:30:04.119,2024-11-25 06:58:47.667,0.00,0.00,0.00,USD,
0105418400013-0101,1001171990896643311113713,0105418400013,100117199089664331,1,CANCELLATION_COMPLETED,RENTAL,WP_113713,1,0.00,0.00,2024-07-02 08:29:26.605,2024-11-25 06:58:52.262,0.00,0.00,0.00,USD,
0105418400027-0101,1001171990906141641113782,0105418400027,100117199090614164,1,CANCELLATION_COMPLETED,RENTAL,WP_113782,1,0.00,0.00,2024-07-02 08:31:01.627,2024-11-25 06:58:41.183,0.00,0.00,0.00,USD,
0105418400015-0101,1001171990897724231113818,0105418400015,100117199089772423,1,CANCELLATION_COMPLETED,RENTAL,WP_113818,1,0.00,0.00,2024-07-02 08:29:37.494,2024-11-25 06:58:51.417,0.00,0.00,0.00,USD,
0105418400021-0101,1001171990902871501113781,0105418400021,100117199090287150,1,CANCELLATION_COMPLETED,RENTAL,WP_113781,1,0.00,0.00,2024-07-02 08:30:29.785,2024-11-25 06:58:47.036,0.00,0.00,0.00,USD,
0105418400032-0101,1001171990908785131113713,0105418400032,100117199090878513,1,CANCELLATION_COMPLETED,RENTAL,WP_113713,1,0.00,0.00,2024-07-02 08:31:28.255,2024-07-05 05:42:08.227,0.00,0.00,0.00,USD,
0105418400026-0101,1001171990905574131113713,0105418400026,100117199090557413,1,CANCELLATION_COMPLETED,RENTAL,WP_113713,1,0.00,0.00,2024-07-02 08:30:56.149,2024-11-25 06:58:42.055,0.00,0.00,0.00,USD,
0105418400035-0101,1001171990914656541113782,0105418400035,100117199091465654,1,BOOKING_CONFIRMED,RENTAL,WP_113782,1,0.00,0.00,2024-07-02 08:32:26.724,2024-07-02 08:32:30.059,0.00,0.00,0.00,USD,
0105418400022-0101,1001171990903516711113781,0105418400022,100117199090351671,1,CANCELLATION_COMPLETED,RENTAL,WP_113781,1,0.00,0.00,2024-07-02 08:30:35.599,2024-11-25 06:58:46.028,0.00,0.00,0.00,USD,
0105421300003-0102,mall_order_107279,0105421300003,mall_order_35700,,ORDER_ON_HOLD,PURCHASE,WP_113819,1,0.60,0.00,2024-07-31 05:17:47.439,2024-08-28 05:49:37.222,0.00,0.60,0.00,USD,
0105418400023-0101,1001171990904049121113818,0105418400023,100117199090404912,1,CANCELLATION_COMPLETED,RENTAL,WP_113818,1,0.00,0.00,2024-07-02 08:30:40.902,2024-11-25 06:58:45.122,0.00,0.00,0.00,USD,
0105418400038-0101,1001171990916126141113784,0105418400038,100117199091612614,1,BOOKING_CONFIRMED,RENTAL,WP_113784,1,0.00,0.00,2024-07-02 08:32:41.419,2024-07-02 08:32:44.819,0.00,0.00,0.00,USD,
0105421300004-0102,mall_order_107280,0105421300004,mall_order_35701,,BOOKING_SCHEDULED,PURCHASE,WP_113819,1,0.60,0.00,2024-07-31 05:17:50.169,2024-07-31 05:17:50.924,0.00,0.60,0.00,USD,
0105418400033-0101,1001171990913507511113781,0105418400033,100117199091350751,1,BOOKING_CONFIRMED,RENTAL,WP_113781,1,0.00,0.00,2024-07-02 08:32:16.160,2024-07-02 08:32:19.835,0.00,0.00,0.00,USD,
0105418400031-0101,1001171990908241231113792,0105418400031,100117199090824123,1,CANCELLATION_COMPLETED,RENTAL,WP_113792,1,0.00,0.00,2024-07-02 08:31:22.831,2024-11-25 06:58:39.351,0.00,0.00,0.00,USD,
0105418400036-0101,1001171990915126331113782,0105418400036,100117199091512633,1,BOOKING_CONFIRMED,RENTAL,WP_113782,1,0.00,0.00,2024-07-02 08:32:31.663,2024-07-02 08:32:35.009,0.00,0.00,0.00,USD,
0105418400034-0101,1001171990914145601113725,0105418400034,100117199091414560,1,BOOKING_CONFIRMED,RENTAL,WP_113725,1,0.00,0.00,2024-07-02 08:32:21.884,2024-07-02 08:32:25.369,0.00,0.00,0.00,USD,
0105418400040-0101,1001171990917099521113713,0105418400040,100117199091709952,1,BOOKING_CONFIRMED,RENTAL,WP_113713,1,0.00,0.00,2024-07-02 08:32:51.173,2024-07-02 08:32:54.240,0.00,0.00,0.00,USD,
0105418400037-0101,1001171990915631341113725,0105418400037,100117199091563134,1,BOOKING_CONFIRMED,RENTAL,WP_113725,1,0.00,0.00,2024-07-02 08:32:36.717,2024-07-02 08:32:40.104,0.00,0.00,0.00,USD,
0105418400039-0101,1001171990916600741113782,0105418400039,100117199091660074,1,BOOKING_CONFIRMED,RENTAL,WP_113782,1,0.00,0.00,2024-07-02 08:32:46.255,2024-07-02 08:32:49.770,0.00,0.00,0.00,USD,
0105418400042-0101,1001171990918093611113782,0105418400042,100117199091809361,1,BOOKING_CONFIRMED,RENTAL,WP_113782,1,0.00,0.00,2024-07-02 08:33:01.410,2024-07-02 08:33:05.145,0.00,0.00,0.00,USD,
0105418400044-0101,1001171990919197741113713,0105418400044,100117199091919774,1,BOOKING_CONFIRMED,RENTAL,WP_113713,1,0.00,0.00,2024-07-02 08:33:12.378,2024-07-02 08:33:15.791,0.00,0.00,0.00,USD,
0105418400045-0101,1001171990920520441113792,0105418400045,100117199092052044,1,BOOKING_SCHEDULED,RENTAL,WP_113792,1,0.00,0.00,2024-07-02 08:33:26.212,2024-07-02 08:33:26.357,0.00,0.00,0.00,USD,
0105418400046-0101,1001171990923436631113781,0105418400046,100117199092343663,1,BOOKING_CONFIRMED,RENTAL,WP_113781,1,0.00,0.00,2024-07-02 08:33:55.494,2024-07-02 08:33:59.186,0.00,0.00,0.00,USD,
0105418400047-0101,1001171990924084721113782,0105418400047,100117199092408472,1,BOOKING_CONFIRMED,RENTAL,WP_113782,1,0.00,0.00,2024-07-02 08:34:01.261,2024-07-02 08:34:04.826,0.00,0.00,0.00,USD,
0105418400011-0101,1001171990895549911113713,0105418400011,100117199089554991,1,CANCELLATION_COMPLETED,RENTAL,WP_113713,1,0.00,0.00,2024-07-02 08:29:15.905,2024-07-03 01:45:02.106,0.00,0.00,0.00,USD,
0105418400017-0101,1001171990898792121113782,0105418400017,100117199089879212,1,CONTRACT_CONFIRMED,RENTAL,WP_113782,1,0.00,0.00,2024-07-02 08:29:48.079,2024-07-31 03:11:48.992,0.00,0.00,0.00,USD,
0105423600075-0102,107637,0105423600075,35901,,BOOKING_CONFIRMED,PURCHASE,WP_113819,1,0.60,0.00,2024-08-23 02:45:33.118,2024-08-23 02:45:34.326,0.00,0.60,0.00,USD,
0105418400069-0101,1001171991221676541113637,0105418400069,100117199122167654,1,CONTRACT_CONFIRMED,RENTAL,WP_113637,1,0.00,0.00,2024-07-02 09:23:37.171,2024-08-14 04:57:41.876,0.00,0.00,0.00,USD,
0105418400057-0101,1001171990994931121113784,0105418400057,100117199099493112,1,BOOKING_CONFIRMED,RENTAL,WP_113784,1,0.00,0.00,2024-07-02 08:45:49.719,2024-07-02 08:45:53.276,0.00,0.00,0.00,USD,
0105418400048-0101,1001171990924603501113637,0105418400048,100117199092460350,1,BOOKING_CONFIRMED,RENTAL,WP_113637,1,0.00,0.00,2024-07-02 08:34:06.438,2024-07-02 08:34:10.398,0.00,0.00,0.00,USD,
0105418400064-0101,1001171990998500611113782,0105418400064,100117199099850061,1,BOOKING_CONFIRMED,RENTAL,WP_113782,1,0.00,0.00,2024-07-02 08:46:25.389,2024-07-02 08:46:29.147,0.00,0.00,0.00,USD,
0105418400049-0101,1001171990925161801113818,0105418400049,100117199092516180,1,BOOKING_CONFIRMED,RENTAL,WP_113818,1,0.00,0.00,2024-07-02 08:34:12.021,2024-07-02 08:34:15.657,0.00,0.00,0.00,USD,
0105418400058-0101,1001171990995452921113782,0105418400058,100117199099545292,1,BOOKING_CONFIRMED,RENTAL,WP_113782,1,0.00,0.00,2024-07-02 08:45:54.913,2024-07-02 08:45:58.781,0.00,0.00,0.00,USD,
0105418400050-0101,1001171990925701601113725,0105418400050,100117199092570160,1,BOOKING_CONFIRMED,RENTAL,WP_113725,1,0.00,0.00,2024-07-02 08:34:17.258,2024-07-02 08:34:20.744,0.00,0.00,0.00,USD,
0105418400051-0101,1001171990926190731113725,0105418400051,100117199092619073,1,BOOKING_CONFIRMED,RENTAL,WP_113725,1,0.00,0.00,2024-07-02 08:34:22.309,2024-07-02 08:34:25.780,0.00,0.00,0.00,USD,
0105418400070-0101,1001171991222213131113713,0105418400070,100117199122221313,1,CONTRACT_CONFIRMED,RENTAL,WP_113713,1,0.00,0.00,2024-07-02 09:23:42.496,2024-08-14 04:57:41.876,0.00,0.00,0.00,USD,
0105418400059-0101,1001171990996009101113725,0105418400059,100117199099600910,1,BOOKING_CONFIRMED,RENTAL,WP_113725,1,0.00,0.00,2024-07-02 08:46:00.475,2024-07-02 08:46:04.112,0.00,0.00,0.00,USD,
0105418400052-0101,1001171990926692641113782,0105418400052,100117199092669264,1,BOOKING_CONFIRMED,RENTAL,WP_113782,1,0.00,0.00,2024-07-02 08:34:27.093,2024-07-02 08:34:30.862,0.00,0.00,0.00,USD,
0105418400065-0101,1001171990999035131113637,0105418400065,100117199099903513,1,BOOKING_CONFIRMED,RENTAL,WP_113637,1,0.00,0.00,2024-07-02 08:46:30.763,2024-07-02 08:46:34.499,0.00,0.00,0.00,USD,
0105418400053-0101,1001171990927203801113784,0105418400053,100117199092720380,1,BOOKING_CONFIRMED,RENTAL,WP_113784,1,0.00,0.00,2024-07-02 08:34:32.457,2024-07-02 08:34:36.136,0.00,0.00,0.00,USD,
0105418400060-0101,1001171990996537931113713,0105418400060,100117199099653793,1,BOOKING_CONFIRMED,RENTAL,WP_113713,1,0.00,0.00,2024-07-02 08:46:05.780,2024-07-02 08:46:09.031,0.00,0.00,0.00,USD,
0105418400054-0101,1001171990927741411113713,0105418400054,100117199092774141,1,BOOKING_CONFIRMED,RENTAL,WP_113713,1,0.00,0.00,2024-07-02 08:34:37.616,2024-07-02 08:34:41.316,0.00,0.00,0.00,USD,
0105422200071-0101,1001172316295975331113818,0105422200071,100117231629597533,,INSTALL_COMPLETED,RENTAL,WP_113818,1,0.00,0.00,2024-08-09 00:22:39.964,2024-08-21 00:40:53.034,0.00,0.00,0.00,USD,
0105418400055-0101,1001171990993750601113784,0105418400055,100117199099375060,1,BOOKING_CONFIRMED,RENTAL,WP_113784,1,0.00,0.00,2024-07-02 08:45:38.495,2024-07-02 08:45:42.341,0.00,0.00,0.00,USD,
0105418400061-0101,1001171990997024531113713,0105418400061,100117199099702453,1,BOOKING_CONFIRMED,RENTAL,WP_113713,1,0.00,0.00,2024-07-02 08:46:10.635,2024-07-02 08:46:14.065,0.00,0.00,0.00,USD,
0105418400056-0101,1001171990994400341113792,0105418400056,100117199099440034,1,BOOKING_CONFIRMED,RENTAL,WP_113792,1,0.00,0.00,2024-07-02 08:45:44.457,2024-07-02 08:45:48.060,0.00,0.00,0.00,USD,
0105418400066-0101,1001171990999569101113782,0105418400066,100117199099956910,1,BOOKING_CONFIRMED,RENTAL,WP_113782,1,0.00,0.00,2024-07-02 08:46:36.058,2024-07-02 08:46:39.635,0.00,0.00,0.00,USD,
0105423600007-0101,1001172437249412311113792,0105423600007,100117243724941231,,BOOKING_CONFIRMED,RENTAL,WP_113792,1,0.00,0.00,2024-08-23 00:21:34.251,2024-08-25 09:03:21.478,0.00,0.00,0.00,USD,
0105418400062-0101,1001171990997529711113713,0105418400062,100117199099752971,1,BOOKING_CONFIRMED,RENTAL,WP_113713,1,0.00,0.00,2024-07-02 08:46:15.431,2024-07-02 08:46:18.725,0.00,0.00,0.00,USD,
0105423600004-0101,1001172437249105701113637,0105423600004,100117243724910570,,BOOKING_CONFIRMED,RENTAL,WP_113637,1,0.00,0.00,2024-08-23 00:21:31.297,2024-08-25 09:03:21.415,0.00,0.00,0.00,USD,
0105418400063-0101,1001171990997998121113713,0105418400063,100117199099799812,1,BOOKING_CONFIRMED,RENTAL,WP_113713,1,0.00,0.00,2024-07-02 08:46:20.108,2024-07-02 08:46:23.814,0.00,0.00,0.00,USD,
0105423600002-0101,1001172437248773911113713,0105423600002,100117243724877391,,BOOKING_CONFIRMED,RENTAL,WP_113713,1,0.00,0.00,2024-08-23 00:21:28.218,2024-08-25 09:03:21.088,0.00,0.00,0.00,USD,
0105423600076-0202,107639,0105423600076,35902,,BOOKING_CONFIRMED,PURCHASE,WP_113818,1,1350.00,0.00,2024-08-23 03:00:36.945,2024-08-29 09:03:21.479,0.00,1350.00,0.00,USD,
0105423600078-0102,107641,0105423600078,35904,,BOOKING_CONFIRMED,PURCHASE,WP_113793,1,1350.00,0.00,2024-08-23 03:00:41.087,2024-08-23 03:00:42.077,0.00,1350.00,0.00,USD,
0105423500001-0101,1001172428608174821113637,0105423500001,100117242860817482,,INSTALL_COMPLETED,RENTAL,WP_113637,1,0.00,0.00,2024-08-22 00:21:27.182,2024-08-23 13:11:03.675,0.00,0.00,0.00,USD,
0105423600009-0101,1001172437249587421113725,0105423600009,100117243724958742,,BOOKING_CONFIRMED,RENTAL,WP_113725,1,0.00,0.00,2024-08-23 00:21:36.000,2024-08-25 09:03:20.897,0.00,0.00,0.00,USD,
0105423600003-0101,1001172437248983911113782,0105423600003,100117243724898391,,BOOKING_CONFIRMED,RENTAL,WP_113782,1,0.00,0.00,2024-08-23 00:21:30.076,2024-08-25 09:03:21.309,0.00,0.00,0.00,USD,
0105418500002-0101,1001171999626525031113792,0105418500002,100117199962652503,,SUSPENDED,RENTAL,WP_113792,6,0.00,0.00,2024-07-03 08:44:26.017,2024-07-03 08:44:27.241,0.00,0.00,0.00,USD,
0105418500001-0101,1001171999626145711113784,0105418500001,100117199962614571,,SUSPENDED,RENTAL,WP_113784,6,0.00,0.00,2024-07-03 08:44:22.783,2024-07-03 08:44:23.959,0.00,0.00,0.00,USD,
0105418500003-0101,1001171999626766211113781,0105418500003,100117199962676621,,SUSPENDED,RENTAL,WP_113781,6,0.00,0.00,2024-07-03 08:44:28.049,2024-07-03 08:44:28.303,0.00,0.00,0.00,USD,
0105418500004-0101,1001171999626857141113818,0105418500004,100117199962685714,,SUSPENDED,RENTAL,WP_113818,6,0.00,0.00,2024-07-03 08:44:29.050,2024-07-03 08:44:29.284,0.00,0.00,0.00,USD,
0105418500005-0101,1001171999626959101113713,0105418500005,100117199962695910,,SUSPENDED,RENTAL,WP_113713,6,0.00,0.00,2024-07-03 08:44:29.773,2024-07-03 08:44:29.984,0.00,0.00,0.00,USD,
0105418500006-0101,1001171999627021241113725,0105418500006,100117199962702124,,SUSPENDED,RENTAL,WP_113725,6,0.00,0.00,2024-07-03 08:44:30.562,2024-07-03 08:44:30.759,0.00,0.00,0.00,USD,
0105418500007-0101,1001171999627105621113784,0105418500007,100117199962710562,,SUSPENDED,RENTAL,WP_113784,6,0.00,0.00,2024-07-03 08:44:31.143,2024-07-03 08:44:31.333,0.00,0.00,0.00,USD,
0105418500008-0101,1001171999627154701113818,0105418500008,100117199962715470,,SUSPENDED,RENTAL,WP_113818,6,0.00,0.00,2024-07-03 08:44:31.637,2024-07-03 08:44:31.824,0.00,0.00,0.00,USD,
0105423600076-0102,107638,0105423600076,35902,,BOOKING_CONFIRMED,PURCHASE,WP_113818,1,1350.00,0.00,2024-08-23 03:00:36.945,2024-08-29 09:03:21.404,0.00,1350.00,0.00,USD,
0105418500009-0101,1001171999627210231113725,0105418500009,100117199962721023,,SUSPENDED,RENTAL,WP_113725,6,0.00,0.00,2024-07-03 08:44:32.225,2024-07-03 08:44:32.420,0.00,0.00,0.00,USD,
0105418500010-0101,1001171999627268341113784,0105418500010,100117199962726834,,SUSPENDED,RENTAL,WP_113784,6,0.00,0.00,2024-07-03 08:44:33.014,2024-07-03 08:44:33.200,0.00,0.00,0.00,USD,
0105418500030-0101,1001172000752177831113781,0105418500030,100117200075217783,,RETURN_COMPLETED,RENTAL,WP_113781,1,0.00,0.00,2024-07-03 11:52:02.963,2024-07-03 11:52:33.130,0.00,0.00,0.00,USD,
0105418500011-0101,1001171999627346411113792,0105418500011,100117199962734641,,SUSPENDED,RENTAL,WP_113792,6,0.00,0.00,2024-07-03 08:44:33.554,2024-07-03 08:44:33.725,0.00,0.00,0.00,USD,
0105418500023-0101,1001171999636525421113637,0105418500023,100117199963652542,,SUSPENDED,RENTAL,WP_113637,6,0.00,0.00,2024-07-03 08:46:05.352,2024-07-03 08:46:05.533,0.00,0.00,0.00,USD,
0105418500012-0101,1001171999627398621113784,0105418500012,100117199962739862,,SUSPENDED,RENTAL,WP_113784,6,0.00,0.00,2024-07-03 08:44:34.304,2024-07-03 08:44:34.486,0.00,0.00,0.00,USD,
0105418500013-0101,1001171999635702021113782,0105418500013,100117199963570202,,SUSPENDED,RENTAL,WP_113782,6,0.00,0.00,2024-07-03 08:45:57.932,2024-07-03 08:45:58.172,0.00,0.00,0.00,USD,
0105418500014-0101,1001171999635892821113725,0105418500014,100117199963589282,,SUSPENDED,RENTAL,WP_113725,6,0.00,0.00,2024-07-03 08:45:59.038,2024-07-03 08:45:59.243,0.00,0.00,0.00,USD,
0105418500024-0101,1001171999636575101113781,0105418500024,100117199963657510,,SUSPENDED,RENTAL,WP_113781,6,0.00,0.00,2024-07-03 08:46:05.837,2024-07-03 08:46:06.015,0.00,0.00,0.00,USD,
0105418500015-0101,1001171999635953641113637,0105418500015,100117199963595364,,SUSPENDED,RENTAL,WP_113637,6,0.00,0.00,2024-07-03 08:45:59.886,2024-07-03 08:46:00.090,0.00,0.00,0.00,USD,
0105418500016-0101,1001171999636034521113818,0105418500016,100117199963603452,,SUSPENDED,RENTAL,WP_113818,6,0.00,0.00,2024-07-03 08:46:00.706,2024-07-03 08:46:00.891,0.00,0.00,0.00,USD,
0105418500017-0101,1001171999636119021113784,0105418500017,100117199963611902,,SUSPENDED,RENTAL,WP_113784,6,0.00,0.00,2024-07-03 08:46:01.278,2024-07-03 08:46:01.446,0.00,0.00,0.00,USD,
0105418500025-0101,1001172000066334701113784,0105418500025,100117200006633470,,SUSPENDED,RENTAL,WP_113784,1,0.00,0.00,2024-07-03 09:57:44.527,2024-07-03 09:57:45.699,0.00,0.00,0.00,USD,
0105418500018-0101,1001171999636169131113782,0105418500018,100117199963616913,,SUSPENDED,RENTAL,WP_113782,6,0.00,0.00,2024-07-03 08:46:01.787,2024-07-03 08:46:01.969,0.00,0.00,0.00,USD,
0105418500019-0101,1001171999636220401113713,0105418500019,100117199963622040,,SUSPENDED,RENTAL,WP_113713,6,0.00,0.00,2024-07-03 08:46:02.548,2024-07-03 08:46:02.723,0.00,0.00,0.00,USD,
0105418500020-0101,1001171999636302001113818,0105418500020,100117199963630200,,SUSPENDED,RENTAL,WP_113818,6,0.00,0.00,2024-07-03 08:46:03.123,2024-07-03 08:46:03.289,0.00,0.00,0.00,USD,
0105418500021-0101,1001171999636352241113782,0105418500021,100117199963635224,,SUSPENDED,RENTAL,WP_113782,6,0.00,0.00,2024-07-03 08:46:03.896,2024-07-03 08:46:04.079,0.00,0.00,0.00,USD,
0105418500022-0101,1001171999636433231113713,0105418500022,100117199963643323,,SUSPENDED,RENTAL,WP_113713,6,0.00,0.00,2024-07-03 08:46:04.698,2024-07-03 08:46:04.872,0.00,0.00,0.00,USD,
0105421400004-0102,mall_order_107331,0105421400004,mall_order_35723,,BOOKING_CONFIRMED,PURCHASE,WP_113818,1,1350.00,0.00,2024-08-01 01:17:12.410,2024-08-14 09:03:42.881,0.00,1350.00,0.00,USD,
0105418600002-0602,1001172007165947101113781-6,0105418600002,100117200716594710,,CANCELLATION_COMPLETED,PURCHASE,WP_113781,1,0.00,0.00,2024-07-04 05:41:01.283,2024-11-25 06:58:32.448,0.00,0.00,0.00,USD,
0105418500029-0101,1001172000744371011113784,0105418500029,100117200074437101,,RETURN_COMPLETED,RENTAL,WP_113784,1,0.00,0.00,2024-07-03 11:50:44.893,2024-07-03 11:51:17.368,0.00,0.00,0.00,USD,
0105418600001-0202,1001172007149706931113782-3,0105418600001,100117200714970693,,CANCELLATION_COMPLETED,PURCHASE,WP_113782,1,0.00,0.00,2024-07-04 05:38:18.839,2024-11-25 06:58:34.579,0.00,0.00,0.00,USD,
0105418600001-0302,1001172007149706931113782-4,0105418600001,100117200714970693,,CANCELLATION_COMPLETED,PURCHASE,WP_113782,1,0.00,0.00,2024-07-04 05:38:18.839,2024-11-25 06:58:35.431,0.00,0.00,0.00,USD,
0105418600001-0402,1001172007149706931113782-5,0105418600001,100117200714970693,,CANCELLATION_COMPLETED,PURCHASE,WP_113782,1,0.00,0.00,2024-07-04 05:38:18.839,2024-11-25 06:58:36.598,0.00,0.00,0.00,USD,
0105418600001-0502,1001172007149706931113782-6,0105418600001,100117200714970693,,CANCELLATION_COMPLETED,PURCHASE,WP_113782,1,0.00,0.00,2024-07-04 05:38:18.839,2024-11-25 06:58:37.457,0.00,0.00,0.00,USD,
0105418600001-0602,1001172007149706931113782-6,0105418600001,100117200714970693,,CANCELLATION_COMPLETED,PURCHASE,WP_113782,1,0.00,0.00,2024-07-04 05:38:18.839,2024-11-25 06:58:38.444,0.00,0.00,0.00,USD,
0105418600003-0401,1001172008937536411113637-6,0105418600003,100117200893753641,,BOOKING_CONFIRMED,RENTAL,WP_113637,1,0.00,0.00,2024-07-04 10:36:18.810,2024-07-16 09:04:14.051,0.00,0.00,0.00,USD,
0105418600001-0102,1001172007149706931113782-1,0105418600001,100117200714970693,,CANCELLATION_COMPLETED,PURCHASE,WP_113782,1,0.00,0.00,2024-07-04 05:38:18.838,2024-11-25 06:58:33.752,0.00,0.00,0.00,USD,
0105418500028-0102,1001172000191139811113784,0105418500028,100117200019113981,,ORDER_CONFIRMED,PURCHASE,WP_113784,1,1520.00,0.00,2024-07-03 10:18:32.568,2024-07-31 03:11:48.992,0.00,1520.00,0.00,USD,
0105418600002-0202,1001172007165947101113781-3,0105418600002,100117200716594710,,CANCELLATION_COMPLETED,PURCHASE,WP_113781,1,0.00,0.00,2024-07-04 05:41:01.283,2024-11-25 06:58:28.681,0.00,0.00,0.00,USD,
0105418300027-0101,1001171981260685211113792,0105418300027,100117198126068521,1,RETURN_COMPLETED,RENTAL,WP_113792,1,0.00,0.00,2024-07-01 05:43:28.123,2024-07-04 10:28:42.734,0.00,0.00,0.00,USD,
0105418600002-0502,1001172007165947101113781-6,0105418600002,100117200716594710,,CANCELLATION_COMPLETED,PURCHASE,WP_113781,1,0.00,0.00,2024-07-04 05:41:01.283,2024-11-25 06:58:31.459,0.00,0.00,0.00,USD,
0105421400060-0101,1001172249880813431113818,0105421400060,100117224988081343,,SUSPENDED,RENTAL,WP_113818,1,0.00,0.00,2024-08-01 07:53:28.272,2024-08-01 07:53:28.927,0.00,0.00,0.00,USD,
0105418600002-0102,1001172007165947101113781-1,0105418600002,100117200716594710,,CANCELLATION_COMPLETED,PURCHASE,WP_113781,1,0.00,0.00,2024-07-04 05:41:01.282,2024-11-25 06:58:27.914,0.00,0.00,0.00,USD,
0105418600003-0501,1001172008937536411113637-6,0105418600003,100117200893753641,,BOOKING_CONFIRMED,RENTAL,WP_113637,1,0.00,0.00,2024-07-04 10:36:18.810,2024-07-16 09:04:14.333,0.00,0.00,0.00,USD,
